time/episodes,rollout/exploration_rate,time/fps,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss,train/learning_rate
8767,0.05,104,84.0,736428,982.07755167,7029,184081,4.335092067718506,0.0001
8768,0.05,104,84.0,736512,982.58549144,7030,184102,5.126873016357422,0.0001
8769,0.05,104,84.0,736596,982.11417697,7031,184123,90.94860076904297,0.0001
8770,0.05,104,84.0,736680,983.0723242,7031,184144,5.681618690490723,0.0001
8771,0.05,104,84.0,736764,983.8674053000001,7032,184165,5.5382585525512695,0.0001
8772,0.05,104,84.0,736848,984.0214171200001,7033,184186,5.445900917053223,0.0001
8773,0.05,104,84.0,736932,984.18469606,7033,184207,92.9245834350586,0.0001
8774,0.05,104,84.0,737016,985.8058280800001,7034,184228,54.620849609375,0.0001
8775,0.05,104,84.0,737100,985.2593138299999,7035,184249,4.091764450073242,0.0001
8776,0.05,104,84.0,737184,985.7577827099999,7036,184270,3.8013148307800293,0.0001
8777,0.05,104,84.0,737268,985.6364465,7036,184291,51.407493591308594,0.0001
8778,0.05,104,84.0,737352,984.2604881499999,7037,184312,5.185033798217773,0.0001
8779,0.05,104,84.0,737436,983.5393216099999,7038,184333,2.574215888977051,0.0001
8780,0.05,104,84.0,737520,983.5377665,7038,184354,49.89882278442383,0.0001
8781,0.05,104,84.0,737604,983.38312431,7039,184375,3.3749823570251465,0.0001
8782,0.05,104,84.0,737688,981.37020102,7040,184396,4.7790727615356445,0.0001
8783,0.05,104,84.0,737772,981.6862952200001,7040,184417,3.0028231143951416,0.0001
8784,0.05,104,84.0,737856,982.4474883700002,7041,184438,3.1210570335388184,0.0001
8785,0.05,104,84.0,737940,982.3321673200003,7042,184459,3.6125924587249756,0.0001
8786,0.05,104,84.0,738024,982.1080149300001,7042,184480,7.519173622131348,0.0001
8787,0.05,104,84.0,738108,982.6054372100001,7043,184501,39.576263427734375,0.0001
8788,0.05,104,84.0,738192,982.72788331,7044,184522,52.35203170776367,0.0001
8789,0.05,104,84.0,738276,982.6811961299999,7044,184543,4.602977275848389,0.0001
8790,0.05,104,84.0,738360,981.6860119399998,7045,184564,52.49908447265625,0.0001
8791,0.05,104,84.0,738444,982.3945509399999,7046,184585,35.847557067871094,0.0001
8792,0.05,104,84.0,738528,982.26789057,7047,184606,32.77506637573242,0.0001
8793,0.05,104,84.0,738612,981.83683898,7047,184627,4.899596214294434,0.0001
8794,0.05,104,84.0,738696,981.0988333100001,7048,184648,4.427602767944336,0.0001
8795,0.05,104,84.0,738780,981.6503035200002,7049,184669,3.30924129486084,0.0001
8796,0.05,104,84.0,738864,981.57778913,7049,184690,4.21246337890625,0.0001
8797,0.05,104,84.0,738948,981.1195077000001,7050,184711,3.8954989910125732,0.0001
8798,0.05,104,84.0,739032,980.6768297899999,7051,184732,100.09711456298828,0.0001
8799,0.05,104,84.0,739116,979.6931949400001,7052,184753,5.824563503265381,0.0001
8800,0.05,104,84.0,739200,980.19975076,7052,184774,6.429203987121582,0.0001
8801,0.05,104,84.0,739284,979.5764016400001,7053,184795,52.7863655090332,0.0001
8802,0.05,104,84.0,739368,978.7645624900001,7054,184816,5.8428497314453125,0.0001
8803,0.05,104,84.0,739452,979.5221556600002,7054,184837,52.36624526977539,0.0001
8804,0.05,104,84.0,739536,980.14549876,7055,184858,5.06837272644043,0.0001
8805,0.05,104,84.0,739620,978.2302219999999,7056,184879,52.99432373046875,0.0001
8806,0.05,104,84.0,739704,978.0643154299999,7057,184900,4.195930004119873,0.0001
8807,0.05,104,84.0,739788,978.1196077999997,7057,184921,6.373382091522217,0.0001
8808,0.05,104,84.0,739872,977.13309655,7058,184942,4.1837158203125,0.0001
8809,0.05,104,84.0,739956,977.3797257799997,7059,184963,3.3470327854156494,0.0001
8810,0.05,104,84.0,740040,978.9361853099998,7060,184984,9.840459823608398,0.0001
8811,0.05,104,84.0,740124,978.97076694,7060,185005,42.11241149902344,0.0001
8812,0.05,104,84.0,740208,978.9593700899999,7061,185026,57.25981903076172,0.0001
8813,0.05,104,84.0,740292,979.2733673399999,7062,185047,42.09211730957031,0.0001
8814,0.05,104,84.0,740376,977.4911956899999,7062,185068,54.38253402709961,0.0001
8815,0.05,104,84.0,740460,976.90537138,7063,185089,2.1700282096862793,0.0001
8816,0.05,104,84.0,740544,976.41877953,7064,185110,48.95322799682617,0.0001
8817,0.05,104,84.0,740628,975.8324142600001,7064,185131,3.737947940826416,0.0001
8818,0.05,104,84.0,740712,975.28579707,7065,185152,52.27107620239258,0.0001
8819,0.05,104,84.0,740796,974.44868952,7066,185173,90.50090789794922,0.0001
8820,0.05,104,84.0,740880,975.86484836,7066,185194,6.085418224334717,0.0001
8821,0.05,104,84.0,740964,976.1158997299999,7067,185215,41.907928466796875,0.0001
8822,0.05,104,84.0,741048,977.3772719999998,7068,185236,3.8593859672546387,0.0001
8823,0.05,104,84.0,741132,976.6461772799998,7069,185257,53.618247985839844,0.0001
8824,0.05,104,84.0,741216,975.2380021799999,7069,185278,41.96049880981445,0.0001
8825,0.05,104,84.0,741300,970.3347323499999,7070,185299,7.313027381896973,0.0001
8826,0.05,104,84.0,741384,968.9321196299998,7071,185320,38.478294372558594,0.0001
8827,0.05,104,84.0,741468,968.4246430699999,7071,185341,2.067643642425537,0.0001
8828,0.05,104,84.0,741552,967.75245132,7072,185362,99.38665771484375,0.0001
8829,0.05,104,84.0,741636,966.8990821399998,7073,185383,6.057591438293457,0.0001
8830,0.05,104,84.0,741720,967.19108767,7074,185404,2.6920151710510254,0.0001
8831,0.05,104,84.0,741804,967.4378457899999,7074,185425,48.14830780029297,0.0001
8832,0.05,104,84.0,741888,967.95745055,7075,185446,3.87013578414917,0.0001
8833,0.05,104,84.0,741972,967.4535004400001,7076,185467,3.926772117614746,0.0001
8834,0.05,104,84.0,742056,967.5460508599998,7076,185488,47.92062759399414,0.0001
8835,0.05,104,84.0,742140,967.9430740499998,7077,185509,6.3061323165893555,0.0001
8836,0.05,104,84.0,742224,968.5824555199999,7078,185530,9.825836181640625,0.0001
8837,0.05,104,84.0,742308,968.53887028,7078,185551,4.803400993347168,0.0001
8838,0.05,104,84.0,742392,967.3211196799999,7079,185572,5.505483627319336,0.0001
8839,0.05,104,84.0,742476,967.76134057,7080,185593,2.948986530303955,0.0001
8840,0.05,104,84.0,742560,967.4250311199999,7080,185614,38.752872467041016,0.0001
8841,0.05,104,84.0,742644,968.12684337,7081,185635,52.22173309326172,0.0001
8842,0.05,104,84.0,742728,967.3139586300001,7082,185656,53.95171356201172,0.0001
8843,0.05,104,84.0,742812,966.90958426,7082,185677,135.0747528076172,0.0001
8844,0.05,104,84.0,742896,966.6828803400001,7083,185698,2.945452928543091,0.0001
8845,0.05,104,84.0,742980,968.2013588499999,7084,185719,41.505043029785156,0.0001
8846,0.05,104,84.0,743064,968.47220896,7085,185740,4.647416114807129,0.0001
8847,0.05,104,84.0,743148,969.9149346899999,7085,185761,6.441230297088623,0.0001
8848,0.05,104,84.0,743232,970.49236717,7086,185782,5.003390312194824,0.0001
8849,0.05,104,84.0,743316,970.4100200600002,7087,185803,2.940103530883789,0.0001
8850,0.05,104,84.0,743400,971.31138676,7087,185824,4.7309770584106445,0.0001
8851,0.05,104,84.0,743484,972.51574106,7088,185845,51.917057037353516,0.0001
8852,0.05,104,84.0,743568,972.8856924599999,7089,185866,50.60329818725586,0.0001
8853,0.05,104,84.0,743652,973.4218762300001,7089,185887,3.1801676750183105,0.0001
8854,0.05,104,84.0,743736,973.7336355,7090,185908,4.7004008293151855,0.0001
8855,0.05,104,84.0,743820,974.1835828,7091,185929,3.9748106002807617,0.0001
8856,0.05,104,84.0,743904,974.2748818499999,7091,185950,47.14480972290039,0.0001
8857,0.05,104,84.0,743988,973.74820486,7092,185971,5.535689830780029,0.0001
8858,0.05,104,84.0,744072,974.25205019,7093,185992,42.346107482910156,0.0001
8859,0.05,104,84.0,744156,975.5320480599999,7093,186013,5.3385329246521,0.0001
8860,0.05,104,84.0,744240,977.3269284599999,7094,186034,98.915283203125,0.0001
8861,0.05,104,84.0,744324,976.7348340099999,7095,186055,3.598550319671631,0.0001
8862,0.05,104,84.0,744408,976.01571339,7095,186076,4.517709255218506,0.0001
8863,0.05,104,84.0,744492,975.44311018,7096,186097,84.93470764160156,0.0001
8864,0.05,104,84.0,744576,974.5240534699998,7097,186118,4.6298699378967285,0.0001
8865,0.05,104,84.0,744660,973.9859606099999,7097,186139,3.5922160148620605,0.0001
8866,0.05,104,84.0,744744,972.9429532599997,7098,186160,51.864505767822266,0.0001
8867,0.05,104,84.0,744828,973.4843261199999,7099,186181,4.854554176330566,0.0001
8868,0.05,104,84.0,744912,972.0599506899999,7099,186202,3.5429365634918213,0.0001
8869,0.05,104,84.0,744996,972.2730699900001,7100,186223,4.222301483154297,0.0001
8870,0.05,104,84.0,745080,972.03871871,7101,186244,2.9402096271514893,0.0001
8871,0.05,104,84.0,745164,971.3338656499999,7101,186265,5.184695243835449,0.0001
8872,0.05,104,84.0,745248,972.10466947,7102,186286,5.239894390106201,0.0001
8873,0.05,104,84.0,745332,972.04972252,7103,186307,5.289351463317871,0.0001
8874,0.05,104,84.0,745416,971.66964332,7103,186328,4.520759105682373,0.0001
8875,0.05,104,84.0,745500,972.1834493500002,7104,186349,6.0874834060668945,0.0001
8876,0.05,104,84.0,745584,971.5968451000002,7105,186370,4.158546447753906,0.0001
8877,0.05,104,84.0,745668,972.0230197200002,7105,186391,3.499386787414551,0.0001
8878,0.05,104,84.0,745752,973.00995501,7106,186412,3.549818754196167,0.0001
8879,0.05,104,84.0,745836,974.18194208,7107,186433,2.893002510070801,0.0001
8880,0.05,104,84.0,745920,974.6929872799999,7107,186454,6.091385841369629,0.0001
8881,0.05,104,84.0,746004,975.15175247,7108,186475,3.420125961303711,0.0001
8882,0.05,104,84.0,746088,977.29586911,7109,186496,3.1830737590789795,0.0001
8883,0.05,104,84.0,746172,980.2872131800001,7109,186517,98.23246002197266,0.0001
8884,0.05,104,84.0,746256,979.7485122300001,7110,186538,4.270014762878418,0.0001
8885,0.05,104,84.0,746340,980.2332820500001,7111,186559,3.6149916648864746,0.0001
8886,0.05,104,84.0,746424,980.8776541899999,7111,186580,38.02873229980469,0.0001
8887,0.05,104,84.0,746508,981.2674489899999,7112,186601,49.990211486816406,0.0001
8888,0.05,104,84.0,746592,982.1372533300001,7113,186622,5.5994720458984375,0.0001
8889,0.05,104,84.0,746676,982.67290874,7114,186643,52.80591583251953,0.0001
8890,0.05,104,84.0,746760,982.97672574,7114,186664,3.051069498062134,0.0001
8891,0.05,104,84.0,746844,983.5362128600001,7115,186685,3.337634801864624,0.0001
8892,0.05,104,84.0,746928,983.6800574900002,7116,186706,42.57721710205078,0.0001
8893,0.05,104,84.0,747012,984.21279308,7117,186727,3.9261491298675537,0.0001
8894,0.05,104,84.0,747096,984.2669669800001,7118,186748,53.056175231933594,0.0001
8895,0.05,104,84.0,747180,983.19274451,7118,186769,2.5442628860473633,0.0001
8896,0.05,104,84.0,747264,983.5005477,7119,186790,4.099321365356445,0.0001
8897,0.05,104,84.0,747348,983.70922227,7120,186811,49.70901870727539,0.0001
8898,0.05,104,84.0,747432,982.4031656000001,7120,186832,5.472143173217773,0.0001
8899,0.05,104,84.0,747516,983.0221473800002,7121,186853,95.720703125,0.0001
8900,0.05,104,84.0,747600,982.6281231600001,7122,186874,5.569425582885742,0.0001
8901,0.05,104,84.0,747684,983.8423215200003,7123,186895,4.8438029289245605,0.0001
8902,0.05,104,84.0,747768,983.7461752000002,7123,186916,50.55438995361328,0.0001
8903,0.05,104,84.0,747852,982.34729801,7124,186937,50.057945251464844,0.0001
8904,0.05,104,84.0,747936,981.4387759000002,7125,186958,4.430428504943848,0.0001
8905,0.05,104,84.0,748020,984.1405543499999,7126,186979,54.42778015136719,0.0001
8906,0.05,104,84.0,748104,985.0247431199999,7126,187000,6.613889217376709,0.0001
8907,0.05,104,84.0,748188,985.5759731699999,7127,187021,2.563201427459717,0.0001
8908,0.05,104,84.0,748272,986.0213160799998,7128,187042,2.9673209190368652,0.0001
8909,0.05,104,84.0,748356,986.4289996699999,7128,187063,3.2534546852111816,0.0001
8910,0.05,104,84.0,748440,986.3949004699998,7129,187084,49.20441818237305,0.0001
8911,0.05,104,84.0,748524,986.2042740399999,7130,187105,3.591171979904175,0.0001
8912,0.05,104,84.0,748608,986.68804649,7131,187126,51.26240539550781,0.0001
8913,0.05,104,84.0,748692,986.13833025,7131,187147,5.753843784332275,0.0001
8914,0.05,104,84.0,748776,988.06987568,7132,187168,52.78373718261719,0.0001
8915,0.05,104,84.0,748860,989.1085206800001,7133,187189,37.99477005004883,0.0001
8916,0.05,104,84.0,748944,988.90537363,7134,187210,4.612588882446289,0.0001
8917,0.05,104,84.0,749028,989.9085275699998,7134,187231,3.7997875213623047,0.0001
8918,0.05,104,84.0,749112,990.1781527699999,7135,187252,5.86269474029541,0.0001
8919,0.05,104,84.0,749196,991.4956738099999,7136,187273,51.97745132446289,0.0001
8920,0.05,104,84.0,749280,990.3347930199999,7137,187294,44.261531829833984,0.0001
8921,0.05,104,84.0,749364,989.5473820399998,7138,187315,5.230632781982422,0.0001
8922,0.05,104,84.0,749448,989.27765119,7139,187336,42.03594970703125,0.0001
8923,0.05,104,84.0,749532,990.8505113300001,7139,187357,4.089023590087891,0.0001
8924,0.05,104,84.0,749616,991.7315186100001,7140,187378,3.521543502807617,0.0001
8925,0.05,104,84.0,749700,996.1547007499998,7141,187399,2.9432373046875,0.0001
8926,0.05,104,84.0,749784,997.0303121999999,7142,187420,4.80490255355835,0.0001
8927,0.05,104,84.0,749868,997.0426457099999,7143,187441,5.970292091369629,0.0001
8928,0.05,104,84.0,749952,996.8702051800001,7143,187462,3.9713737964630127,0.0001
8929,0.05,104,84.0,750036,998.27832509,7144,187483,57.06345748901367,0.0001
8930,0.05,104,84.0,750120,997.8639310300001,7145,187504,5.274062633514404,0.0001
8931,0.05,104,84.0,750204,996.9266048000001,7145,187525,51.811790466308594,0.0001
8932,0.05,104,84.0,750288,994.18731303,7146,187546,6.541839599609375,0.0001
8933,0.05,104,84.0,750372,993.5642064900001,7147,187567,4.594599723815918,0.0001
8934,0.05,104,84.0,750456,992.1358147100001,7147,187588,6.933128356933594,0.0001
8935,0.05,104,84.0,750540,991.4830863700001,7148,187609,53.525997161865234,0.0001
8936,0.05,104,84.0,750624,990.4977577,7149,187630,5.779914855957031,0.0001
8937,0.05,104,84.0,750708,990.1654432999999,7149,187651,6.595146179199219,0.0001
8938,0.05,104,84.0,750792,991.8617684399999,7150,187672,3.960853099822998,0.0001
8939,0.05,105,84.0,750876,991.5796489999999,7151,187693,4.600868225097656,0.0001
8940,0.05,105,84.0,750960,992.8453344299998,7151,187714,3.505253314971924,0.0001
8941,0.05,105,84.0,751044,993.3031543899998,7152,187735,4.885198593139648,0.0001
8942,0.05,105,84.0,751128,993.5093210599999,7153,187756,4.945382118225098,0.0001
8943,0.05,105,84.0,751212,994.9806280399998,7153,187777,4.760747909545898,0.0001
8944,0.05,105,84.0,751296,994.9927730300001,7154,187798,5.5547776222229,0.0001
8945,0.05,105,84.0,751380,993.7037423499999,7155,187819,88.64071655273438,0.0001
8946,0.05,105,84.0,751464,994.1842048699999,7155,187840,55.07707977294922,0.0001
8947,0.05,105,84.0,751548,993.87635585,7156,187861,57.130279541015625,0.0001
8948,0.05,105,84.0,751632,993.5770765799998,7157,187882,5.143909931182861,0.0001
8949,0.05,105,84.0,751716,994.2590560499998,7158,187903,4.381932258605957,0.0001
8950,0.05,105,84.0,751800,994.4874310699998,7158,187924,5.383197784423828,0.0001
8951,0.05,105,84.0,751884,993.8046146799998,7159,187945,5.404530048370361,0.0001
8952,0.05,105,84.0,751968,995.20452047,7160,187966,4.843087673187256,0.0001
8953,0.05,105,84.0,752052,993.79987029,7160,187987,75.68353271484375,0.0001
8954,0.05,105,84.0,752136,994.03476784,7161,188008,5.156815528869629,0.0001
8955,0.05,105,84.0,752220,993.7554822600001,7162,188029,55.45185470581055,0.0001
8956,0.05,105,84.0,752304,994.4054302700002,7162,188050,51.270484924316406,0.0001
8957,0.05,105,84.0,752388,994.8935330500001,7163,188071,4.533370018005371,0.0001
8958,0.05,105,84.0,752472,995.7019710300001,7164,188092,3.5373706817626953,0.0001
8959,0.05,105,84.0,752556,995.2160998700002,7164,188113,2.0804176330566406,0.0001
8960,0.05,105,84.0,752640,994.2772139100001,7165,188134,4.477890968322754,0.0001
8961,0.05,105,84.0,752724,994.8644597799998,7166,188155,46.71726989746094,0.0001
8962,0.05,105,84.0,752808,995.8661831200001,7166,188176,46.25870895385742,0.0001
8963,0.05,105,84.0,752892,995.6227756999998,7167,188197,3.2600250244140625,0.0001
8964,0.05,105,84.0,752976,995.2275391699998,7168,188218,5.608562469482422,0.0001
8965,0.05,105,84.0,753060,994.9863507899997,7169,188239,3.983539581298828,0.0001
8966,0.05,105,84.0,753144,995.80312771,7169,188260,5.003533363342285,0.0001
8967,0.05,105,84.0,753228,994.4143685599998,7170,188281,4.217406272888184,0.0001
8968,0.05,105,84.0,753312,995.3469503399999,7171,188302,5.570695400238037,0.0001
8969,0.05,105,84.0,753396,993.6854891999999,7172,188323,4.336530685424805,0.0001
8970,0.05,105,84.0,753480,993.86749104,7172,188344,45.06504821777344,0.0001
8971,0.05,105,84.0,753564,993.86073324,7173,188365,4.113903999328613,0.0001
8972,0.05,105,84.0,753648,992.7183839999999,7174,188386,52.396263122558594,0.0001
8973,0.05,105,84.0,753732,992.98013777,7174,188407,3.710855007171631,0.0001
8974,0.05,105,84.0,753816,993.4687434599999,7175,188428,4.020298957824707,0.0001
8975,0.05,105,84.0,753900,993.77287737,7176,188449,51.56711959838867,0.0001
8976,0.05,105,84.0,753984,994.87460322,7177,188470,3.323385715484619,0.0001
8977,0.05,105,84.0,754068,994.9404730199999,7177,188491,6.715579986572266,0.0001
8978,0.05,105,84.0,754152,995.05138668,7178,188512,4.337904453277588,0.0001
8979,0.05,105,84.0,754236,994.35944536,7179,188533,2.8097755908966064,0.0001
8980,0.05,105,84.0,754320,994.3967673400001,7179,188554,3.4324259757995605,0.0001
8981,0.05,105,84.0,754404,994.1667092,7180,188575,5.583613395690918,0.0001
8982,0.05,105,84.0,754488,994.3381390999999,7181,188596,94.55256652832031,0.0001
8983,0.05,105,84.0,754572,993.0351459599999,7182,188617,4.773710250854492,0.0001
8984,0.05,105,84.0,754656,992.5757741099999,7182,188638,5.2602081298828125,0.0001
8985,0.05,105,84.0,754740,993.38683578,7183,188659,3.122666597366333,0.0001
8986,0.05,105,84.0,754824,993.92270997,7184,188680,2.8809120655059814,0.0001
8987,0.05,105,84.0,754908,993.6384635800002,7184,188701,4.571498870849609,0.0001
8988,0.05,105,84.0,754992,993.9652892600002,7185,188722,3.3890764713287354,0.0001
8989,0.05,105,84.0,755076,994.7149759499999,7186,188743,6.289975166320801,0.0001
8990,0.05,105,84.0,755160,995.7852745199999,7187,188764,5.512228012084961,0.0001
8991,0.05,105,84.0,755244,996.2855408799999,7187,188785,2.5663795471191406,0.0001
8992,0.05,105,84.0,755328,996.77195814,7188,188806,44.17452621459961,0.0001
8993,0.05,105,84.0,755412,996.95719323,7189,188827,6.245904922485352,0.0001
8994,0.05,105,84.0,755496,998.5209145300001,7190,188848,6.928796291351318,0.0001
8995,0.05,105,84.0,755580,1000.17685538,7190,188869,35.8057975769043,0.0001
8996,0.05,105,84.0,755664,1000.9713438,7191,188890,3.5004043579101562,0.0001
8997,0.05,105,84.0,755748,1001.26584756,7192,188911,4.919861793518066,0.0001
8998,0.05,105,84.0,755832,1002.21062428,7193,188932,51.14850997924805,0.0001
8999,0.05,105,84.0,755916,1001.7038712,7193,188953,9.589798927307129,0.0001
9000,0.05,105,84.0,756000,1001.5585024,7194,188974,6.025088310241699,0.0001
9001,0.05,105,84.0,756084,1001.5907515500002,7195,188995,1.7890357971191406,0.0001
9002,0.05,105,84.0,756168,1003.45763202,7195,189016,4.695427894592285,0.0001
9003,0.05,105,84.0,756252,1005.11830659,7196,189037,3.04559326171875,0.0001
9004,0.05,105,84.0,756336,1006.3556238799999,7197,189058,51.025245666503906,0.0001
9005,0.05,105,84.0,756420,1006.1786818099998,7198,189079,53.64277648925781,0.0001
9006,0.05,105,84.0,756504,1006.42741953,7198,189100,3.708251953125,0.0001
9007,0.05,105,84.0,756588,1006.7087761800001,7199,189121,2.6082866191864014,0.0001
9008,0.05,105,84.0,756672,1005.9582838900001,7200,189142,51.3564338684082,0.0001
9009,0.05,105,84.0,756756,1004.8879195100001,7201,189163,4.65679931640625,0.0001
9010,0.05,105,84.0,756840,1004.5723709299999,7201,189184,2.8046655654907227,0.0001
9011,0.05,105,84.0,756924,1005.7541705699998,7202,189205,41.51413345336914,0.0001
9012,0.05,105,84.0,757008,1006.5632044399998,7203,189226,5.261771202087402,0.0001
9013,0.05,105,84.0,757092,1007.67479483,7204,189247,2.5149896144866943,0.0001
9014,0.05,105,84.0,757176,1006.6774012700001,7204,189268,7.325248718261719,0.0001
9015,0.05,105,84.0,757260,1006.0498316400001,7205,189289,3.537391424179077,0.0001
9016,0.05,105,84.0,757344,1005.91369532,7206,189310,4.159149169921875,0.0001
9017,0.05,105,84.0,757428,1006.8628438699999,7207,189331,2.628274917602539,0.0001
9018,0.05,105,84.0,757512,1007.7806848499998,7207,189352,54.41291427612305,0.0001
9019,0.05,105,84.0,757596,1008.19976993,7208,189373,45.446895599365234,0.0001
9020,0.05,105,84.0,757680,1008.45932774,7209,189394,3.7667739391326904,0.0001
9021,0.05,105,84.0,757764,1007.88167738,7209,189415,3.57014536857605,0.0001
9022,0.05,105,84.0,757848,1007.6259187,7210,189436,4.549825668334961,0.0001
9023,0.05,105,84.0,757932,1006.0023247600001,7211,189457,3.8341476917266846,0.0001
9024,0.05,105,84.0,758016,1005.8312414600001,7211,189478,4.516658782958984,0.0001
9025,0.05,105,84.0,758100,1005.86905645,7212,189499,2.553335666656494,0.0001
9026,0.05,105,84.0,758184,1006.3102144500001,7213,189520,2.0201356410980225,0.0001
9027,0.05,105,84.0,758268,1004.9344959800001,7213,189541,3.339792013168335,0.0001
9028,0.05,105,84.0,758352,1006.0886711700001,7214,189562,52.21158981323242,0.0001
9029,0.05,105,84.0,758436,1005.74756562,7215,189583,3.196810245513916,0.0001
9030,0.05,105,84.0,758520,1006.1282100600001,7216,189604,5.592081546783447,0.0001
9031,0.05,105,84.0,758604,1005.68258,7216,189625,2.9856247901916504,0.0001
9032,0.05,105,84.0,758688,1008.4253242899999,7217,189646,4.402121543884277,0.0001
9033,0.05,105,84.0,758772,1008.86668336,7218,189667,5.114295959472656,0.0001
9034,0.05,105,84.0,758856,1008.6218766399999,7218,189688,3.8918821811676025,0.0001
9035,0.05,105,84.0,758940,1008.24528073,7219,189709,45.64594268798828,0.0001
9036,0.05,105,84.0,759024,1009.1495090999998,7220,189730,3.9953203201293945,0.0001
9037,0.05,105,84.0,759108,1009.7087153599998,7220,189751,49.4450569152832,0.0001
9038,0.05,105,84.0,759192,1009.4838122099999,7221,189772,4.829102039337158,0.0001
9039,0.05,105,84.0,759276,1011.08562893,7222,189793,4.16129732131958,0.0001
9040,0.05,105,84.0,759360,1011.7952243899999,7223,189814,4.958765983581543,0.0001
9041,0.05,105,84.0,759444,1011.51465884,7223,189835,4.799107074737549,0.0001
9042,0.05,105,84.0,759528,1009.76309295,7224,189856,8.146926879882812,0.0001
9043,0.05,105,84.0,759612,1009.6183838300001,7225,189877,46.5667610168457,0.0001
9044,0.05,105,84.0,759696,1009.63953388,7225,189898,2.9389400482177734,0.0001
9045,0.05,105,84.0,759780,1009.7984711000001,7226,189919,3.2573022842407227,0.0001
9046,0.05,105,84.0,759864,1008.62814363,7227,189940,4.2095947265625,0.0001
9047,0.05,105,84.0,759948,1008.7471046100001,7227,189961,53.475730895996094,0.0001
9048,0.05,105,84.0,760032,1010.17806828,7228,189982,47.80580139160156,0.0001
9049,0.05,105,84.0,760116,1009.6788431000001,7228,190003,57.453426361083984,0.0001
9050,0.05,105,84.0,760200,1010.2435828099999,7229,190024,2.919485330581665,0.0001
9051,0.05,105,84.0,760284,1010.68203789,7230,190045,49.53611755371094,0.0001
9052,0.05,105,84.0,760368,1011.2755394499998,7230,190066,6.248812675476074,0.0001
9053,0.05,105,84.0,760452,1013.49834515,7231,190087,4.127862453460693,0.0001
9054,0.05,105,84.0,760536,1013.5972035500001,7232,190108,54.420902252197266,0.0001
9055,0.05,105,84.0,760620,1014.6721178299999,7232,190129,3.829690456390381,0.0001
9056,0.05,105,84.0,760704,1014.31258872,7233,190150,4.632742881774902,0.0001
9057,0.05,105,84.0,760788,1015.22065743,7234,190171,3.9533278942108154,0.0001
9058,0.05,105,84.0,760872,1014.96342833,7235,190192,45.5135498046875,0.0001
9059,0.05,105,84.0,760956,1015.27235854,7236,190213,53.49342727661133,0.0001
9060,0.05,105,84.0,761040,1015.0455044400001,7236,190234,53.75600051879883,0.0001
9061,0.05,105,84.0,761124,1014.93842285,7237,190255,44.37582778930664,0.0001
9062,0.05,105,84.0,761208,1014.4956716600001,7238,190276,4.877032279968262,0.0001
9063,0.05,105,84.0,761292,1016.2984318,7238,190297,53.559234619140625,0.0001
9064,0.05,105,84.0,761376,1017.61542392,7239,190318,4.603025913238525,0.0001
9065,0.05,105,84.0,761460,1018.4822776200001,7240,190339,6.555813789367676,0.0001
9066,0.05,105,84.0,761544,1018.3050571600002,7240,190360,4.6867241859436035,0.0001
9067,0.05,105,84.0,761628,1020.1623052500003,7241,190381,4.985844135284424,0.0001
9068,0.05,105,84.0,761712,1020.1761231400001,7242,190402,5.169309616088867,0.0001
9069,0.05,105,84.0,761796,1022.566611,7242,190423,54.14459991455078,0.0001
9070,0.05,105,84.0,761880,1023.1806237699999,7243,190444,4.326732158660889,0.0001
9071,0.05,105,84.0,761964,1023.9031722,7244,190465,5.1328277587890625,0.0001
9072,0.05,105,84.0,762048,1025.34256563,7244,190486,5.544428825378418,0.0001
9073,0.05,105,84.0,762132,1026.0686479800002,7245,190507,4.588729381561279,0.0001
9074,0.05,105,84.0,762216,1025.3643839400002,7246,190528,2.8996596336364746,0.0001
9075,0.05,105,84.0,762300,1023.97027675,7247,190549,3.415940284729004,0.0001
9076,0.05,105,84.0,762384,1022.35104752,7247,190570,42.267250061035156,0.0001
9077,0.05,105,84.0,762468,1020.9408582099999,7248,190591,3.1630024909973145,0.0001
9078,0.05,105,84.0,762552,1021.99305137,7249,190612,59.29813003540039,0.0001
9079,0.05,105,84.0,762636,1022.5930883999999,7249,190633,6.934019088745117,0.0001
9080,0.05,105,84.0,762720,1022.8231242400001,7250,190654,3.163637161254883,0.0001
9081,0.05,105,84.0,762804,1022.84711156,7250,190675,5.825141906738281,0.0001
9082,0.05,105,84.0,762888,1022.42874456,7251,190696,3.804511547088623,0.0001
9083,0.05,105,84.0,762972,1022.1538225599999,7252,190717,56.643611907958984,0.0001
9084,0.05,105,84.0,763056,1022.70545992,7253,190738,43.60443878173828,0.0001
9085,0.05,105,84.0,763140,1022.12879753,7253,190759,53.7680778503418,0.0001
9086,0.05,105,84.0,763224,1021.6930703699999,7254,190780,5.523395538330078,0.0001
9087,0.05,105,84.0,763308,1021.79507126,7255,190801,52.31013870239258,0.0001
9088,0.05,105,84.0,763392,1021.5966556899999,7255,190822,6.915425777435303,0.0001
9089,0.05,105,84.0,763476,1022.06215008,7256,190843,42.78422546386719,0.0001
9090,0.05,105,84.0,763560,1021.8291842500001,7257,190864,52.90226364135742,0.0001
9091,0.05,105,84.0,763644,1021.8440251300002,7257,190885,49.47107696533203,0.0001
9092,0.05,105,84.0,763728,1021.51856772,7258,190906,3.768944263458252,0.0001
