#{"t_start": 1755487617.6075735, "env_id": "None"}
r,l,t
899.324116,84,5101.275946
427.331851,84,5102.280179
575.418828,84,5103.087588
745.455484,84,5103.82654
924.139323,84,5104.652154
888.148701,84,5105.458281
1011.710767,84,5106.375829
974.051426,84,5107.182611
876.809591,84,5107.975467
1017.333901,84,5108.828182
970.11048,84,5109.621678
979.47568,84,5110.491766
884.168514,84,5111.280514
1047.283265,84,5112.076473
821.693447,84,5112.919956
962.997606,84,5113.782113
917.906876,84,5114.557073
1027.10635,84,5115.372546
959.652861,84,5116.157071
1011.090088,84,5116.897925
881.944374,84,5117.87921
896.093124,84,5118.667809
944.8797,84,5119.550778
988.227445,84,5120.379522
900.209844,84,5121.240678
1012.546892,84,5122.023075
893.54097,84,5122.813181
1004.870884,84,5123.536705
949.646609,84,5124.322915
953.026963,84,5125.136394
896.059565,84,5125.913737
796.298502,84,5126.781214
911.195058,84,5127.459604
965.255252,84,5129.023776
877.846044,84,5129.891765
945.116844,84,5130.825217
940.224329,84,5131.682966
978.488396,84,5132.602953
996.560697,84,5133.60405
990.388018,84,5134.667724
977.659287,84,5135.946228
905.332135,84,5137.03843
927.257369,84,5138.155123
971.880673,84,5139.171962
990.493619,84,5140.099674
928.544422,84,5141.057658
966.117616,84,5142.009806
941.59028,84,5143.029601
805.56062,84,5143.935564
995.728171,84,5144.920438
817.232054,84,5145.88534
965.84798,84,5146.807576
917.33798,84,5147.730128
850.688641,84,5148.661317
869.043549,84,5149.620693
1028.260205,84,5150.639931
974.211639,84,5151.580788
996.807612,84,5152.509013
964.697821,84,5153.442136
949.785898,84,5154.416352
916.723661,84,5155.368563
958.35309,84,5156.308598
938.030757,84,5157.194556
930.824815,84,5158.128704
955.277375,84,5159.011804
973.932281,84,5159.918176
934.400425,84,5160.95185
913.298708,84,5161.895988
995.598039,84,5162.790657
1043.996617,84,5163.671217
910.887022,84,5164.630577
958.512454,84,5165.569211
871.508861,84,5166.422786
907.010749,84,5167.350151
986.659193,84,5168.330448
910.106329,84,5169.287784
851.918054,84,5170.12789
952.88747,84,5171.036508
976.193891,84,5171.913808
953.791649,84,5172.803998
828.882684,84,5173.77667
986.952994,84,5174.652636
985.159347,84,5175.747988
772.513007,84,5176.611398
954.198959,84,5177.438747
1004.694456,84,5178.334301
853.953201,84,5179.221435
923.568058,84,5180.072925
932.019028,84,5180.853951
976.32616,84,5181.783326
