time/episodes,time/time_elapsed,rollout/exploration_rate,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates
7712,4165,0.05,8.341619699999999,155,647808,84.0,2.3093581199645996,0.0001,161926
7713,4166,0.05,8.3484629,155,647892,84.0,0.05132371932268143,0.0001,161947
7714,4167,0.05,8.368889209999999,155,647976,84.0,2.384615898132324,0.0001,161968
7715,4168,0.05,8.25650108,155,648060,84.0,0.06130341440439224,0.0001,161989
7716,4169,0.05,8.145154699999999,155,648144,84.0,0.09673574566841125,0.0001,162010
7717,4171,0.05,8.16757113,155,648228,84.0,4.665926456451416,0.0001,162031
7718,4172,0.05,8.181694290000001,155,648312,84.0,0.06281997263431549,0.0001,162052
7719,4173,0.05,8.1432126,155,648396,84.0,0.20495295524597168,0.0001,162073
7720,4174,0.05,8.09146488,155,648480,84.0,2.3423726558685303,0.0001,162094
7721,4175,0.05,8.10086499,155,648564,84.0,0.07728438079357147,0.0001,162115
7722,4176,0.05,8.07820613,155,648648,84.0,0.0631025955080986,0.0001,162136
7723,4177,0.05,8.12738165,155,648732,84.0,0.02826649509370327,0.0001,162157
7724,4179,0.05,8.12317894,155,648816,84.0,0.07186521589756012,0.0001,162178
7725,4180,0.05,8.12348012,155,648900,84.0,0.08007027208805084,0.0001,162199
7726,4181,0.05,8.09266512,155,648984,84.0,2.4065518379211426,0.0001,162220
7727,4182,0.05,8.03939328,155,649068,84.0,2.46047306060791,0.0001,162241
7728,4183,0.05,7.99205522,155,649152,84.0,0.055329903960227966,0.0001,162262
7729,4184,0.05,7.93528985,155,649236,84.0,0.06209765002131462,0.0001,162283
7730,4186,0.05,7.92490537,155,649320,84.0,0.04304499179124832,0.0001,162304
7731,4187,0.05,7.981281530000001,155,649404,84.0,2.3858888149261475,0.0001,162325
7732,4188,0.05,7.968512110000002,155,649488,84.0,0.05114910006523132,0.0001,162346
7733,4189,0.05,7.919575390000001,155,649572,84.0,0.04494208097457886,0.0001,162367
7734,4190,0.05,8.026990740000002,155,649656,84.0,0.03623896837234497,0.0001,162388
7735,4191,0.05,8.030851640000002,155,649740,84.0,2.3735504150390625,0.0001,162409
7736,4192,0.05,8.067241310000002,154,649824,84.0,0.04650089144706726,0.0001,162430
7737,4194,0.05,8.049912740000002,154,649908,84.0,2.504209041595459,0.0001,162451
7738,4195,0.05,8.093605470000002,154,649992,84.0,6.907350540161133,0.0001,162472
7739,4196,0.05,8.094737610000003,154,650076,84.0,0.16577322781085968,0.0001,162493
7740,4197,0.05,8.138157800000002,154,650160,84.0,0.07198981940746307,0.0001,162514
7741,4198,0.05,8.05441349,154,650244,84.0,2.2922170162200928,0.0001,162535
7742,4199,0.05,8.095416890000001,154,650328,84.0,0.049322161823511124,0.0001,162556
7743,4201,0.05,8.0731318,154,650412,84.0,2.4788687229156494,0.0001,162577
7744,4202,0.05,8.073886349999999,154,650496,84.0,0.04062049463391304,0.0001,162598
7745,4203,0.05,8.052632410000001,154,650580,84.0,0.19078971445560455,0.0001,162619
7746,4204,0.05,8.108412820000002,154,650664,84.0,4.571301460266113,0.0001,162640
7747,4205,0.05,8.14781154,154,650748,84.0,0.06030604615807533,0.0001,162661
7748,4207,0.05,8.16023015,154,650832,84.0,0.04532952606678009,0.0001,162682
7749,4208,0.05,8.15263493,154,650916,84.0,2.3448004722595215,0.0001,162703
7750,4210,0.05,8.129937210000001,154,651000,84.0,0.0568094365298748,0.0001,162724
7751,4211,0.05,8.144449980000001,154,651084,84.0,0.13753646612167358,0.0001,162745
7752,4212,0.05,8.18591907,154,651168,84.0,0.03457638621330261,0.0001,162766
7753,4214,0.05,8.25296167,154,651252,84.0,4.732673645019531,0.0001,162787
7754,4215,0.05,8.278388590000002,154,651336,84.0,2.3745572566986084,0.0001,162808
7755,4216,0.05,8.2855669,154,651420,84.0,2.285865306854248,0.0001,162829
7756,4218,0.05,8.27035639,154,651504,84.0,0.07738742232322693,0.0001,162850
7757,4219,0.05,8.26231903,154,651588,84.0,0.05131569132208824,0.0001,162871
7758,4220,0.05,8.154548040000002,154,651672,84.0,0.10444766283035278,0.0001,162892
7759,4221,0.05,8.16745061,154,651756,84.0,0.042314402759075165,0.0001,162913
7760,4222,0.05,8.178674270000002,154,651840,84.0,0.09263702481985092,0.0001,162934
7761,4223,0.05,8.199215760000001,154,651924,84.0,4.383374214172363,0.0001,162955
7762,4224,0.05,8.22611321,154,652008,84.0,0.08933649957180023,0.0001,162976
7763,4225,0.05,8.24068501,154,652092,84.0,0.016661930829286575,0.0001,162997
7764,4226,0.05,8.1926197,154,652176,84.0,2.3127799034118652,0.0001,163018
7765,4227,0.05,8.19813187,154,652260,84.0,0.05771404504776001,0.0001,163039
7766,4229,0.05,8.24334438,154,652344,84.0,0.09366123378276825,0.0001,163060
7767,4230,0.05,8.397000890000001,154,652428,84.0,0.05000085011124611,0.0001,163081
7768,4231,0.05,8.42678828,154,652512,84.0,0.044480811804533005,0.0001,163102
7769,4232,0.05,8.43200376,154,652596,84.0,0.06061926484107971,0.0001,163123
7770,4233,0.05,8.410080930000001,154,652680,84.0,0.15933828055858612,0.0001,163144
7771,4234,0.05,8.400633580000001,154,652764,84.0,0.04531482234597206,0.0001,163165
7772,4236,0.05,8.37220568,154,652848,84.0,0.044763077050447464,0.0001,163186
7773,4237,0.05,8.360412590000001,154,652932,84.0,2.413390874862671,0.0001,163207
7774,4238,0.05,8.35236403,154,653016,84.0,0.012112375348806381,0.0001,163228
7775,4239,0.05,8.37162208,154,653100,84.0,0.056350722908973694,0.0001,163249
7776,4240,0.05,8.36412424,154,653184,84.0,0.03590390458703041,0.0001,163270
7777,4241,0.05,8.307565850000001,154,653268,84.0,0.04333311319351196,0.0001,163291
7778,4243,0.05,8.3073359,153,653352,84.0,2.29736328125,0.0001,163312
7779,4244,0.05,8.317861970000001,153,653436,84.0,4.535573959350586,0.0001,163333
7780,4245,0.05,8.32619011,153,653520,84.0,2.3054161071777344,0.0001,163354
7781,4246,0.05,8.380972490000001,153,653604,84.0,0.09516465663909912,0.0001,163375
7782,4247,0.05,8.363472810000001,153,653688,84.0,0.027320608496665955,0.0001,163396
7783,4248,0.05,8.354401420000002,153,653772,84.0,0.042070239782333374,0.0001,163417
7784,4250,0.05,8.503708040000001,153,653856,84.0,0.12271954119205475,0.0001,163438
7785,4251,0.05,8.527815850000001,153,653940,84.0,2.4955286979675293,0.0001,163459
7786,4252,0.05,8.376580730000002,153,654024,84.0,2.4648921489715576,0.0001,163480
7787,4253,0.05,8.38716348,153,654108,84.0,0.06165314465761185,0.0001,163501
7788,4254,0.05,8.38541142,153,654192,84.0,4.751241683959961,0.0001,163522
7789,4255,0.05,8.36844175,153,654276,84.0,0.07559390366077423,0.0001,163543
7790,4257,0.05,8.334861400000001,153,654360,84.0,0.04961921647191048,0.0001,163564
7791,4258,0.05,8.28811145,153,654444,84.0,0.06224781274795532,0.0001,163585
7792,4259,0.05,8.30729129,153,654528,84.0,2.4383580684661865,0.0001,163606
7793,4260,0.05,8.3449434,153,654612,84.0,0.05629900097846985,0.0001,163627
7794,4261,0.05,8.50284055,153,654696,84.0,0.12387488782405853,0.0001,163648
7795,4262,0.05,8.47136915,153,654780,84.0,0.06531669199466705,0.0001,163669
7796,4264,0.05,8.41427206,153,654864,84.0,2.359313726425171,0.0001,163690
7797,4265,0.05,8.4653978,153,654948,84.0,4.697973251342773,0.0001,163711
7798,4266,0.05,8.52636027,153,655032,84.0,4.642267227172852,0.0001,163732
7799,4267,0.05,8.493073759999998,153,655116,84.0,2.205932378768921,0.0001,163753
7800,4268,0.05,8.43631717,153,655200,84.0,2.387878894805908,0.0001,163774
7801,4270,0.05,8.43698864,153,655284,84.0,4.8992533683776855,0.0001,163795
7802,4271,0.05,8.468605189999998,153,655368,84.0,0.08338338136672974,0.0001,163816
7803,4272,0.05,8.519592379999999,153,655452,84.0,0.0529797188937664,0.0001,163837
7804,4273,0.05,8.54991025,153,655536,84.0,0.04136741906404495,0.0001,163858
7805,4274,0.05,8.60263068,153,655620,84.0,0.053242944180965424,0.0001,163879
7806,4275,0.05,8.665589500000001,153,655704,84.0,0.1076635792851448,0.0001,163900
7807,4277,0.05,8.733415220000001,153,655788,84.0,0.06423300504684448,0.0001,163921
7808,4278,0.05,8.754536730000002,153,655872,84.0,2.3419742584228516,0.0001,163942
7809,4279,0.05,8.753046880000001,153,655956,84.0,0.037262167781591415,0.0001,163963
7810,4280,0.05,8.762679559999999,153,656040,84.0,0.043422915041446686,0.0001,163984
7811,4281,0.05,8.807828549999998,153,656124,84.0,0.04347023740410805,0.0001,164005
7812,4282,0.05,8.73842604,153,656208,84.0,2.382185935974121,0.0001,164026
7813,4284,0.05,8.721148119999999,153,656292,84.0,0.032620977610349655,0.0001,164047
7814,4285,0.05,8.69876956,153,656376,84.0,0.015839330852031708,0.0001,164068
7815,4286,0.05,8.73633822,153,656460,84.0,2.464604616165161,0.0001,164089
7816,4287,0.05,8.726622510000002,153,656544,84.0,0.031987518072128296,0.0001,164110
7817,4288,0.05,8.673909440000003,153,656628,84.0,0.02419302985072136,0.0001,164131
7818,4289,0.05,8.683793180000002,153,656712,84.0,0.10079357773065567,0.0001,164152
7819,4290,0.05,8.735737080000002,153,656796,84.0,2.4864048957824707,0.0001,164173
7820,4292,0.05,8.77155265,153,656880,84.0,0.026234641671180725,0.0001,164194
7821,4293,0.05,8.81490126,153,656964,84.0,0.028469836339354515,0.0001,164215
7822,4294,0.05,8.81851879,153,657048,84.0,0.04683171212673187,0.0001,164236
7823,4295,0.05,8.77672939,152,657132,84.0,0.06235206872224808,0.0001,164257
7824,4296,0.05,8.7614563,152,657216,84.0,0.035691700875759125,0.0001,164278
7825,4297,0.05,8.736722180000001,152,657300,84.0,0.021053466945886612,0.0001,164299
7826,4299,0.05,8.79410417,152,657384,84.0,0.03010600432753563,0.0001,164320
7827,4300,0.05,8.82370058,152,657468,84.0,0.04033839330077171,0.0001,164341
7828,4301,0.05,8.87970562,152,657552,84.0,0.07036356627941132,0.0001,164362
7829,4302,0.05,9.0134729,152,657636,84.0,2.3686821460723877,0.0001,164383
7830,4304,0.05,8.98435394,152,657720,84.0,0.05499373376369476,0.0001,164404
7831,4305,0.05,8.911190920000001,152,657804,84.0,2.473841428756714,0.0001,164425
7832,4306,0.05,9.01811405,152,657888,84.0,0.04793903976678848,0.0001,164446
7833,4307,0.05,8.91338301,152,657972,84.0,2.339536190032959,0.0001,164467
7834,4308,0.05,8.89513169,152,658056,84.0,0.08366574347019196,0.0001,164488
7835,4309,0.05,8.92196485,152,658140,84.0,2.3017585277557373,0.0001,164509
7836,4310,0.05,8.93423433,152,658224,84.0,0.07874317467212677,0.0001,164530
7837,4311,0.05,8.937052210000001,152,658308,84.0,0.11020122468471527,0.0001,164551
7838,4313,0.05,8.927664730000002,152,658392,84.0,0.2634412348270416,0.0001,164572
7839,4314,0.05,8.9770428,152,658476,84.0,2.369823455810547,0.0001,164593
7840,4315,0.05,8.94672465,152,658560,84.0,2.60217022895813,0.0001,164614
7841,4316,0.05,9.015139229999999,152,658644,84.0,0.04779454693198204,0.0001,164635
7842,4317,0.05,9.04633193,152,658728,84.0,0.0647139623761177,0.0001,164656
7843,4318,0.05,9.043362949999999,152,658812,84.0,0.047521401196718216,0.0001,164677
7844,4319,0.05,8.93753214,152,658896,84.0,2.432016611099243,0.0001,164698
7845,4320,0.05,8.92584099,152,658980,84.0,0.06711563467979431,0.0001,164719
7846,4321,0.05,8.84141754,152,659064,84.0,2.420743703842163,0.0001,164740
7847,4323,0.05,8.86132953,152,659148,84.0,0.16680610179901123,0.0001,164761
7848,4324,0.05,8.83480086,152,659232,84.0,2.349950075149536,0.0001,164782
7849,4325,0.05,8.78147837,152,659316,84.0,0.05265500396490097,0.0001,164803
7850,4327,0.05,8.79526633,152,659400,84.0,0.08335453271865845,0.0001,164824
7851,4328,0.05,8.74829389,152,659484,84.0,0.03647826239466667,0.0001,164845
7852,4329,0.05,8.83288447,152,659568,84.0,0.08218707889318466,0.0001,164866
7853,4330,0.05,8.74428464,152,659652,84.0,2.2972042560577393,0.0001,164887
7854,4331,0.05,8.727376979999999,152,659736,84.0,2.366360664367676,0.0001,164908
7855,4332,0.05,8.72921592,152,659820,84.0,4.740085601806641,0.0001,164929
7856,4334,0.05,8.725004859999999,152,659904,84.0,0.042647190392017365,0.0001,164950
7857,4335,0.05,8.7628133,152,659988,84.0,0.05047115683555603,0.0001,164971
7858,4336,0.05,8.74866854,152,660072,84.0,0.039952799677848816,0.0001,164992
7859,4337,0.05,8.73756404,152,660156,84.0,0.03184419125318527,0.0001,165013
7860,4338,0.05,8.72963866,152,660240,84.0,0.05488216131925583,0.0001,165034
7861,4340,0.05,8.73972916,152,660324,84.0,0.10878525674343109,0.0001,165055
7862,4341,0.05,8.73399063,152,660408,84.0,0.07838913798332214,0.0001,165076
7863,4342,0.05,8.725125859999999,152,660492,84.0,0.1070440262556076,0.0001,165097
7864,4344,0.05,8.73212564,152,660576,84.0,0.02994511090219021,0.0001,165118
7865,4345,0.05,8.7346714,152,660660,84.0,0.03671824932098389,0.0001,165139
7866,4346,0.05,8.70046606,152,660744,84.0,0.03717748820781708,0.0001,165160
7867,4347,0.05,8.58933852,151,660828,84.0,0.11193382740020752,0.0001,165181
7868,4348,0.05,8.55356594,151,660912,84.0,0.03376638889312744,0.0001,165202
7869,4349,0.05,8.54209797,151,660996,84.0,0.058146730065345764,0.0001,165223
7870,4351,0.05,8.5233197,151,661080,84.0,0.029714403674006462,0.0001,165244
7871,4352,0.05,8.51927429,151,661164,84.0,0.07265377789735794,0.0001,165265
7872,4353,0.05,8.4996614,151,661248,84.0,0.04301338642835617,0.0001,165286
7873,4354,0.05,8.516741640000001,151,661332,84.0,0.2004377394914627,0.0001,165307
7874,4355,0.05,8.533447590000002,151,661416,84.0,0.17336931824684143,0.0001,165328
7875,4356,0.05,8.52461098,151,661500,84.0,0.055544350296258926,0.0001,165349
7876,4357,0.05,8.524001599999998,151,661584,84.0,0.0575103759765625,0.0001,165370
7877,4359,0.05,8.5825573,151,661668,84.0,0.04745914041996002,0.0001,165391
7878,4360,0.05,8.58494543,151,661752,84.0,0.07944308966398239,0.0001,165412
7879,4361,0.05,8.608491059999999,151,661836,84.0,0.09599115699529648,0.0001,165433
7880,4362,0.05,8.59737756,151,661920,84.0,0.061371106654405594,0.0001,165454
7881,4363,0.05,8.73014171,151,662004,84.0,0.05468054488301277,0.0001,165475
7882,4364,0.05,8.75988596,151,662088,84.0,2.2800323963165283,0.0001,165496
7883,4366,0.05,8.75124294,151,662172,84.0,2.482487916946411,0.0001,165517
7884,4367,0.05,8.706437699999999,151,662256,84.0,0.036546818912029266,0.0001,165538
7885,4368,0.05,8.699519870000001,151,662340,84.0,4.677371501922607,0.0001,165559
7886,4369,0.05,8.80063009,151,662424,84.0,0.09984499216079712,0.0001,165580
7887,4370,0.05,8.82536844,151,662508,84.0,0.131382018327713,0.0001,165601
7888,4372,0.05,8.84494755,151,662592,84.0,2.3033385276794434,0.0001,165622
7889,4373,0.05,8.874529339999999,151,662676,84.0,0.07004906982183456,0.0001,165643
7890,4374,0.05,8.90241315,151,662760,84.0,0.01893865317106247,0.0001,165664
7891,4375,0.05,8.97145921,151,662844,84.0,2.30991792678833,0.0001,165685
7892,4376,0.05,8.936441910000003,151,662928,84.0,0.05862889438867569,0.0001,165706
7893,4377,0.05,8.93783337,151,663012,84.0,0.048589371144771576,0.0001,165727
7894,4378,0.05,8.744445680000002,151,663096,84.0,0.06002098694443703,0.0001,165748
7895,4380,0.05,8.82276208,151,663180,84.0,0.08754405379295349,0.0001,165769
7896,4381,0.05,8.89817661,151,663264,84.0,0.028287358582019806,0.0001,165790
7897,4382,0.05,8.84296052,151,663348,84.0,2.5553226470947266,0.0001,165811
7898,4383,0.05,8.84134212,151,663432,84.0,0.03334316611289978,0.0001,165832
7899,4384,0.05,8.869073949999999,151,663516,84.0,2.393272876739502,0.0001,165853
7900,4385,0.05,8.96589242,151,663600,84.0,2.393872022628784,0.0001,165874
7901,4386,0.05,8.9497649,151,663684,84.0,2.2747747898101807,0.0001,165895
7902,4387,0.05,8.84727563,151,663768,84.0,0.038528427481651306,0.0001,165916
7903,4389,0.05,8.8075506,151,663852,84.0,0.039394862949848175,0.0001,165937
7904,4390,0.05,8.75750017,151,663936,84.0,0.08376120775938034,0.0001,165958
7905,4391,0.05,8.7229692,151,664020,84.0,2.298823833465576,0.0001,165979
7906,4392,0.05,8.731835819999999,151,664104,84.0,2.337984085083008,0.0001,166000
7907,4393,0.05,8.754971920000001,151,664188,84.0,0.05439393222332001,0.0001,166021
7908,4395,0.05,8.717219149999998,151,664272,84.0,0.035213615745306015,0.0001,166042
7909,4396,0.05,8.65530719,151,664356,84.0,0.08512567728757858,0.0001,166063
7910,4397,0.05,8.75594301,151,664440,84.0,0.02961297705769539,0.0001,166084
7911,4398,0.05,8.775034549999999,151,664524,84.0,4.675001621246338,0.0001,166105
7912,4399,0.05,8.7555304,151,664608,84.0,2.402564764022827,0.0001,166126
7913,4401,0.05,8.725289880000002,151,664692,84.0,0.0519179031252861,0.0001,166147
7914,4402,0.05,8.88957956,151,664776,84.0,4.812209606170654,0.0001,166168
7915,4403,0.05,8.98236123,150,664860,84.0,2.628274440765381,0.0001,166189
7916,4404,0.05,9.00723071,150,664944,84.0,2.3070032596588135,0.0001,166210
7917,4405,0.05,9.05240921,150,665028,84.0,0.047893546521663666,0.0001,166231
7918,4406,0.05,9.06161392,150,665112,84.0,0.0899057537317276,0.0001,166252
7919,4408,0.05,9.08170512,150,665196,84.0,0.10991911590099335,0.0001,166273
7920,4409,0.05,9.07897588,150,665280,84.0,0.16205456852912903,0.0001,166294
7921,4410,0.05,9.071874919999999,150,665364,84.0,0.09949489682912827,0.0001,166315
7922,4412,0.05,9.1000341,150,665448,84.0,0.08579258620738983,0.0001,166336
7923,4413,0.05,9.113787449999998,150,665532,84.0,0.05871294438838959,0.0001,166357
7924,4414,0.05,9.125451949999999,150,665616,84.0,2.3801348209381104,0.0001,166378
7925,4416,0.05,9.150977569999998,150,665700,84.0,2.353954792022705,0.0001,166399
7926,4417,0.05,9.136033,150,665784,84.0,0.09950859844684601,0.0001,166420
7927,4418,0.05,9.15933852,150,665868,84.0,2.5623021125793457,0.0001,166441
7928,4419,0.05,9.14907932,150,665952,84.0,0.02202293649315834,0.0001,166462
7929,4420,0.05,9.11565383,150,666036,84.0,2.3773295879364014,0.0001,166483
7930,4421,0.05,9.134751490000001,150,666120,84.0,0.021402625367045403,0.0001,166504
7931,4422,0.05,9.13538477,150,666204,84.0,0.022116636857390404,0.0001,166525
7932,4424,0.05,9.053460850000002,150,666288,84.0,0.031887236982584,0.0001,166546
7933,4425,0.05,9.011017040000002,150,666372,84.0,0.03866870701313019,0.0001,166567
7934,4426,0.05,8.918913780000002,150,666456,84.0,0.038367852568626404,0.0001,166588
7935,4427,0.05,8.90451134,150,666540,84.0,4.611181735992432,0.0001,166609
7936,4428,0.05,8.861375850000002,150,666624,84.0,2.381437301635742,0.0001,166630
7937,4429,0.05,8.867611660000001,150,666708,84.0,0.09015941619873047,0.0001,166651
7938,4430,0.05,8.87975169,150,666792,84.0,0.08249837160110474,0.0001,166672
7939,4432,0.05,8.81775816,150,666876,84.0,2.3355441093444824,0.0001,166693
7940,4433,0.05,8.77002188,150,666960,84.0,0.06262000650167465,0.0001,166714
7941,4434,0.05,8.771060199999999,150,667044,84.0,0.08574794232845306,0.0001,166735
7942,4435,0.05,8.78258022,150,667128,84.0,2.451371669769287,0.0001,166756
7943,4436,0.05,8.91212831,150,667212,84.0,2.478139877319336,0.0001,166777
7944,4437,0.05,8.98279563,150,667296,84.0,0.05963726341724396,0.0001,166798
7945,4439,0.05,9.01265446,150,667380,84.0,0.031239181756973267,0.0001,166819
7946,4440,0.05,9.165547120000001,150,667464,84.0,0.022852037101984024,0.0001,166840
7947,4441,0.05,9.092971590000001,150,667548,84.0,0.04510559141635895,0.0001,166861
7948,4443,0.05,9.20193253,150,667632,84.0,0.04690707474946976,0.0001,166882
7949,4444,0.05,9.259091719999999,150,667716,84.0,0.07512187957763672,0.0001,166903
7950,4445,0.05,9.265353150000001,150,667800,84.0,0.03273790329694748,0.0001,166924
7951,4447,0.05,9.29586555,150,667884,84.0,0.0386212021112442,0.0001,166945
7952,4449,0.05,9.18991104,150,667968,84.0,0.1055135726928711,0.0001,166966
7953,4450,0.05,9.19167764,150,668052,84.0,0.04331319034099579,0.0001,166987
7954,4452,0.05,9.190681649999998,150,668136,84.0,2.3863892555236816,0.0001,167008
7955,4453,0.05,9.22094051,150,668220,84.0,2.430398464202881,0.0001,167029
7956,4455,0.05,9.197199439999999,150,668304,84.0,0.06435307115316391,0.0001,167050
7957,4457,0.05,9.21640995,149,668388,84.0,0.05835724249482155,0.0001,167071
7958,4459,0.05,9.21523591,149,668472,84.0,2.3728671073913574,0.0001,167092
7959,4460,0.05,9.19025597,149,668556,84.0,0.06025223806500435,0.0001,167113
7960,4461,0.05,9.201294729999999,149,668640,84.0,0.03927753120660782,0.0001,167134
7961,4462,0.05,9.32154129,149,668724,84.0,0.022072140127420425,0.0001,167155
7962,4464,0.05,9.3201908,149,668808,84.0,0.06245134770870209,0.0001,167176
7963,4465,0.05,9.272791060000001,149,668892,84.0,0.03478370979428291,0.0001,167197
7964,4466,0.05,9.317946180000002,149,668976,84.0,4.711009979248047,0.0001,167218
7965,4468,0.05,9.377288270000001,149,669060,84.0,0.04668769612908363,0.0001,167239
7966,4469,0.05,9.37048901,149,669144,84.0,2.362410306930542,0.0001,167260
7967,4470,0.05,9.368687640000001,149,669228,84.0,0.04766165092587471,0.0001,167281
7968,4472,0.05,9.37777981,149,669312,84.0,0.024730302393436432,0.0001,167302
7969,4473,0.05,9.43763163,149,669396,84.0,2.4533228874206543,0.0001,167323
7970,4474,0.05,9.6408921,149,669480,84.0,0.18829196691513062,0.0001,167344
7971,4476,0.05,9.62037383,149,669564,84.0,0.05856924504041672,0.0001,167365
7972,4477,0.05,9.61561096,149,669648,84.0,0.04092618077993393,0.0001,167386
7973,4478,0.05,9.539503300000002,149,669732,84.0,2.409865617752075,0.0001,167407
7974,4479,0.05,9.494789,149,669816,84.0,4.6567559242248535,0.0001,167428
7975,4481,0.05,9.50032455,149,669900,84.0,2.3246946334838867,0.0001,167449
7976,4482,0.05,9.56809699,149,669984,84.0,0.014905251562595367,0.0001,167470
7977,4483,0.05,9.53166725,149,670068,84.0,0.14044089615345,0.0001,167491
7978,4485,0.05,9.51098835,149,670152,84.0,2.2153847217559814,0.0001,167512
7979,4486,0.05,9.503681239999999,149,670236,84.0,0.04341551661491394,0.0001,167533
7980,4487,0.05,9.513165160000002,149,670320,84.0,0.16610608994960785,0.0001,167554
7981,4488,0.05,9.39201115,149,670404,84.0,2.4653382301330566,0.0001,167575
7982,4490,0.05,9.355624859999999,149,670488,84.0,2.3438799381256104,0.0001,167596
7983,4491,0.05,9.334420699999999,149,670572,84.0,2.3150761127471924,0.0001,167617
7984,4493,0.05,9.304724369999999,149,670656,84.0,0.034035131335258484,0.0001,167638
7985,4494,0.05,9.29285847,149,670740,84.0,0.027411427348852158,0.0001,167659
7986,4495,0.05,9.34702261,149,670824,84.0,0.05816876143217087,0.0001,167680
7987,4496,0.05,9.355466850000001,149,670908,84.0,0.04000968113541603,0.0001,167701
7988,4498,0.05,9.311089749999999,149,670992,84.0,0.0700826644897461,0.0001,167722
7989,4499,0.05,9.3290659,149,671076,84.0,0.01779751107096672,0.0001,167743
7990,4501,0.05,9.32821731,149,671160,84.0,2.3101274967193604,0.0001,167764
7991,4502,0.05,9.34100972,149,671244,84.0,2.345036506652832,0.0001,167785
7992,4504,0.05,9.35193971,149,671328,84.0,0.0771857425570488,0.0001,167806
7993,4505,0.05,9.348167609999999,149,671412,84.0,2.3024563789367676,0.0001,167827
7994,4506,0.05,9.397307410000002,149,671496,84.0,2.320990562438965,0.0001,167848
7995,4507,0.05,9.303977640000001,148,671580,84.0,0.07730990648269653,0.0001,167869
7996,4508,0.05,9.260350070000001,148,671664,84.0,0.04271917790174484,0.0001,167890
7997,4510,0.05,9.247738290000001,148,671748,84.0,0.040686335414648056,0.0001,167911
7998,4511,0.05,9.252511100000001,148,671832,84.0,2.3492472171783447,0.0001,167932
7999,4512,0.05,9.21512893,148,671916,84.0,0.07544481754302979,0.0001,167953
8000,4513,0.05,9.199044160000001,148,672000,84.0,0.03641974925994873,0.0001,167974
8001,4515,0.05,9.216077890000001,148,672084,84.0,2.326422929763794,0.0001,167995
8002,4516,0.05,9.22475793,148,672168,84.0,2.441108465194702,0.0001,168016
8003,4517,0.05,9.23230976,148,672252,84.0,0.07072126120328903,0.0001,168037
8004,4518,0.05,9.24653348,148,672336,84.0,0.07580028474330902,0.0001,168058
8005,4519,0.05,9.250010660000001,148,672420,84.0,0.03813254088163376,0.0001,168079
8006,4520,0.05,9.22890993,148,672504,84.0,0.03211569786071777,0.0001,168100
8007,4522,0.05,9.228177120000002,148,672588,84.0,2.39493989944458,0.0001,168121
8008,4523,0.05,9.242912720000001,148,672672,84.0,0.10051815211772919,0.0001,168142
8009,4524,0.05,9.317312390000001,148,672756,84.0,0.04357653856277466,0.0001,168163
8010,4525,0.05,9.144156920000002,148,672840,84.0,2.441174268722534,0.0001,168184
8011,4527,0.05,9.11473059,148,672924,84.0,0.02923860214650631,0.0001,168205
8012,4528,0.05,9.150387490000002,148,673008,84.0,0.0355876088142395,0.0001,168226
8013,4529,0.05,9.17225385,148,673092,84.0,0.05194352567195892,0.0001,168247
8014,4531,0.05,9.11820656,148,673176,84.0,0.06273192167282104,0.0001,168268
8015,4532,0.05,9.174913329999999,148,673260,84.0,0.03233525529503822,0.0001,168289
8016,4533,0.05,9.17931381,148,673344,84.0,0.034663427621126175,0.0001,168310
8017,4534,0.05,9.183555489999998,148,673428,84.0,0.031929291784763336,0.0001,168331
8018,4536,0.05,9.209032399999998,148,673512,84.0,0.06908360123634338,0.0001,168352
8019,4537,0.05,9.332985829999998,148,673596,84.0,0.05756296589970589,0.0001,168373
8020,4538,0.05,9.399733029999998,148,673680,84.0,2.342785120010376,0.0001,168394
8021,4539,0.05,9.422830389999998,148,673764,84.0,2.400906801223755,0.0001,168415
8022,4540,0.05,9.39743817,148,673848,84.0,2.415842294692993,0.0001,168436
8023,4542,0.05,9.40082734,148,673932,84.0,2.54162335395813,0.0001,168457
8024,4543,0.05,9.405356419999999,148,674016,84.0,0.0732373520731926,0.0001,168478
8025,4544,0.05,9.4131058,148,674100,84.0,0.04461442679166794,0.0001,168499
8026,4545,0.05,9.435487949999999,148,674184,84.0,0.017110100015997887,0.0001,168520
8027,4547,0.05,9.446111039999998,148,674268,84.0,0.03645794838666916,0.0001,168541
8028,4548,0.05,9.452858209999999,148,674352,84.0,4.64495325088501,0.0001,168562
8029,4549,0.05,9.42326959,148,674436,84.0,2.3265416622161865,0.0001,168583
8030,4550,0.05,9.449936460000002,148,674520,84.0,2.3495535850524902,0.0001,168604
8031,4552,0.05,9.464231410000002,148,674604,84.0,2.3985795974731445,0.0001,168625
8032,4553,0.05,9.51884894,148,674688,84.0,2.4041247367858887,0.0001,168646
8033,4554,0.05,9.525370980000002,148,674772,84.0,2.358403444290161,0.0001,168667
8034,4555,0.05,9.53581683,148,674856,84.0,0.030629605054855347,0.0001,168688
8035,4556,0.05,9.61786836,148,674940,84.0,0.042793937027454376,0.0001,168709
8036,4557,0.05,9.678708460000001,148,675024,84.0,0.030594147741794586,0.0001,168730
8037,4559,0.05,9.651325,148,675108,84.0,4.674479961395264,0.0001,168751
