time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/learning_rate,train/loss
17085,84.0,9615,149,59.40267158,0.05,1435140,358759,0.0001,0.13542908430099487
17086,84.0,9615,149,59.29541299,0.05,1435224,358780,0.0001,0.3075425624847412
17087,84.0,9616,149,59.63247500000001,0.05,1435308,358801,0.0001,3.4372336864471436
17088,84.0,9617,149,59.56074329,0.05,1435392,358822,0.0001,6.755953788757324
17089,84.0,9617,149,59.86774938000001,0.05,1435476,358843,0.0001,3.3626654148101807
17090,84.0,9618,149,59.56351296,0.05,1435560,358864,0.0001,3.4952330589294434
17091,84.0,9618,149,59.50688381,0.05,1435644,358885,0.0001,0.19953110814094543
17092,84.0,9619,149,60.097129100000004,0.05,1435728,358906,0.0001,0.0862748771905899
17093,84.0,9620,149,59.91463693000001,0.05,1435812,358927,0.0001,0.14159628748893738
17094,84.0,9620,149,60.059021619999996,0.05,1435896,358948,0.0001,4.229459762573242
17095,84.0,9621,149,59.922892989999994,0.05,1435980,358969,0.0001,0.23660919070243835
17096,84.0,9622,149,59.55588473999999,0.05,1436064,358990,0.0001,3.908923625946045
17097,84.0,9622,149,59.87830045999999,0.05,1436148,359011,0.0001,6.810957908630371
17098,84.0,9623,149,59.94344698,0.05,1436232,359032,0.0001,3.132305860519409
17099,84.0,9623,149,59.93988337999999,0.05,1436316,359053,0.0001,3.250385046005249
17100,84.0,9624,149,59.65801422,0.05,1436400,359074,0.0001,0.24148672819137573
17101,84.0,9625,149,59.338213429999996,0.05,1436484,359095,0.0001,0.30518096685409546
17102,84.0,9625,149,58.7494661,0.05,1436568,359116,0.0001,7.012804985046387
17103,84.0,9626,149,59.05803475,0.05,1436652,359137,0.0001,0.22087547183036804
17104,84.0,9626,149,59.42303023,0.05,1436736,359158,0.0001,3.9044430255889893
17105,84.0,9627,149,59.84474699,0.05,1436820,359179,0.0001,0.41804736852645874
17106,84.0,9627,149,60.46131408,0.05,1436904,359200,0.0001,0.19370149075984955
17107,84.0,9628,149,60.514494440000014,0.05,1436988,359221,0.0001,0.14312878251075745
17108,84.0,9629,149,60.60212098000002,0.05,1437072,359242,0.0001,0.8716769218444824
17109,84.0,9629,149,60.56114206000001,0.05,1437156,359263,0.0001,0.22691534459590912
17110,84.0,9630,149,60.62783934000001,0.05,1437240,359284,0.0001,4.380438804626465
17111,84.0,9630,149,60.652339460000015,0.05,1437324,359305,0.0001,0.09895036369562149
17112,84.0,9631,149,60.542785320000014,0.05,1437408,359326,0.0001,0.22134999930858612
17113,84.0,9631,149,60.43897653000001,0.05,1437492,359347,0.0001,3.8701839447021484
17114,84.0,9632,149,60.58698673,0.05,1437576,359368,0.0001,0.05466413497924805
17115,84.0,9633,149,60.57816746,0.05,1437660,359389,0.0001,3.8248090744018555
17116,84.0,9633,149,60.887867140000004,0.05,1437744,359410,0.0001,3.937403440475464
17117,84.0,9634,149,60.921960410000004,0.05,1437828,359431,0.0001,0.06277300417423248
17118,84.0,9635,149,60.94328736000001,0.05,1437912,359452,0.0001,6.341976165771484
17119,84.0,9635,149,60.862429240000004,0.05,1437996,359473,0.0001,0.5286300778388977
17120,84.0,9636,149,60.717682610000004,0.05,1438080,359494,0.0001,3.4972195625305176
17121,84.0,9636,149,60.34869774999999,0.05,1438164,359515,0.0001,3.6057629585266113
17122,84.0,9637,149,60.00458642,0.05,1438248,359536,0.0001,0.23108847439289093
17123,84.0,9638,149,60.3270186,0.05,1438332,359557,0.0001,0.5251617431640625
17124,84.0,9638,149,59.821697629999996,0.05,1438416,359578,0.0001,0.23640432953834534
17125,84.0,9639,149,59.92915638,0.05,1438500,359599,0.0001,0.5894413590431213
17126,84.0,9639,149,60.18432954,0.05,1438584,359620,0.0001,7.405380725860596
17127,84.0,9640,149,59.84003089000001,0.05,1438668,359641,0.0001,4.4265570640563965
17128,84.0,9640,149,60.45043834000001,0.05,1438752,359662,0.0001,3.604619026184082
17129,84.0,9641,149,60.558719220000015,0.05,1438836,359683,0.0001,0.14631302654743195
17130,84.0,9642,149,61.000265719999994,0.05,1438920,359704,0.0001,3.7628214359283447
17131,84.0,9642,149,61.17949641,0.05,1439004,359725,0.0001,0.17314714193344116
17132,84.0,9643,149,61.41792844999999,0.05,1439088,359746,0.0001,3.051739454269409
17133,84.0,9643,149,61.210606849999984,0.05,1439172,359767,0.0001,0.601914644241333
17134,84.0,9644,149,60.74204009999998,0.05,1439256,359788,0.0001,3.4354300498962402
17135,84.0,9645,149,61.21443145999999,0.05,1439340,359809,0.0001,0.21976035833358765
17136,84.0,9645,149,61.213378189999986,0.05,1439424,359830,0.0001,0.7092916965484619
17137,84.0,9646,149,61.65377880999999,0.05,1439508,359851,0.0001,0.07547767460346222
17138,84.0,9646,149,61.71726782999999,0.05,1439592,359872,0.0001,2.963797092437744
17139,84.0,9647,149,61.585605689999994,0.05,1439676,359893,0.0001,0.20976603031158447
17140,84.0,9648,149,61.60199648,0.05,1439760,359914,0.0001,0.6140468120574951
17141,84.0,9648,149,61.662025590000006,0.05,1439844,359935,0.0001,7.582900524139404
17142,84.0,9649,149,61.72486554000001,0.05,1439928,359956,0.0001,3.6183881759643555
17143,84.0,9650,149,61.75507939000001,0.05,1440012,359977,0.0001,3.7633395195007324
17144,84.0,9650,149,61.416772570000006,0.05,1440096,359998,0.0001,3.529465675354004
17145,84.0,9651,149,60.98343766,0.05,1440180,360019,0.0001,0.42860567569732666
17146,84.0,9651,149,60.96212259,0.05,1440264,360040,0.0001,3.6002326011657715
17147,84.0,9652,149,60.80593303999999,0.05,1440348,360061,0.0001,3.6234676837921143
17148,84.0,9653,149,60.771273439999995,0.05,1440432,360082,0.0001,3.0442211627960205
17149,84.0,9653,149,60.21435519999999,0.05,1440516,360103,0.0001,0.2042335867881775
17150,84.0,9654,149,60.00633124,0.05,1440600,360124,0.0001,3.679050922393799
17151,84.0,9654,149,59.994479930000004,0.05,1440684,360145,0.0001,4.218519687652588
17152,84.0,9655,149,59.764982910000015,0.05,1440768,360166,0.0001,4.1489386558532715
17153,84.0,9656,149,59.73733585,0.05,1440852,360187,0.0001,0.08220233023166656
17154,84.0,9656,149,59.75302796,0.05,1440936,360208,0.0001,0.4184178113937378
17155,84.0,9657,149,59.73459667,0.05,1441020,360229,0.0001,0.17804431915283203
17156,84.0,9657,149,59.643012850000005,0.05,1441104,360250,0.0001,0.39767104387283325
17157,84.0,9658,149,59.39705017,0.05,1441188,360271,0.0001,0.08989721536636353
17158,84.0,9658,149,59.73557584,0.05,1441272,360292,0.0001,0.5455844402313232
17159,84.0,9659,149,60.06536584,0.05,1441356,360313,0.0001,0.6593974828720093
17160,84.0,9660,149,60.370339179999995,0.05,1441440,360334,0.0001,0.20384281873703003
17161,84.0,9660,149,60.04927223999999,0.05,1441524,360355,0.0001,7.378189563751221
17162,84.0,9661,149,60.619694550000006,0.05,1441608,360376,0.0001,0.170824334025383
17163,84.0,9661,149,60.222823319999996,0.05,1441692,360397,0.0001,0.13116133213043213
17164,84.0,9662,149,59.78244612,0.05,1441776,360418,0.0001,3.087301731109619
17165,84.0,9663,149,59.549969340000004,0.05,1441860,360439,0.0001,3.0726823806762695
17166,84.0,9663,149,59.18420786000001,0.05,1441944,360460,0.0001,0.29266637563705444
17167,84.0,9664,149,59.214326220000004,0.05,1442028,360481,0.0001,0.2898366153240204
17168,84.0,9664,149,58.96694147,0.05,1442112,360502,0.0001,0.2062404453754425
17169,84.0,9665,149,58.84139029000001,0.05,1442196,360523,0.0001,7.5286407470703125
17170,84.0,9666,149,58.99840885,0.05,1442280,360544,0.0001,0.26400667428970337
17171,84.0,9666,149,58.46124487000001,0.05,1442364,360565,0.0001,0.46517544984817505
17172,84.0,9667,149,57.86534149,0.05,1442448,360586,0.0001,0.14127926528453827
17173,84.0,9668,149,57.52993734,0.05,1442532,360607,0.0001,0.20532608032226562
17174,84.0,9668,149,57.415824160000014,0.05,1442616,360628,0.0001,3.7642502784729004
17175,84.0,9669,149,57.03933847000001,0.05,1442700,360649,0.0001,3.7970879077911377
17176,84.0,9669,149,56.85092818000001,0.05,1442784,360670,0.0001,0.203156515955925
17177,84.0,9670,149,56.79777722000001,0.05,1442868,360691,0.0001,0.10202005505561829
17178,84.0,9671,149,56.291024880000016,0.05,1442952,360712,0.0001,0.29716795682907104
17179,84.0,9671,149,55.89769791,0.05,1443036,360733,0.0001,0.7584582567214966
17180,84.0,9672,149,55.34678582000001,0.05,1443120,360754,0.0001,0.3877179026603699
17181,84.0,9672,149,55.08691987000001,0.05,1443204,360775,0.0001,0.2345239669084549
17182,84.0,9673,149,54.64324387,0.05,1443288,360796,0.0001,0.16293656826019287
17183,84.0,9673,149,54.89899613000001,0.05,1443372,360817,0.0001,0.07609175145626068
17184,84.0,9674,149,54.3281433,0.05,1443456,360838,0.0001,0.21982234716415405
17185,84.0,9675,149,54.49529308000001,0.05,1443540,360859,0.0001,0.33550629019737244
17186,84.0,9675,149,54.55608668000001,0.05,1443624,360880,0.0001,0.1723104566335678
17187,84.0,9676,149,54.83408323,0.05,1443708,360901,0.0001,0.2304055243730545
17188,84.0,9677,149,54.98183776,0.05,1443792,360922,0.0001,0.6552081108093262
17189,84.0,9677,149,55.19741359,0.05,1443876,360943,0.0001,0.051917389035224915
17190,84.0,9678,149,55.68068537999999,0.05,1443960,360964,0.0001,0.43085184693336487
17191,84.0,9678,149,55.58363099,0.05,1444044,360985,0.0001,0.6552724838256836
17192,84.0,9679,149,55.38768144000001,0.05,1444128,361006,0.0001,0.5623141527175903
17193,84.0,9679,149,55.78570555,0.05,1444212,361027,0.0001,0.26472175121307373
17194,84.0,9680,149,56.19895581000001,0.05,1444296,361048,0.0001,0.6216599941253662
17195,84.0,9681,149,56.95273797000001,0.05,1444380,361069,0.0001,0.26933276653289795
17196,84.0,9681,149,57.30657324,0.05,1444464,361090,0.0001,0.3923085331916809
17197,84.0,9682,149,57.466980989999996,0.05,1444548,361111,0.0001,0.3967830240726471
17198,84.0,9682,149,56.818195779999996,0.05,1444632,361132,0.0001,0.3419601619243622
17199,84.0,9683,149,56.86734403999999,0.05,1444716,361153,0.0001,0.07761811465024948
17200,84.0,9684,149,57.12401697999999,0.05,1444800,361174,0.0001,0.14075909554958344
17201,84.0,9684,149,57.47566006999998,0.05,1444884,361195,0.0001,0.1707417219877243
17202,84.0,9685,149,57.428411659999995,0.05,1444968,361216,0.0001,3.0552539825439453
17203,84.0,9686,149,57.15817767000001,0.05,1445052,361237,0.0001,0.816564679145813
17204,84.0,9686,149,57.02206364999999,0.05,1445136,361258,0.0001,3.870471954345703
17205,84.0,9687,149,56.89346004999999,0.05,1445220,361279,0.0001,7.587043285369873
17206,84.0,9687,149,56.69309924,0.05,1445304,361300,0.0001,0.5519031882286072
17207,84.0,9688,149,56.600093769999994,0.05,1445388,361321,0.0001,0.5952654480934143
17208,84.0,9689,149,56.541388909999995,0.05,1445472,361342,0.0001,3.4099998474121094
17209,84.0,9689,149,56.67250447000001,0.05,1445556,361363,0.0001,0.1640523374080658
17210,84.0,9690,149,56.741919800000005,0.05,1445640,361384,0.0001,3.922187328338623
17211,84.0,9690,149,56.278136960000005,0.05,1445724,361405,0.0001,3.9689297676086426
17212,84.0,9691,149,56.357960090000006,0.05,1445808,361426,0.0001,0.35024768114089966
17213,84.0,9692,149,56.002451570000005,0.05,1445892,361447,0.0001,0.20916315913200378
17214,84.0,9692,149,55.36714632,0.05,1445976,361468,0.0001,9.557198524475098
17215,84.0,9693,149,55.56438501,0.05,1446060,361489,0.0001,0.05402880907058716
17216,84.0,9693,149,55.282007130000004,0.05,1446144,361510,0.0001,0.552341103553772
17217,84.0,9694,149,55.66825678,0.05,1446228,361531,0.0001,0.09317570179700851
17218,84.0,9694,149,55.454870109999995,0.05,1446312,361552,0.0001,0.3444735109806061
17219,84.0,9695,149,56.01880931999999,0.05,1446396,361573,0.0001,0.30445343255996704
17220,84.0,9696,149,55.91518568000001,0.05,1446480,361594,0.0001,0.5559722185134888
17221,84.0,9696,149,56.23964299,0.05,1446564,361615,0.0001,0.2237488478422165
17222,84.0,9697,149,56.669575970000004,0.05,1446648,361636,0.0001,0.19772590696811676
17223,84.0,9697,149,56.562187189999996,0.05,1446732,361657,0.0001,0.37920981645584106
17224,84.0,9698,149,57.11603550000001,0.05,1446816,361678,0.0001,3.8886325359344482
17225,84.0,9699,149,57.42059021,0.05,1446900,361699,0.0001,6.540431499481201
17226,84.0,9699,149,57.42199024000001,0.05,1446984,361720,0.0001,0.30881473422050476
17227,84.0,9700,149,57.70843262,0.05,1447068,361741,0.0001,0.192088782787323
17228,84.0,9700,149,56.951284509999994,0.05,1447152,361762,0.0001,0.1006581038236618
17229,84.0,9701,149,56.97137261999999,0.05,1447236,361783,0.0001,3.7968292236328125
17230,84.0,9701,149,56.874417439999995,0.05,1447320,361804,0.0001,0.1418687403202057
17231,84.0,9702,149,56.83264499999999,0.05,1447404,361825,0.0001,3.5750417709350586
17232,84.0,9703,149,56.76341602,0.05,1447488,361846,0.0001,0.5236326456069946
17233,84.0,9703,149,57.39993950000001,0.05,1447572,361867,0.0001,3.840303421020508
17234,84.0,9704,149,58.12517696,0.05,1447656,361888,0.0001,0.09597793221473694
17235,84.0,9704,149,58.265541039999995,0.05,1447740,361909,0.0001,0.19518116116523743
17236,84.0,9705,149,58.53314869999999,0.05,1447824,361930,0.0001,0.28787750005722046
17237,84.0,9706,149,58.625764229999994,0.05,1447908,361951,0.0001,3.6122491359710693
17238,84.0,9706,149,58.626073569999996,0.05,1447992,361972,0.0001,3.874561071395874
17239,84.0,9707,149,58.912662260000005,0.05,1448076,361993,0.0001,0.17092345654964447
17240,84.0,9708,149,59.102244680000005,0.05,1448160,362014,0.0001,0.11580698192119598
17241,84.0,9708,149,58.85468596,0.05,1448244,362035,0.0001,3.510059356689453
17242,84.0,9709,149,58.82134955999999,0.05,1448328,362056,0.0001,0.16439507901668549
17243,84.0,9709,149,58.92477999,0.05,1448412,362077,0.0001,0.2591578960418701
17244,84.0,9710,149,59.153794399999995,0.05,1448496,362098,0.0001,0.3279416859149933
17245,84.0,9711,149,59.64871274,0.05,1448580,362119,0.0001,0.8514974117279053
17246,84.0,9711,149,59.75523749,0.05,1448664,362140,0.0001,3.716308116912842
17247,84.0,9712,149,59.98022433,0.05,1448748,362161,0.0001,4.067875862121582
17248,84.0,9712,149,59.83433306,0.05,1448832,362182,0.0001,0.7473244667053223
17249,84.0,9713,149,60.53898760999999,0.05,1448916,362203,0.0001,0.16802430152893066
17250,84.0,9714,149,60.21801824999999,0.05,1449000,362224,0.0001,0.8136155009269714
17251,84.0,9714,149,60.13186178000001,0.05,1449084,362245,0.0001,0.38614708185195923
17252,84.0,9715,149,59.74646529,0.05,1449168,362266,0.0001,6.535120964050293
17253,84.0,9715,149,59.168166070000005,0.05,1449252,362287,0.0001,0.25190624594688416
17254,84.0,9716,149,59.561115650000005,0.05,1449336,362308,0.0001,0.3827788233757019
17255,84.0,9717,149,59.48050727,0.05,1449420,362329,0.0001,0.37339234352111816
17256,84.0,9717,149,59.04478039,0.05,1449504,362350,0.0001,0.29133713245391846
17257,84.0,9718,149,59.34184741,0.05,1449588,362371,0.0001,0.19645898044109344
17258,84.0,9718,149,59.390735590000006,0.05,1449672,362392,0.0001,0.7709563374519348
17259,84.0,9719,149,59.296173640000006,0.05,1449756,362413,0.0001,0.2493123859167099
17260,84.0,9719,149,59.225260750000004,0.05,1449840,362434,0.0001,3.645338773727417
17261,84.0,9720,149,59.3919854,0.05,1449924,362455,0.0001,0.24061673879623413
17262,84.0,9721,149,59.32601592,0.05,1450008,362476,0.0001,0.25062039494514465
17263,84.0,9721,149,59.56638675,0.05,1450092,362497,0.0001,0.2518271803855896
17264,84.0,9722,149,60.052187329999995,0.05,1450176,362518,0.0001,0.13945657014846802
17265,84.0,9722,149,60.02009571000001,0.05,1450260,362539,0.0001,0.18001262843608856
17266,84.0,9723,149,59.844055479999994,0.05,1450344,362560,0.0001,0.22762365639209747
17267,84.0,9723,149,59.6351904,0.05,1450428,362581,0.0001,0.22721049189567566
17268,84.0,9724,149,60.22049452,0.05,1450512,362602,0.0001,0.23847916722297668
17269,84.0,9725,149,60.019653749999996,0.05,1450596,362623,0.0001,3.7288706302642822
17270,84.0,9726,149,60.5074213,0.05,1450680,362644,0.0001,3.743246555328369
17271,84.0,9726,149,61.17053859000001,0.05,1450764,362665,0.0001,0.8162093758583069
17272,84.0,9727,149,61.622844939999986,0.05,1450848,362686,0.0001,0.06064703315496445
17273,84.0,9728,149,61.47320124,0.05,1450932,362707,0.0001,0.20842969417572021
17274,84.0,9728,149,61.099309170000005,0.05,1451016,362728,0.0001,0.42470258474349976
17275,84.0,9729,149,61.509142600000004,0.05,1451100,362749,0.0001,0.11811669170856476
17276,84.0,9730,149,61.64558546,0.05,1451184,362770,0.0001,0.15913686156272888
17277,84.0,9730,149,61.43588029000001,0.05,1451268,362791,0.0001,0.3797488212585449
17278,84.0,9731,149,61.55964676000001,0.05,1451352,362812,0.0001,0.2798164486885071
17279,84.0,9731,149,61.48317197,0.05,1451436,362833,0.0001,0.2760562598705292
17280,84.0,9732,149,61.539008779999996,0.05,1451520,362854,0.0001,0.5677943825721741
17281,84.0,9732,149,61.31034702,0.05,1451604,362875,0.0001,0.165638267993927
17282,84.0,9733,149,61.7162927,0.05,1451688,362896,0.0001,0.25775840878486633
17283,84.0,9734,149,61.54237411,0.05,1451772,362917,0.0001,0.8795208930969238
17284,84.0,9734,149,61.99130680999999,0.05,1451856,362938,0.0001,0.18683135509490967
17285,84.0,9735,149,61.738318580000005,0.05,1451940,362959,0.0001,0.14621053636074066
17286,84.0,9735,149,61.362138939999994,0.05,1452024,362980,0.0001,3.3858513832092285
17287,84.0,9736,149,60.725334509999996,0.05,1452108,363001,0.0001,3.511268138885498
17288,84.0,9737,149,61.42531693,0.05,1452192,363022,0.0001,3.5608022212982178
17289,84.0,9737,149,61.13538334,0.05,1452276,363043,0.0001,3.4012982845306396
17290,84.0,9738,149,61.085989749999996,0.05,1452360,363064,0.0001,0.37848466634750366
17291,84.0,9738,149,61.140085819999996,0.05,1452444,363085,0.0001,0.2009458839893341
17292,84.0,9739,149,61.005963269999995,0.05,1452528,363106,0.0001,0.25144535303115845
17293,84.0,9739,149,60.41683343999999,0.05,1452612,363127,0.0001,3.5634772777557373
17294,84.0,9740,149,60.49260719,0.05,1452696,363148,0.0001,0.2338491678237915
17295,84.0,9741,149,59.97636537,0.05,1452780,363169,0.0001,3.3314054012298584
17296,84.0,9741,149,60.16185614999999,0.05,1452864,363190,0.0001,0.5381300449371338
17297,84.0,9742,149,60.25300323,0.05,1452948,363211,0.0001,0.2115170955657959
17298,84.0,9743,149,60.826189819999996,0.05,1453032,363232,0.0001,0.1677590012550354
17299,84.0,9743,149,60.42041396999999,0.05,1453116,363253,0.0001,0.2572944760322571
17300,84.0,9744,149,60.289930680000005,0.05,1453200,363274,0.0001,0.49986663460731506
17301,84.0,9744,149,60.16006348,0.05,1453284,363295,0.0001,3.692126750946045
17302,84.0,9745,149,60.590548989999995,0.05,1453368,363316,0.0001,0.24655696749687195
17303,84.0,9745,149,60.27707234,0.05,1453452,363337,0.0001,0.21253937482833862
17304,84.0,9746,149,60.287864629999994,0.05,1453536,363358,0.0001,0.6549493074417114
17305,84.0,9747,149,60.71793406,0.05,1453620,363379,0.0001,3.9658539295196533
17306,84.0,9747,149,60.996076009999996,0.05,1453704,363400,0.0001,3.359919548034668
17307,84.0,9748,149,60.566430849999996,0.05,1453788,363421,0.0001,3.5758883953094482
17308,84.0,9748,149,60.27253142000001,0.05,1453872,363442,0.0001,0.2616232633590698
17309,84.0,9749,149,59.87891683000001,0.05,1453956,363463,0.0001,0.20489925146102905
17310,84.0,9750,149,59.63069313000002,0.05,1454040,363484,0.0001,0.1156320869922638
17311,84.0,9750,149,59.95812534000001,0.05,1454124,363505,0.0001,0.3372349441051483
17312,84.0,9751,149,59.39080221000001,0.05,1454208,363526,0.0001,0.4118807911872864
17313,84.0,9752,149,59.26068226,0.05,1454292,363547,0.0001,0.5560369491577148
17314,84.0,9752,149,59.33249145,0.05,1454376,363568,0.0001,3.3623697757720947
17315,84.0,9753,149,59.320497169999996,0.05,1454460,363589,0.0001,4.4879913330078125
17316,84.0,9753,149,59.82379581,0.05,1454544,363610,0.0001,3.1071250438690186
17317,84.0,9754,149,59.66369159999999,0.05,1454628,363631,0.0001,0.5510075092315674
17318,84.0,9755,149,59.94527955,0.05,1454712,363652,0.0001,4.358833312988281
17319,84.0,9755,149,59.61441189,0.05,1454796,363673,0.0001,0.747290849685669
17320,84.0,9756,149,59.76737139,0.05,1454880,363694,0.0001,1.1532455682754517
17321,84.0,9756,149,59.74960198000001,0.05,1454964,363715,0.0001,0.36604511737823486
17322,84.0,9757,149,60.091632880000006,0.05,1455048,363736,0.0001,0.15365421772003174
17323,84.0,9757,149,59.621408890000005,0.05,1455132,363757,0.0001,1.0093744993209839
17324,84.0,9758,149,59.63387290000001,0.05,1455216,363778,0.0001,3.1799564361572266
17325,84.0,9759,149,59.78056191,0.05,1455300,363799,0.0001,3.6340370178222656
17326,84.0,9759,149,59.69884141000001,0.05,1455384,363820,0.0001,0.9099935293197632
17327,84.0,9760,149,59.672540909999995,0.05,1455468,363841,0.0001,0.5844716429710388
17328,84.0,9760,149,60.275652550000004,0.05,1455552,363862,0.0001,0.12874048948287964
17329,84.0,9761,149,60.35520136000001,0.05,1455636,363883,0.0001,3.7602121829986572
17330,84.0,9762,149,60.379918830000015,0.05,1455720,363904,0.0001,0.1064731627702713
17331,84.0,9762,149,60.55739517,0.05,1455804,363925,0.0001,0.2911119759082794
17332,84.0,9763,149,60.11119767000001,0.05,1455888,363946,0.0001,0.2026343196630478
17333,84.0,9763,149,60.20991777000001,0.05,1455972,363967,0.0001,0.22573000192642212
17334,84.0,9764,149,60.14828112,0.05,1456056,363988,0.0001,0.36436665058135986
17335,84.0,9764,149,59.475629,0.05,1456140,364009,0.0001,3.2598350048065186
17336,84.0,9765,149,58.93809107000001,0.05,1456224,364030,0.0001,0.11190986633300781
17337,84.0,9765,149,58.63629255,0.05,1456308,364051,0.0001,0.40824833512306213
17338,84.0,9766,149,57.93522841000001,0.05,1456392,364072,0.0001,0.2129593938589096
17339,84.0,9767,149,57.82855037,0.05,1456476,364093,0.0001,0.0453728511929512
17340,84.0,9767,149,57.884539140000015,0.05,1456560,364114,0.0001,3.8079915046691895
17341,84.0,9768,149,57.947563530000004,0.05,1456644,364135,0.0001,0.20803053677082062
17342,84.0,9768,149,58.03241802,0.05,1456728,364156,0.0001,0.16244074702262878
17343,84.0,9769,149,57.85925299,0.05,1456812,364177,0.0001,0.23899337649345398
17344,84.0,9770,149,57.775011670000005,0.05,1456896,364198,0.0001,0.13798204064369202
17345,84.0,9770,149,57.74734217,0.05,1456980,364219,0.0001,3.7982170581817627
17346,84.0,9771,149,57.77537537999999,0.05,1457064,364240,0.0001,0.1378917396068573
17347,84.0,9771,149,57.669383180000004,0.05,1457148,364261,0.0001,0.2732606828212738
17348,84.0,9772,149,57.62355026,0.05,1457232,364282,0.0001,3.966315269470215
17349,84.0,9773,149,57.453881030000005,0.05,1457316,364303,0.0001,0.12556970119476318
17350,84.0,9773,149,57.84175979,0.05,1457400,364324,0.0001,0.15220794081687927
17351,84.0,9774,149,57.92203571,0.05,1457484,364345,0.0001,3.514087677001953
17352,84.0,9774,149,58.40753041999999,0.05,1457568,364366,0.0001,0.13785290718078613
17353,84.0,9775,149,59.09981215,0.05,1457652,364387,0.0001,0.26915809512138367
17354,84.0,9776,149,59.10021046,0.05,1457736,364408,0.0001,0.1808311939239502
17355,84.0,9776,149,59.56678446,0.05,1457820,364429,0.0001,0.16237065196037292
17356,84.0,9777,149,59.852937000000004,0.05,1457904,364450,0.0001,0.20058828592300415
17357,84.0,9777,149,59.78693050999999,0.05,1457988,364471,0.0001,4.396271705627441
17358,84.0,9778,149,59.77139951,0.05,1458072,364492,0.0001,0.29745596647262573
17359,84.0,9778,149,59.72001572000001,0.05,1458156,364513,0.0001,1.3528821468353271
17360,84.0,9779,149,59.43423347000001,0.05,1458240,364534,0.0001,3.3619396686553955
17361,84.0,9780,149,59.7107181,0.05,1458324,364555,0.0001,0.7669590711593628
17362,84.0,9780,149,59.21652882,0.05,1458408,364576,0.0001,0.156392440199852
17363,84.0,9781,149,59.393493849999984,0.05,1458492,364597,0.0001,8.012571334838867
17364,84.0,9782,149,59.09055842,0.05,1458576,364618,0.0001,0.3570042848587036
17365,84.0,9782,149,59.04555261999999,0.05,1458660,364639,0.0001,0.1925351321697235
17366,84.0,9783,149,59.48729501999999,0.05,1458744,364660,0.0001,4.253933429718018
17367,84.0,9784,149,59.49384782,0.05,1458828,364681,0.0001,3.1606853008270264
17368,84.0,9784,149,59.34992906,0.05,1458912,364702,0.0001,0.09475348144769669
17369,84.0,9785,149,59.70595015,0.05,1458996,364723,0.0001,0.18786165118217468
17370,84.0,9785,149,59.16330594,0.05,1459080,364744,0.0001,0.3082640767097473
17371,84.0,9786,149,58.59629299,0.05,1459164,364765,0.0001,0.6559432744979858
17372,84.0,9786,149,58.43650804000001,0.05,1459248,364786,0.0001,0.6016347408294678
17373,84.0,9787,149,58.39893240000001,0.05,1459332,364807,0.0001,0.29860779643058777
17374,84.0,9788,149,58.86958903,0.05,1459416,364828,0.0001,0.1359097957611084
17375,84.0,9788,149,58.847754179999995,0.05,1459500,364849,0.0001,3.8802332878112793
17376,84.0,9789,149,58.39572690999999,0.05,1459584,364870,0.0001,0.9315826892852783
17377,84.0,9790,149,58.158753589999996,0.05,1459668,364891,0.0001,0.11698959767818451
17378,84.0,9790,149,58.21912218000001,0.05,1459752,364912,0.0001,3.8561034202575684
17379,84.0,9791,149,58.52107349,0.05,1459836,364933,0.0001,3.399674654006958
17380,84.0,9791,149,58.87597289,0.05,1459920,364954,0.0001,0.4751925766468048
17381,84.0,9792,149,58.79558513,0.05,1460004,364975,0.0001,0.5058104991912842
17382,84.0,9792,149,58.746677749999996,0.05,1460088,364996,0.0001,0.10987718403339386
17383,84.0,9793,149,58.75369219,0.05,1460172,365017,0.0001,3.3204121589660645
17384,84.0,9794,149,58.589725980000004,0.05,1460256,365038,0.0001,0.3318783640861511
17385,84.0,9794,149,58.66391244,0.05,1460340,365059,0.0001,4.115593433380127
17386,84.0,9795,149,58.82764344000001,0.05,1460424,365080,0.0001,0.2650948464870453
17387,84.0,9795,149,58.95644173000001,0.05,1460508,365101,0.0001,3.8611814975738525
17388,84.0,9796,149,58.733508490000006,0.05,1460592,365122,0.0001,0.207078754901886
17389,84.0,9796,149,58.923149280000004,0.05,1460676,365143,0.0001,0.9026306867599487
17390,84.0,9797,149,58.20251249,0.05,1460760,365164,0.0001,4.088982582092285
17391,84.0,9798,149,57.66041433,0.05,1460844,365185,0.0001,0.8800885081291199
17392,84.0,9798,149,57.87148020000001,0.05,1460928,365206,0.0001,7.757272243499756
17393,84.0,9799,149,58.10741151,0.05,1461012,365227,0.0001,8.05385971069336
17394,84.0,9799,149,57.910542539999994,0.05,1461096,365248,0.0001,7.711319923400879
17395,84.0,9800,149,58.29130001000001,0.05,1461180,365269,0.0001,3.8109068870544434
17396,84.0,9800,149,57.73241694999999,0.05,1461264,365290,0.0001,0.269503116607666
17397,84.0,9801,149,57.474622569999994,0.05,1461348,365311,0.0001,0.09555919468402863
17398,84.0,9802,149,56.89443391999999,0.05,1461432,365332,0.0001,0.3467324376106262
17399,84.0,9802,149,57.05398622,0.05,1461516,365353,0.0001,0.4971167743206024
