time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,rollout/ep_rew_mean,time/fps,train/n_updates,train/learning_rate,train/loss
299,71.78,20377,82,0.22567399999999982,404.5493848400001,245,5069,0.0001,13.18812084197998
300,71.74,20403,83,0.22468599999999994,404.2275488,245,5075,0.0001,10.190736770629883
301,71.74,20430,83,0.22365999999999997,403.86000917000007,245,5082,0.0001,3.863582134246826
302,71.74,20515,83,0.2204299999999999,405.3989060300001,245,5103,0.0001,0.8327013254165649
303,71.15,20541,83,0.21944199999999991,395.1174682,245,5110,0.0001,10.136199951171875
304,70.59,20570,84,0.21833999999999987,384.74650234000006,244,5117,0.0001,3.842534303665161
305,70.59,20655,84,0.2151099999999999,384.20750775,244,5138,0.0001,6.908924102783203
306,70.0,20681,84,0.21412199999999992,374.09518779999996,244,5145,0.0001,4.053319931030273
307,69.4,20706,84,0.21317199999999992,363.81441888999996,244,5151,0.0001,6.961461067199707
308,68.82,20733,84,0.21214599999999995,353.56309745999994,244,5158,0.0001,10.592123985290527
309,68.23,20759,85,0.21115800000000007,354.7029148999999,243,5164,0.0001,7.155333995819092
310,68.23,20844,85,0.207928,343.2801228099999,243,5185,0.0001,13.661334991455078
311,67.93,20899,85,0.20583799999999997,332.70181912999993,243,5199,0.0001,17.18246078491211
312,67.36,20927,85,0.204774,322.33741011,243,5206,0.0001,0.880291223526001
313,67.36,21012,86,0.20154400000000006,314.85817197000006,243,5227,0.0001,13.19462776184082
314,67.31,21092,86,0.198504,302.24696702000006,243,5247,0.0001,6.888648986816406
315,67.31,21177,86,0.19527399999999995,312.01465984000004,243,5269,0.0001,4.825902462005615
316,67.31,21262,87,0.192044,322.92367537,243,5290,0.0001,6.938497543334961
317,67.31,21347,87,0.18881399999999993,322.27350148,243,5311,0.0001,7.5311279296875
318,66.75,21376,87,0.18771199999999988,318.5475093,243,5318,0.0001,0.823723554611206
319,66.75,21461,88,0.1844819999999998,317.7623719,243,5340,0.0001,0.8608437180519104
320,66.15,21486,88,0.1835319999999998,307.81802224,243,5346,0.0001,1.1778936386108398
321,66.15,21571,88,0.18030199999999985,296.4517067599999,243,5367,0.0001,3.979649543762207
322,65.6,21601,88,0.17916199999999982,286.65282949,243,5375,0.0001,6.987358093261719
323,65.6,21686,89,0.17593199999999964,297.15360776999995,243,5396,0.0001,7.054237365722656
324,65.6,21771,89,0.1727020000000007,291.4147758,243,5417,0.0001,6.882373332977295
325,66.19,21856,89,0.16947200000000062,289.69680918999995,243,5438,0.0001,7.152058124542236
326,65.62,21884,90,0.16840799999999945,291.04630686,242,5445,0.0001,7.218219757080078
327,65.62,21969,90,0.1651780000000005,290.68525786000004,242,5467,0.0001,10.563015937805176
328,65.05,21997,90,0.16411400000000043,280.30769374,242,5474,0.0001,7.154453754425049
329,65.62,22082,90,0.16088400000000047,289.49105998000005,242,5495,0.0001,0.9754915237426758
330,66.15,22167,91,0.1576540000000004,298.61686879,242,5516,0.0001,4.01387882232666
331,66.15,22252,91,0.15442400000000034,304.18063501999995,242,5537,0.0001,12.636507034301758
332,66.15,22337,92,0.15119400000000016,308.55441279,242,5559,0.0001,4.442614555358887
333,66.64,22422,92,0.1479640000000001,307.40100614,242,5580,0.0001,13.089637756347656
334,66.64,22507,92,0.14473400000000014,306.85135156,242,5601,0.0001,4.407017707824707
335,66.64,22592,93,0.14150400000000007,294.88350826,242,5622,0.0001,6.852638244628906
336,66.64,22677,93,0.138274,283.09185021,242,5644,0.0001,15.856566429138184
337,66.64,22762,93,0.13504399999999983,281.1007938700001,242,5665,0.0001,0.9799396991729736
338,66.64,22847,94,0.13181399999999976,273.86964236,242,5686,0.0001,6.933572769165039
339,66.64,22932,94,0.1285839999999998,283.80640085,242,5707,0.0001,4.426149368286133
340,66.64,23017,94,0.12535399999999974,293.60501101,242,5729,0.0001,1.015763521194458
341,66.04,23042,94,0.12440399999999974,295.07560286000006,242,5735,0.0001,10.316574096679688
342,65.44,23067,95,0.12345399999999995,296.2464312299999,242,5741,0.0001,4.173709392547607
343,64.88,23096,95,0.1223519999999999,285.84828961,242,5748,0.0001,3.9210236072540283
344,65.46,23181,95,0.11912199999999984,283.92986441,242,5770,0.0001,7.053960800170898
345,65.46,23266,96,0.11589199999999977,282.672683,242,5791,0.0001,10.515851974487305
346,65.46,23351,96,0.1126619999999996,281.83075362999995,242,5812,0.0001,1.0625133514404297
347,64.93,23383,96,0.1114460000000006,271.78409895,242,5820,0.0001,7.080734729766846
348,64.93,23468,96,0.10821600000000053,271.28784379999996,242,5841,0.0001,7.408649921417236
349,64.44,23504,97,0.10684800000000017,269.04536405,241,5850,0.0001,6.783073425292969
350,64.44,23589,97,0.10361800000000021,256.95774645999995,241,5872,0.0001,13.06725788116455
351,64.44,23674,97,0.10038800000000014,256.35109402,241,5893,0.0001,9.786413192749023
352,64.54,23711,98,0.09898199999999968,255.68330734,241,5902,0.0001,13.075302124023438
353,64.54,23796,98,0.09575199999999962,246.63947692000002,241,5923,0.0001,7.17043399810791
354,63.95,23822,98,0.09476399999999963,237.02540379,241,5930,0.0001,7.118988990783691
355,64.44,23907,99,0.09153399999999967,247.14596159,241,5951,0.0001,0.7860398292541504
356,64.44,23992,99,0.0883039999999996,241.29507480999996,241,5972,0.0001,13.462099075317383
357,64.44,24077,99,0.08507399999999954,252.66508832,241,5994,0.0001,7.198672294616699
358,63.85,24103,99,0.08408600000000066,242.60910146999993,241,6000,0.0001,3.7021074295043945
359,63.86,24133,100,0.08294599999999952,242.22867141999996,241,6008,0.0001,1.0271875858306885
360,63.31,24163,100,0.08180600000000049,232.30551514999996,241,6015,0.0001,4.154927730560303
361,63.31,24248,100,0.07857600000000042,227.04690776999996,240,6036,0.0001,4.195137023925781
362,63.31,24333,100,0.07534600000000025,226.12191141,240,6058,0.0001,9.59581184387207
363,62.79,24366,101,0.07409200000000016,224.34210298,240,6066,0.0001,3.997342348098755
364,62.79,24451,101,0.07086200000000009,212.93391327999998,240,6087,0.0001,7.0825395584106445
365,62.79,24536,101,0.06763199999999991,216.38502227,240,6108,0.0001,1.0597724914550781
366,62.72,24562,102,0.06664400000000015,216.17685224000004,240,6115,0.0001,13.147882461547852
367,62.72,24647,102,0.06341399999999997,215.57459075,240,6136,0.0001,7.76821756362915
368,62.78,24732,102,0.060183999999999904,215.03060945000004,240,6157,0.0001,4.106977462768555
369,62.78,24817,103,0.05695399999999984,214.72423331000002,240,6179,0.0001,1.5734961032867432
370,63.37,24902,103,0.05372399999999988,213.63683683000002,240,6200,0.0001,10.432897567749023
371,62.77,24927,103,0.05277399999999988,210.91999395000002,240,6206,0.0001,7.523033142089844
372,62.23,24958,103,0.051595999999999864,200.90659083999998,240,6214,0.0001,22.08961296081543
373,62.8,25043,104,0.05,209.67383352000002,240,6235,0.0001,13.669177055358887
374,62.2,25068,104,0.05,199.9216678,240,6241,0.0001,3.8512487411499023
375,62.8,25153,104,0.05,198.44354544000007,240,6263,0.0001,10.036968231201172
376,62.82,25181,104,0.05,198.29142134000003,239,6270,0.0001,7.082113265991211
377,62.81,25208,105,0.05,198.11029034,239,6276,0.0001,16.985557556152344
378,62.81,25293,105,0.05,199.07217594999997,239,6298,0.0001,16.09829330444336
379,63.31,25369,105,0.05,196.88773653,239,6317,0.0001,9.319412231445312
380,63.31,25454,106,0.05,196.24461308000002,239,6338,0.0001,7.057277679443359
381,63.31,25539,106,0.05,184.70397697000004,239,6359,0.0001,10.105263710021973
382,63.31,25624,106,0.05,184.36998787000002,239,6380,0.0001,3.916220188140869
383,62.84,25662,107,0.05,174.13731554999998,239,6390,0.0001,13.611734390258789
384,62.95,25700,107,0.05,173.60866713,239,6399,0.0001,1.0389505624771118
385,62.35,25725,107,0.05,163.57729055,239,6406,0.0001,7.315787315368652
386,62.52,25810,107,0.05,173.56665042,239,6427,0.0001,16.680818557739258
387,62.52,25895,108,0.05,165.13184271999995,239,6448,0.0001,1.08283531665802
388,62.05,25933,108,0.05,155.11135023,239,6458,0.0001,1.2002553939819336
389,62.07,25960,108,0.05,155.03628583,239,6464,0.0001,3.8965375423431396
390,62.07,26045,108,0.05,154.54878151,239,6486,0.0001,7.074506759643555
391,61.52,26075,109,0.05,144.65665457999998,238,6493,0.0001,6.761536121368408
392,62.06,26160,109,0.05,142.86791710999998,238,6514,0.0001,22.255266189575195
393,62.06,26245,109,0.05,142.92149027999997,238,6536,0.0001,0.9280436038970947
394,62.06,26330,110,0.05,153.62113616000002,238,6557,0.0001,10.405850410461426
395,61.96,26405,110,0.05,153.91411863,238,6576,0.0001,12.62567138671875
396,61.91,26431,110,0.05,153.98948243999996,238,6582,0.0001,0.7774768471717834
397,61.91,26516,111,0.05,165.09915336999998,238,6603,0.0001,7.444797039031982
398,62.5,26601,111,0.05,174.30088727000003,238,6625,0.0001,12.807235717773438
399,62.53,26630,111,0.05,174.17885808,238,6632,0.0001,1.1131223440170288
400,63.12,26715,111,0.05,183.37497946,238,6653,0.0001,7.750260353088379
401,63.7,26800,112,0.05,180.74485944,238,6674,0.0001,4.69594669342041
402,63.7,26885,112,0.05,187.70454142999998,238,6696,0.0001,4.193757057189941
403,64.29,26970,112,0.05,197.14162452,238,6717,0.0001,10.455835342407227
404,64.85,27055,113,0.05,205.59982808999996,238,6738,0.0001,1.3353967666625977
405,64.25,27080,113,0.05,207.03805723999997,238,6744,0.0001,26.066436767578125
406,64.84,27165,113,0.05,204.60892016999998,238,6766,0.0001,7.1728315353393555
407,65.44,27250,114,0.05,202.77569823,238,6787,0.0001,3.9403932094573975
408,66.02,27335,114,0.05,211.68673294,238,6808,0.0001,3.83626127243042
409,66.04,27363,114,0.05,211.41691184999996,238,6815,0.0001,13.611055374145508
410,66.04,27448,114,0.05,218.12395322999993,238,6836,0.0001,6.72867488861084
411,66.34,27533,115,0.05,216.57553360999998,238,6858,0.0001,7.260000228881836
412,66.91,27618,115,0.05,220.82668364999998,238,6879,0.0001,4.057242393493652
413,66.91,27703,116,0.05,231.22910389999998,238,6900,0.0001,0.916365921497345
414,66.96,27788,116,0.05,242.41390073,238,6921,0.0001,6.81376838684082
415,66.52,27829,116,0.05,232.84890722,238,6932,0.0001,7.026700973510742
416,65.92,27854,116,0.05,223.0384787,238,6938,0.0001,7.25865364074707
417,65.92,27939,117,0.05,222.69190209,238,6959,0.0001,4.052671432495117
418,65.89,27965,117,0.05,222.69646959000005,238,6966,0.0001,4.657598495483398
419,65.32,27993,117,0.05,212.93862508,238,6973,0.0001,7.039588451385498
420,65.92,28078,117,0.05,210.26943449,238,6994,0.0001,1.0616345405578613
421,65.35,28106,118,0.05,211.78062014000002,237,7001,0.0001,4.324161529541016
422,65.33,28134,118,0.05,211.37407434999997,237,7008,0.0001,4.120315074920654
423,64.75,28161,118,0.05,201.80028828,237,7015,0.0001,7.1676483154296875
424,64.75,28246,118,0.05,212.51932439,237,7036,0.0001,7.369269371032715
425,64.75,28331,119,0.05,211.76481279,237,7057,0.0001,12.692209243774414
426,64.77,28361,119,0.05,211.71218759000004,237,7065,0.0001,4.604231834411621
427,64.21,28390,119,0.05,202.18868355000004,237,7072,0.0001,10.190164566040039
428,64.78,28475,119,0.05,211.12609613000004,237,7093,0.0001,7.353733062744141
429,64.78,28560,120,0.05,210.4994731,237,7114,0.0001,10.409366607666016
430,64.78,28645,120,0.05,198.49129548999997,237,7136,0.0001,13.672157287597656
431,64.78,28730,121,0.05,187.03039648,237,7157,0.0001,6.665345668792725
432,64.78,28815,121,0.05,179.37900483,237,7178,0.0001,6.8940277099609375
433,64.77,28899,121,0.05,178.26748642000007,237,7199,0.0001,0.7741503119468689
434,64.19,28926,121,0.05,168.54014626000003,237,7206,0.0001,13.001482009887695
435,64.19,29011,122,0.05,179.78556103000005,237,7227,0.0001,6.954878807067871
436,63.71,29048,122,0.05,180.74187608000003,237,7236,0.0001,6.914836883544922
437,63.71,29133,122,0.05,180.73700105,237,7258,0.0001,7.754848957061768
438,63.71,29218,123,0.05,187.27865702000003,237,7279,0.0001,10.115031242370605
439,63.71,29303,123,0.05,176.59061294000003,237,7300,0.0001,6.9527082443237305
440,63.71,29388,123,0.05,165.20281910000003,237,7321,0.0001,7.278132915496826
441,63.71,29413,124,0.05,165.13531738,237,7328,0.0001,10.40507698059082
442,63.75,29442,124,0.05,165.06746746999997,237,7335,0.0001,7.129500389099121
443,64.31,29527,124,0.05,174.28793326,237,7356,0.0001,7.2941389083862305
444,64.31,29612,124,0.05,184.97962775,237,7377,0.0001,6.7020263671875
445,64.31,29697,125,0.05,185.20006544999995,237,7399,0.0001,4.035916328430176
446,63.74,29725,125,0.05,175.47917278,236,7406,0.0001,16.565555572509766
447,63.73,29756,125,0.05,175.65828158,236,7413,0.0001,10.03908920288086
448,63.73,29841,126,0.05,171.35941992,236,7435,0.0001,1.011523962020874
449,64.22,29926,126,0.05,170.35497008000002,236,7456,0.0001,0.8220173716545105
450,64.22,30011,126,0.05,182.41625237000005,236,7477,0.0001,11.078914642333984
451,64.22,30096,127,0.05,182.11442755000004,236,7498,0.0001,10.03760051727295
452,64.7,30181,127,0.05,191.96956364000002,236,7520,0.0001,12.97859001159668
453,64.7,30266,127,0.05,192.05891462,236,7541,0.0001,7.106843948364258
454,65.29,30351,128,0.05,190.09665546999997,236,7562,0.0001,7.52983283996582
455,65.29,30436,128,0.05,183.32160887999996,236,7583,0.0001,4.218358993530273
456,65.29,30521,128,0.05,177.12160328,236,7605,0.0001,9.884317398071289
457,64.79,30556,129,0.05,166.70205336999996,236,7613,0.0001,13.519100189208984
458,65.38,30641,129,0.05,164.91430642,236,7635,0.0001,16.0919246673584
459,65.93,30726,129,0.05,162.6107012,236,7656,0.0001,6.979539394378662
460,66.48,30811,130,0.05,171.4650267,236,7677,0.0001,9.860689163208008
461,65.88,30836,130,0.05,166.84550510999998,236,7683,0.0001,4.343861103057861
462,65.88,30921,130,0.05,155.7481207,236,7705,0.0001,1.3928709030151367
463,66.4,31006,130,0.05,165.50477814,236,7726,0.0001,13.486015319824219
464,66.4,31091,131,0.05,176.15040668,236,7747,0.0001,0.9884534478187561
465,66.4,31176,131,0.05,164.54065412,236,7768,0.0001,7.451265811920166
466,66.99,31261,132,0.05,173.4890456,236,7790,0.0001,4.338695526123047
467,66.44,31291,132,0.05,163.54080326999997,236,7797,0.0001,7.231861114501953
468,65.86,31318,132,0.05,165.75666679999998,236,7804,0.0001,13.1167573928833
469,65.26,31343,132,0.05,156.50448624,236,7810,0.0001,10.565873146057129
470,65.26,31428,132,0.05,154.8063138,236,7831,0.0001,4.543046474456787
471,65.28,31455,133,0.05,154.74380255,236,7838,0.0001,13.107686042785645
472,65.82,31540,133,0.05,161.08864348,236,7859,0.0001,13.122360229492188
473,65.82,31625,133,0.05,161.50497761,236,7881,0.0001,4.281427383422852
474,65.87,31655,134,0.05,161.33046877000004,236,7888,0.0001,13.33212661743164
475,65.33,31686,134,0.05,162.44504898999998,236,7896,0.0001,13.363051414489746
476,65.9,31771,134,0.05,171.51379576999997,236,7917,0.0001,4.075482368469238
477,66.48,31856,134,0.05,180.31717645999998,236,7938,0.0001,10.566337585449219
478,65.95,31888,135,0.05,170.59472282,235,7946,0.0001,10.397010803222656
479,66.04,31973,135,0.05,182.02418956999995,235,7968,0.0001,7.187291145324707
480,65.45,31999,135,0.05,173.01592446999996,235,7974,0.0001,16.095792770385742
481,65.45,32084,136,0.05,184.21209016,235,7995,0.0001,7.294492244720459
482,65.45,32169,136,0.05,183.93413884,235,8017,0.0001,10.550299644470215
483,65.92,32254,136,0.05,193.50243833000002,235,8038,0.0001,0.9604676365852356
484,65.79,32279,136,0.05,193.80550201999998,235,8044,0.0001,6.733041763305664
485,66.39,32364,137,0.05,202.73093575000001,235,8065,0.0001,4.317960739135742
486,66.39,32449,137,0.05,200.97069184,235,8087,0.0001,3.8574602603912354
487,66.39,32534,137,0.05,212.76705662,235,8108,0.0001,3.895660638809204
488,66.54,32587,138,0.05,212.13889891,235,8121,0.0001,4.060930252075195
489,67.12,32672,138,0.05,221.42194950999993,235,8142,0.0001,1.1744035482406616
490,67.12,32757,138,0.05,210.19829106999995,235,8164,0.0001,10.221540451049805
491,67.67,32842,139,0.05,219.30161345999997,235,8185,0.0001,9.510208129882812
492,67.67,32927,139,0.05,224.50960396,235,8206,0.0001,7.135099411010742
493,67.67,33012,139,0.05,234.76693072999998,235,8227,0.0001,1.1169899702072144
494,67.67,33097,140,0.05,223.28424063999995,235,8249,0.0001,10.508722305297852
495,67.77,33182,140,0.05,234.02356062,235,8270,0.0001,13.387838363647461
496,67.76,33207,140,0.05,233.95814575000003,235,8276,0.0001,16.66447639465332
497,67.76,33292,141,0.05,233.88002342000004,235,8297,0.0001,7.78424072265625
498,67.2,33321,141,0.05,224.46130311000002,235,8305,0.0001,7.2381591796875
499,67.76,33406,141,0.05,222.40196085000002,235,8326,0.0001,1.2558510303497314
500,67.76,33491,142,0.05,222.79182507999997,235,8347,0.0001,10.402538299560547
501,67.76,33576,142,0.05,234.38162902999997,235,8368,0.0001,4.297440528869629
502,67.76,33661,142,0.05,231.50511138,235,8390,0.0001,4.155822277069092
503,67.76,33746,143,0.05,231.07435037999997,235,8411,0.0001,7.286379814147949
504,67.76,33831,143,0.05,220.23389151999996,235,8432,0.0001,3.948993682861328
505,68.36,33916,143,0.05,229.79148634999999,235,8453,0.0001,9.907601356506348
506,67.76,33941,144,0.05,231.90488026999995,235,8460,0.0001,4.097153186798096
507,67.76,34026,144,0.05,243.42443628999993,235,8481,0.0001,4.107207298278809
508,67.76,34111,144,0.05,231.77037793999997,235,8502,0.0001,1.0936788320541382
509,68.33,34196,145,0.05,229.94108674999998,235,8523,0.0001,13.341127395629883
510,68.33,34281,145,0.05,233.85419552999997,235,8545,0.0001,4.296951770782471
511,68.33,34366,145,0.05,234.92132698999998,235,8566,0.0001,9.909140586853027
512,67.76,34394,146,0.05,230.77132462,235,8573,0.0001,7.14749813079834
513,67.32,34435,146,0.05,221.00062869000004,235,8583,0.0001,13.17099380493164
514,66.72,34460,146,0.05,211.76135782000006,235,8589,0.0001,1.1274449825286865
515,67.16,34545,146,0.05,221.96927805000004,235,8611,0.0001,6.76938533782959
516,67.34,34588,147,0.05,221.43088243,235,8621,0.0001,6.825441360473633
517,67.34,34673,147,0.05,220.90763289999998,235,8643,0.0001,6.959010124206543
518,67.35,34700,147,0.05,220.89678907,235,8649,0.0001,7.57731294631958
519,67.35,34728,147,0.05,220.86679631999996,234,8656,0.0001,13.479347229003906
520,67.35,34813,148,0.05,232.88510201999995,234,8678,0.0001,6.8166046142578125
521,67.32,34838,148,0.05,233.04254863999998,234,8684,0.0001,4.306900501251221
522,67.89,34923,148,0.05,242.66968431999993,234,8705,0.0001,9.992636680603027
523,68.47,35008,149,0.05,251.78482487999997,234,8726,0.0001,7.235785961151123
524,67.97,35043,149,0.05,242.33398262000003,234,8735,0.0001,0.9977332949638367
