#{"t_start": 1744534082.1672266, "env_id": "None"}
r,l,t
-1.025802,85,148.966159
59.383756,60,149.219779
-15.352577,25,149.392762
2.252548,37,149.61096
52.915941,85,149.984004
18.731452,45,150.225094
-13.157847,27,150.437137
-15.345439,25,150.640996
-11.330681,29,150.885822
-16.167015,25,151.082505
2.904677,37,151.357938
-15.346588,25,151.537211
-14.802741,26,151.736824
-15.523303,25,151.929305
-7.266922,32,152.125158
-3.188448,34,152.334967
-14.575388,26,152.535154
11.700914,41,152.766761
-14.098713,26,152.963198
6.919357,85,153.330001
38.157445,85,153.72373
15.217137,45,153.955809
-5.308464,33,154.167167
7.914001,38,154.40093
-15.345439,25,154.591835
-9.526563,29,154.788393
9.191151,41,155.034904
-14.666453,26,155.226797
-12.755831,27,155.417355
-6.188824,31,155.622505
50.600199,60,155.925936
94.13424,85,156.299326
-15.457316,25,156.490287
-11.401234,28,156.686916
-15.34454,25,156.877481
-14.136575,26,157.073019
-10.410647,28,157.278934
23.049442,46,157.535216
15.821791,46,157.787465
75.89399,85,158.148271
4.868713,39,158.358721
85.442509,85,158.719355
-15.345439,25,158.906322
-9.273108,28,159.107234
-14.812397,26,159.295208
-13.38232,27,159.488026
6.63894,39,159.718522
19.603071,46,159.972949
-15.370916,25,160.158355
-15.670604,25,160.40643
61.742653,57,160.772297
-15.421832,25,160.979706
76.929127,69,161.304936
-8.864866,31,161.507722
29.349133,51,161.770209
-9.673006,29,161.98289
-12.604294,27,162.174136
35.304357,85,162.508668
15.536762,44,162.741614
0.035899,36,162.970505
-11.574036,28,163.169315
6.633587,40,163.399077
30.372441,52,163.659981
-1.777499,35,163.877391
-6.331307,32,164.089207
0.348904,36,164.304471
-0.297768,36,164.521831
-5.18689,31,164.740045
3.13155,37,164.976434
32.796795,59,165.251285
-4.2929,32,165.472864
-4.193701,34,165.697175
-14.877685,26,165.895161
46.750806,71,166.233602
9.014208,41,166.467496
7.81967,40,166.680553
-16.665042,25,166.86521
1.292373,36,167.093601
-12.283768,27,167.289604
-15.427302,26,167.482802
-15.335047,26,167.672879
-15.718447,25,167.860124
-15.418765,25,168.063059
-15.345439,25,168.244343
-11.866327,27,168.438515
5.922632,40,168.671977
-13.623676,26,168.882771
16.855697,43,169.113345
34.582371,69,169.440961
33.808964,85,169.754454
-4.158646,34,169.958375
-11.947941,29,170.148763
30.984783,55,170.415705
-15.70501,25,170.607128
12.914545,43,170.842717
-15.345439,25,171.025131
-15.351971,25,171.205576
36.902965,59,171.483831
-15.345439,25,171.661097
-15.42859,25,171.836274
-7.719149,31,172.049985
54.146511,85,172.403904
59.059506,74,172.686453
7.995567,39,172.900279
-15.345439,25,173.085176
-4.799295,32,173.295283
-13.940442,27,173.488345
-4.259869,32,173.704544
36.053325,61,173.999349
-11.684936,27,174.195273
49.767741,75,174.511069
59.545834,85,174.888463
-15.438592,25,175.072667
-10.101815,29,175.275216
-12.667846,28,175.469157
-15.34499,25,175.652035
24.625881,85,175.991782
30.825543,51,176.244603
-3.094126,34,176.457001
-10.8344,28,176.666922
-1.049497,35,176.884187
0.653311,36,177.110685
43.610279,85,177.466523
-8.918638,30,177.657682
-15.345457,25,177.850602
-15.624533,25,178.043281
65.18011,71,178.341362
-15.34499,25,178.548843
66.75347,85,178.893771
-12.110302,29,179.085498
-13.550507,26,179.279728
7.236761,40,179.519043
-5.661609,30,179.753412
6.023665,40,180.002657
-15.781158,25,180.202435
-9.125524,29,180.40381
47.965531,59,180.689468
-15.586918,25,180.894206
-0.840176,36,181.131348
-15.355152,25,181.368981
48.865499,85,181.787588
5.143131,39,182.027047
-14.277025,26,182.240456
5.977343,39,182.466756
-15.382245,25,182.670053
-14.900112,26,182.853351
-15.345439,25,183.030762
-15.352298,25,183.208254
-11.316573,27,183.413667
32.168557,85,183.760633
-4.000619,34,183.967347
13.680517,43,184.220116
8.913398,41,184.480242
54.157256,72,184.809822
-15.345439,25,185.025874
-6.553203,33,185.238664
-15.403791,26,185.437653
-15.476704,25,185.62679
-13.893031,85,186.00161
27.393449,50,186.244394
-11.845555,27,186.465787
