rollout/ep_rew_mean,rollout/exploration_rate,time/fps,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/learning_rate,train/n_updates,train/loss
3.496604239999999,0.05,211,3546,40.89,206991,979,0.0001,51722,2.499335289001465
3.49405795,0.05,211,3547,40.88,207016,980,0.0001,51728,0.4324038326740265
3.5000380299999994,0.05,211,3548,40.88,207041,980,0.0001,51735,0.5045847296714783
2.3262742899999997,0.05,211,3549,40.28,207066,980,0.0001,51741,2.8666563034057617
2.4042381099999997,0.05,211,3550,40.32,207095,980,0.0001,51748,2.128892421722412
2.3979528000000006,0.05,211,3551,40.32,207120,980,0.0001,51754,3.313690662384033
2.3929502899999995,0.05,211,3552,40.29,207145,981,0.0001,51761,0.1842372715473175
3.5716564099999992,0.05,211,3553,40.89,207230,981,0.0001,51782,6.404719352722168
3.5002505699999995,0.05,211,3554,40.89,207255,981,0.0001,51788,1.0114425420761108
2.37721133,0.05,211,3555,40.3,207281,981,0.0001,51795,2.1850717067718506
3.5642054999999995,0.05,211,3556,40.87,207366,982,0.0001,51816,5.961212635040283
4.675274910000001,0.05,211,3557,41.47,207451,982,0.0001,51837,2.019214153289795
4.594806279999999,0.05,211,3558,41.42,207476,982,0.0001,51843,7.773298740386963
4.5981682699999995,0.05,211,3559,41.42,207501,982,0.0001,51850,4.451135635375977
3.4263019799999994,0.05,211,3560,40.82,207526,983,0.0001,51856,1.7461121082305908
3.495284489999999,0.05,211,3561,40.8,207551,983,0.0001,51862,4.94602108001709
1.5169631900000002,0.05,211,3562,40.8,207636,983,0.0001,51883,0.22995002567768097
0.3349436599999994,0.05,211,3563,40.26,207667,983,0.0001,51891,1.7334381341934204
1.2478629899999996,0.05,211,3564,39.66,207692,984,0.0001,51897,0.71946120262146
1.30460275,0.05,211,3565,39.66,207717,984,0.0001,51904,3.6927294731140137
2.4720681100000004,0.05,211,3566,40.26,207802,984,0.0001,51925,0.8525842428207397
2.40177992,0.05,211,3567,40.26,207827,984,0.0001,51931,0.41625314950942993
2.400690630000001,0.05,211,3568,40.26,207912,985,0.0001,51952,1.7747796773910522
4.407624139999999,0.05,211,3569,40.26,207997,985,0.0001,51974,5.620523452758789
3.559885370000001,0.05,211,3570,40.84,208082,985,0.0001,51995,0.1605367213487625
3.5058515299999997,0.05,211,3571,40.84,208108,985,0.0001,52001,0.12096279114484787
4.331819290000001,0.05,211,3572,40.24,208133,986,0.0001,52008,0.9720713496208191
4.406231689999999,0.05,211,3573,40.67,208201,986,0.0001,52025,1.8129059076309204
5.54867124,0.05,211,3574,41.26,208286,986,0.0001,52046,4.9224162101745605
7.4904493699999986,0.05,211,3575,41.26,208371,987,0.0001,52067,3.2625277042388916
7.500610079999999,0.05,211,3576,41.3,208401,987,0.0001,52075,4.339037895202637
8.66610116,0.05,211,3577,41.88,208486,987,0.0001,52096,3.136979341506958
8.59536972,0.05,211,3578,41.85,208511,988,0.0001,52102,0.6680861711502075
7.42860508,0.05,210,3579,41.28,208539,988,0.0001,52109,7.6747026443481445
7.505473030000001,0.05,210,3580,41.31,208567,988,0.0001,52116,7.720761775970459
8.657046210000003,0.05,211,3581,41.89,208652,988,0.0001,52137,3.1639480590820312
8.60343388,0.05,210,3582,41.89,208677,989,0.0001,52144,3.616745948791504
7.468325830000001,0.05,210,3583,41.36,208709,989,0.0001,52152,0.6987432241439819
7.4981747599999995,0.05,210,3584,41.34,208735,989,0.0001,52158,2.082301139831543
7.50388143,0.05,210,3585,41.38,208764,989,0.0001,52165,0.8426616191864014
7.498535740000001,0.05,210,3586,41.37,208789,989,0.0001,52172,2.1058290004730225
7.5056082700000015,0.05,210,3587,41.42,208819,990,0.0001,52179,0.4306630790233612
8.66847206,0.05,210,3588,42.02,208904,990,0.0001,52200,2.215773582458496
7.768496260000001,0.05,210,3589,42.45,208989,990,0.0001,52222,3.460939884185791
7.707761340000001,0.05,210,3590,42.45,209074,991,0.0001,52243,5.469426155090332
8.86662432,0.05,210,3591,43.05,209159,991,0.0001,52264,6.472934722900391
8.766357730000001,0.05,210,3592,43.05,209244,991,0.0001,52285,0.3911426067352295
7.634401640000001,0.05,210,3593,42.46,209270,991,0.0001,52292,2.3655853271484375
8.86453689,0.05,210,3594,43.04,209355,992,0.0001,52313,6.079902172088623
8.802204240000002,0.05,210,3595,43.04,209380,992,0.0001,52319,11.102285385131836
8.805293549999998,0.05,210,3596,43.09,209410,992,0.0001,52327,0.2087821364402771
8.800059169999997,0.05,210,3597,43.09,209435,992,0.0001,52333,3.945403575897217
9.96306126,0.05,210,3598,43.69,209520,993,0.0001,52354,0.40522295236587524
11.070521229999999,0.05,210,3599,44.29,209605,993,0.0001,52376,7.313213348388672
13.006956639999999,0.05,210,3600,44.29,209690,993,0.0001,52397,5.150424003601074
11.842064679999998,0.05,210,3601,43.69,209715,994,0.0001,52403,0.21527916193008423
13.930323699999999,0.05,210,3602,43.69,209800,994,0.0001,52424,4.504018783569336
13.898934239999999,0.05,210,3603,43.68,209826,994,0.0001,52431,0.23418548703193665
13.895156919999998,0.05,210,3604,43.68,209851,994,0.0001,52437,4.60765266418457
12.725206369999997,0.05,210,3605,43.09,209877,994,0.0001,52444,3.618364095687866
12.800600579999996,0.05,210,3606,43.09,209902,995,0.0001,52450,2.858943223953247
12.804311529999996,0.05,210,3607,43.14,209933,995,0.0001,52458,1.7857643365859985
13.970557919999997,0.05,210,3608,43.74,210018,995,0.0001,52479,3.6427948474884033
13.906977729999996,0.05,210,3609,43.75,210044,996,0.0001,52485,4.701127052307129
13.90085547,0.05,210,3610,43.75,210069,996,0.0001,52492,1.2999533414840698
13.903488969999998,0.05,210,3611,43.78,210097,996,0.0001,52499,9.420463562011719
14.736696310000003,0.05,210,3612,43.18,210122,996,0.0001,52505,2.952579975128174
15.972825429999999,0.05,210,3613,43.78,210207,996,0.0001,52526,0.15721029043197632
15.89992958,0.05,210,3614,43.78,210232,997,0.0001,52532,4.601561069488525
15.898334260000002,0.05,210,3615,43.73,210257,997,0.0001,52539,3.516298294067383
15.846797580000008,0.05,210,3616,43.73,210342,997,0.0001,52560,0.302358478307724
15.899360030000002,0.05,210,3617,43.73,210367,997,0.0001,52566,6.069713115692139
17.065325220000002,0.05,210,3618,44.31,210452,998,0.0001,52587,1.255470871925354
15.839941270000002,0.05,210,3619,43.73,210479,998,0.0001,52594,1.7657896280288696
15.89986642,0.05,210,3620,43.73,210504,998,0.0001,52600,2.907170057296753
15.909695330000002,0.05,210,3621,43.73,210589,998,0.0001,52622,6.0602264404296875
14.73560746,0.05,210,3622,43.13,210614,998,0.0001,52628,10.681397438049316
14.796194910000002,0.05,210,3623,43.13,210639,999,0.0001,52634,6.096340656280518
14.804312770000001,0.05,210,3624,43.13,210664,999,0.0001,52640,0.7115703225135803
14.792185360000003,0.05,210,3625,43.07,210689,999,0.0001,52647,0.6368985772132874
15.969596890000002,0.05,210,3626,43.65,210774,999,0.0001,52668,7.614740371704102
15.899618010000001,0.05,210,3627,43.69,210803,999,0.0001,52675,0.7196773886680603
17.05341579,0.05,210,3628,44.29,210888,1000,0.0001,52696,4.426112651824951
16.995125700000003,0.05,210,3629,44.26,210913,1000,0.0001,52703,1.4537800550460815
16.155687229999998,0.05,210,3630,44.86,210998,1000,0.0001,52724,4.538759708404541
17.27016398,0.05,210,3631,45.45,211083,1001,0.0001,52745,5.857189178466797
17.19270605,0.05,210,3632,45.44,211108,1001,0.0001,52751,3.076493978500366
17.193524120000003,0.05,210,3633,45.39,211133,1001,0.0001,52758,0.34315216541290283
17.20180301,0.05,210,3634,45.37,211159,1001,0.0001,52764,3.039402961730957
17.200624110000003,0.05,210,3635,45.37,211184,1001,0.0001,52770,0.6192153692245483
18.37351523,0.05,210,3636,45.97,211269,1002,0.0001,52792,3.00272798538208
18.305946000000002,0.05,210,3637,45.97,211294,1002,0.0001,52798,5.065895080566406
17.470118690000003,0.05,210,3638,46.57,211379,1002,0.0001,52819,3.385343074798584
17.39333346,0.05,210,3639,46.57,211404,1002,0.0001,52825,3.5323526859283447
17.39869507,0.05,210,3640,46.57,211429,1003,0.0001,52832,1.6988511085510254
18.562929099999998,0.05,210,3641,47.17,211514,1003,0.0001,52853,2.9324276447296143
18.49560943,0.05,210,3642,47.14,211539,1003,0.0001,52859,3.9217565059661865
17.335574639999997,0.05,210,3643,46.54,211564,1003,0.0001,52865,5.97320556640625
17.406851839999995,0.05,210,3644,46.56,211591,1004,0.0001,52872,3.814723253250122
17.396498839999996,0.05,210,3645,46.5,211616,1004,0.0001,52878,3.6799302101135254
17.403683769999997,0.05,210,3646,46.5,211641,1004,0.0001,52885,2.1977479457855225
18.5659869,0.05,210,3647,47.1,211726,1004,0.0001,52906,4.415289402008057
18.506336089999998,0.05,210,3648,47.14,211755,1005,0.0001,52913,4.2129998207092285
18.50622867,0.05,210,3649,47.14,211780,1005,0.0001,52919,0.28866836428642273
18.50071282,0.05,210,3650,47.1,211805,1005,0.0001,52926,3.2216691970825195
18.5006,0.05,210,3651,47.1,211830,1005,0.0001,52932,0.7576853632926941
18.504672209999995,0.05,210,3652,47.14,211859,1005,0.0001,52939,4.695565700531006
17.328343529999998,0.05,210,3653,46.54,211884,1006,0.0001,52945,1.8157663345336914
17.404610639999998,0.05,210,3654,46.54,211909,1006,0.0001,52952,6.61624002456665
16.57338002,0.05,210,3655,47.13,211994,1006,0.0001,52973,2.8831515312194824
16.50338365,0.05,210,3656,47.13,212079,1006,0.0001,52994,4.81600284576416
15.32472503,0.05,210,3657,46.53,212104,1007,0.0001,53000,1.7057777643203735
16.56832553,0.05,210,3658,47.13,212189,1007,0.0001,53022,8.172441482543945
16.49996928,0.05,210,3659,47.13,212214,1007,0.0001,53028,2.459500551223755
16.499910439999997,0.05,210,3660,47.13,212239,1007,0.0001,53034,0.5964371562004089
16.50350123,0.05,210,3661,47.13,212264,1008,0.0001,53040,2.0860509872436523
18.49160663,0.05,210,3662,47.13,212349,1008,0.0001,53062,4.954823017120361
18.49373211,0.05,210,3663,47.07,212374,1008,0.0001,53068,6.041193962097168
18.50643084,0.05,210,3664,47.09,212401,1008,0.0001,53075,3.3326802253723145
18.49819516,0.05,210,3665,47.09,212426,1008,0.0001,53081,5.772806644439697
17.329164470000002,0.05,210,3666,46.5,212452,1009,0.0001,53087,1.8887584209442139
18.5565274,0.05,210,3667,47.1,212537,1009,0.0001,53109,3.75354266166687
17.331248090000003,0.05,210,3668,46.5,212562,1009,0.0001,53115,0.2859265208244324
16.23075459,0.05,210,3669,45.95,212592,1009,0.0001,53122,4.561746120452881
17.137426140000002,0.05,210,3670,45.35,212617,1009,0.0001,53129,1.7513904571533203
17.1935778,0.05,210,3671,45.34,212642,1010,0.0001,53135,3.1958580017089844
17.198311269999998,0.05,210,3672,45.34,212667,1010,0.0001,53141,4.835053443908691
17.19392034,0.05,210,3673,44.91,212692,1010,0.0001,53147,8.085731506347656
15.218779199999997,0.05,210,3674,44.91,212777,1011,0.0001,53169,3.866819381713867
14.03814982,0.05,210,3675,44.33,212804,1011,0.0001,53175,0.2155967354774475
14.097350299999999,0.05,210,3676,44.3,212831,1011,0.0001,53182,0.4940201938152313
12.088933409999997,0.05,210,3677,44.3,212916,1011,0.0001,53203,6.82268762588501
12.104650049999998,0.05,210,3678,44.3,212941,1012,0.0001,53210,6.330434799194336
12.103353649999999,0.05,210,3679,44.27,212966,1012,0.0001,53216,3.590294361114502
12.093652060000002,0.05,210,3680,44.24,212991,1012,0.0001,53222,0.18295243382453918
10.09899464,0.05,210,3681,44.24,213076,1012,0.0001,53243,2.789454460144043
11.26115394,0.05,210,3682,44.84,213161,1013,0.0001,53265,1.9585716724395752
11.199515199999999,0.05,210,3683,44.77,213186,1013,0.0001,53271,3.880161762237549
10.349368669999999,0.05,210,3684,45.36,213271,1013,0.0001,53292,4.421410083770752
10.298854749999999,0.05,210,3685,45.33,213297,1013,0.0001,53299,1.0754473209381104
11.45133173,0.05,210,3686,45.93,213382,1014,0.0001,53320,7.67063045501709
11.400841859999998,0.05,210,3687,45.88,213407,1014,0.0001,53326,0.6840387582778931
10.231117110000001,0.05,210,3688,45.28,213432,1014,0.0001,53332,3.1611456871032715
12.300001239999999,0.05,210,3689,45.28,213517,1014,0.0001,53354,1.6911749839782715
11.12627751,0.05,210,3690,44.68,213542,1015,0.0001,53360,2.849236011505127
10.031932840000001,0.05,210,3691,44.09,213568,1015,0.0001,53366,4.491093158721924
8.96486018,0.05,210,3692,43.49,213593,1015,0.0001,53373,0.5887991189956665
8.99806528,0.05,210,3693,43.48,213618,1015,0.0001,53379,0.6095471978187561
7.837633200000003,0.05,210,3694,42.9,213645,1015,0.0001,53386,4.82736349105835
7.8975688800000015,0.05,210,3695,42.9,213670,1015,0.0001,53392,1.8276426792144775
7.894563670000001,0.05,210,3696,42.85,213695,1016,0.0001,53398,2.548794746398926
9.06420529,0.05,210,3697,43.45,213780,1016,0.0001,53419,4.543264865875244
7.839497420000002,0.05,210,3698,42.87,213807,1016,0.0001,53426,4.71769905090332
5.901683449999999,0.05,210,3699,42.87,213892,1016,0.0001,53447,1.0274730920791626
4.72665515,0.05,210,3700,42.27,213917,1017,0.0001,53454,0.5591155886650085
4.7999564800000005,0.05,210,3701,42.27,213942,1017,0.0001,53460,4.722168922424316
3.63983853,0.05,210,3702,41.68,213968,1017,0.0001,53466,2.6113719940185547
3.6981067000000007,0.05,210,3703,41.67,213993,1017,0.0001,53473,7.644723892211914
3.7013403700000005,0.05,210,3704,41.67,214018,1017,0.0001,53479,5.932641983032227
3.700910700000001,0.05,210,3705,41.66,214043,1018,0.0001,53485,2.4038164615631104
3.7015367099999996,0.05,210,3706,41.68,214070,1018,0.0001,53492,2.8197457790374756
2.80596307,0.05,210,3707,42.22,214155,1018,0.0001,53513,0.5585501194000244
1.6322594199999991,0.05,210,3708,41.62,214180,1018,0.0001,53519,0.8959657549858093
1.698566989999999,0.05,210,3709,41.65,214209,1018,0.0001,53527,1.643332839012146
1.69914446,0.05,210,3710,41.65,214234,1019,0.0001,53533,7.874608516693115
1.6937797399999994,0.05,210,3711,41.63,214260,1019,0.0001,53539,3.303046941757202
2.86150958,0.05,210,3712,42.23,214345,1019,0.0001,53561,7.056718826293945
1.62603164,0.05,210,3713,41.63,214370,1019,0.0001,53567,7.581218719482422
1.70789753,0.05,210,3714,41.66,214398,1020,0.0001,53574,1.9461685419082642
0.8569283599999994,0.05,210,3715,42.26,214483,1020,0.0001,53595,0.5163820385932922
-0.3138999199999998,0.05,210,3716,41.7,214512,1020,0.0001,53602,1.507730484008789
-0.30161685000000005,0.05,210,3717,41.7,214537,1020,0.0001,53609,6.5903120040893555
-1.4665403999999993,0.05,210,3718,41.1,214562,1020,0.0001,53615,2.489349842071533
-1.4034354000000002,0.05,210,3719,41.17,214596,1021,0.0001,53623,1.7887235879898071
-1.3939170099999996,0.05,210,3720,41.19,214623,1021,0.0001,53630,7.666356563568115
-1.4017251999999996,0.05,210,3721,41.19,214708,1021,0.0001,53651,0.530900239944458
-0.23474102999999857,0.05,210,3722,41.79,214793,1022,0.0001,53673,4.427624702453613
0.8640282400000018,0.05,210,3723,42.39,214878,1022,0.0001,53694,3.0277628898620605
-0.03789472999999845,0.05,210,3724,42.99,214963,1022,0.0001,53715,3.20656156539917
-0.09995107999999889,0.05,210,3725,42.99,214988,1022,0.0001,53721,0.36823558807373047
-1.269394789999999,0.05,210,3726,42.41,215015,1023,0.0001,53728,2.5813283920288086
-1.2025161999999985,0.05,210,3727,42.37,215040,1023,0.0001,53734,6.083593845367432
-2.3504262099999993,0.05,210,3728,41.77,215065,1023,0.0001,53741,2.897529363632202
-2.294549869999999,0.05,210,3729,41.77,215090,1023,0.0001,53747,4.436771869659424
-2.2803707499999994,0.05,210,3730,41.77,215175,1024,0.0001,53768,0.23723995685577393
-3.475661969999999,0.05,210,3731,41.17,215200,1024,0.0001,53774,0.22053882479667664
-3.3936263700000002,0.05,210,3732,41.18,215226,1024,0.0001,53781,4.585842132568359
-4.22470556,0.05,210,3733,41.78,215311,1024,0.0001,53802,4.757031440734863
-4.3030652599999994,0.05,210,3734,41.77,215336,1024,0.0001,53808,1.774031162261963
-5.12510185,0.05,210,3735,42.37,215421,1025,0.0001,53830,5.131896018981934
-7.2011100400000005,0.05,210,3736,42.37,215506,1025,0.0001,53851,6.371710300445557
-7.202407280000001,0.05,210,3737,42.37,215531,1025,0.0001,53857,5.329957008361816
-7.1998542799999985,0.05,210,3738,42.37,215616,1026,0.0001,53878,4.696145057678223
-6.026273059999999,0.05,210,3739,42.97,215701,1026,0.0001,53900,0.687420129776001
-6.098693649999998,0.05,210,3740,42.97,215726,1026,0.0001,53906,0.23863999545574188
-6.149786409999999,0.05,210,3741,42.97,215811,1027,0.0001,53927,4.414015293121338
-6.093595229999998,0.05,210,3742,42.98,215837,1027,0.0001,53934,12.153297424316406
-4.942366619999999,0.05,210,3743,43.58,215922,1027,0.0001,53955,4.141406536102295
-5.00812554,0.05,210,3744,43.56,215947,1027,0.0001,53961,1.458046317100525
-4.995871859999999,0.05,210,3745,43.63,215979,1028,0.0001,53969,6.163228988647461
-5.00416452,0.05,210,3746,43.64,216005,1028,0.0001,53976,0.2609406113624573
-6.160646079999999,0.05,210,3747,43.04,216030,1028,0.0001,53982,1.6463292837142944
-6.10531705,0.05,210,3748,43.01,216056,1028,0.0001,53988,0.9276426434516907
-4.95919296,0.05,210,3749,43.61,216141,1028,0.0001,54010,1.0003913640975952
-4.9981002299999995,0.05,210,3750,43.62,216167,1029,0.0001,54016,1.1221952438354492
-4.997128049999999,0.05,210,3751,43.63,216193,1029,0.0001,54023,3.035623788833618
-5.0033318499999995,0.05,210,3752,43.59,216218,1029,0.0001,54029,4.740550518035889
-4.99999977,0.05,210,3753,43.59,216243,1029,0.0001,54035,0.4602406919002533
-4.996873829999999,0.05,209,3754,43.59,216268,1029,0.0001,54041,6.3681640625
-5.000711939999999,0.05,210,3755,43.59,216353,1030,0.0001,54063,0.320213258266449
-6.16918748,0.05,209,3756,42.99,216378,1030,0.0001,54069,0.5210133194923401
-6.09902908,0.05,209,3757,42.99,216403,1030,0.0001,54075,2.977416753768921
-6.112382799999999,0.05,209,3758,42.99,216488,1030,0.0001,54096,6.325956344604492
-6.10357772,0.05,209,3759,42.99,216513,1031,0.0001,54103,3.870345115661621
-6.099998319999998,0.05,209,3760,42.99,216538,1031,0.0001,54109,3.190887928009033
-6.103083989999999,0.05,209,3761,42.99,216563,1031,0.0001,54115,1.886276125907898
-7.258367319999998,0.05,209,3762,42.78,216627,1031,0.0001,54131,2.1256916522979736
-6.040010029999999,0.05,209,3763,43.38,216712,1032,0.0001,54152,5.293724060058594
-6.10080214,0.05,209,3764,43.37,216738,1032,0.0001,54159,8.103279113769531
-6.096183889999999,0.05,209,3765,43.48,216774,1032,0.0001,54168,3.1298828125
-6.102386259999999,0.05,209,3766,43.48,216800,1032,0.0001,54174,0.21758142113685608
-6.09395254,0.05,209,3767,43.48,216885,1033,0.0001,54196,2.7210216522216797
-4.9676053399999995,0.05,209,3768,44.08,216970,1033,0.0001,54217,1.7142844200134277
-5.82903858,0.05,209,3769,44.63,217055,1033,0.0001,54238,5.522237300872803
-4.72847456,0.05,209,3770,45.23,217140,1034,0.0001,54259,5.111352443695068
-4.7990186800000005,0.05,209,3771,45.23,217165,1034,0.0001,54266,1.7498992681503296
-3.6304440799999984,0.05,209,3772,45.83,217250,1034,0.0001,54287,16.63102912902832
-4.5244766400000005,0.05,209,3773,46.43,217335,1034,0.0001,54308,1.9038102626800537
-3.7664275500000004,0.05,209,3774,45.83,217360,1035,0.0001,54314,3.5443615913391113
-2.53528105,0.05,209,3775,46.41,217445,1035,0.0001,54336,3.0675933361053467
-1.4881791400000004,0.05,210,3776,46.99,217530,1035,0.0001,54357,8.558757781982422
-0.6550310100000004,0.05,209,3777,46.39,217555,1036,0.0001,54363,3.6929123401641846
0.5676093099999991,0.05,209,3778,46.99,217640,1036,0.0001,54384,0.24322070181369781
0.4962922399999995,0.05,209,3779,47.02,217668,1036,0.0001,54391,0.9352458715438843
0.5062913999999998,0.05,209,3780,47.05,217696,1036,0.0001,54398,3.1060831546783447
1.3428663299999997,0.05,209,3781,46.47,217723,1036,0.0001,54405,5.935259819030762
-0.6276941400000005,0.05,209,3782,46.47,217808,1037,0.0001,54426,1.6710172891616821
0.5672270799999997,0.05,209,3783,47.07,217893,1037,0.0001,54448,4.716005802154541
1.3486742599999997,0.05,209,3784,46.47,217918,1037,0.0001,54454,5.03371000289917
0.5710412100000001,0.05,209,3785,47.06,218003,1038,0.0001,54475,2.249126434326172
-0.6520942499999998,0.05,209,3786,46.47,218029,1038,0.0001,54482,2.9838578701019287
-0.6044672200000005,0.05,209,3787,46.52,218059,1038,0.0001,54489,10.409700393676758
-0.60346785,0.05,209,3788,46.52,218084,1038,0.0001,54495,0.3487936854362488
-1.76749461,0.05,209,3789,45.93,218110,1038,0.0001,54502,3.1041812896728516
-0.5340015599999994,0.05,209,3790,46.53,218195,1039,0.0001,54523,3.152625322341919
-0.5987241900000001,0.05,209,3791,46.52,218220,1039,0.0001,54529,4.245133399963379
0.5725772000000003,0.05,209,3792,47.12,218305,1039,0.0001,54551,2.627870559692383
1.6751743399999999,0.05,209,3793,47.72,218390,1040,0.0001,54572,3.2264974117279053
2.7622208300000004,0.05,209,3794,48.3,218475,1040,0.0001,54593,2.7248358726501465
3.8736645400000005,0.05,209,3795,48.9,218560,1040,0.0001,54614,3.407658338546753
3.806843170000001,0.05,209,3796,48.9,218585,1041,0.0001,54621,2.4693615436553955
1.8077333600000003,0.05,209,3797,48.9,218670,1041,0.0001,54642,0.8308706879615784
1.79791294,0.05,209,3798,48.89,218696,1041,0.0001,54648,5.207239151000977
2.63047522,0.05,209,3799,48.3,218722,1041,0.0001,54655,0.14455673098564148
2.7044556099999992,0.05,209,3800,48.33,218750,1041,0.0001,54662,4.497656345367432
2.699910529999999,0.05,209,3801,48.33,218775,1042,0.0001,54668,3.2949609756469727
2.704275609999999,0.05,209,3802,48.35,218803,1042,0.0001,54675,3.0226714611053467
3.8728974999999997,0.05,209,3803,48.95,218888,1042,0.0001,54696,3.385533332824707
3.8031756899999993,0.05,209,3804,48.96,218914,1042,0.0001,54703,0.4888285994529724
4.9548643,0.05,209,3805,49.56,218999,1043,0.0001,54724,2.8880152702331543
6.062207129999999,0.05,209,3806,50.14,219084,1043,0.0001,54745,2.867626190185547
8.060784489999998,0.05,209,3807,50.14,219169,1043,0.0001,54767,4.657609939575195
7.9962364899999985,0.05,209,3808,50.14,219194,1044,0.0001,54773,5.851814270019531
7.997480749999998,0.05,209,3809,50.1,219219,1044,0.0001,54779,0.4219520688056946
7.151528719999999,0.05,209,3810,50.7,219304,1044,0.0001,54800,4.706759452819824
6.2731216199999995,0.05,209,3811,51.29,219389,1045,0.0001,54822,5.133571147918701
5.032568129999999,0.05,209,3812,50.69,219414,1045,0.0001,54828,2.102325439453125
5.10579351,0.05,209,3813,50.73,219443,1045,0.0001,54835,1.2806369066238403
5.09332999,0.05,209,3814,50.71,219469,1045,0.0001,54842,4.5960235595703125
5.944296969999999,0.05,209,3815,50.11,219494,1045,0.0001,54848,4.720631122589111
6.00113597,0.05,209,3816,50.09,219521,1045,0.0001,54855,2.7638134956359863
5.99648512,0.05,209,3817,50.09,219546,1046,0.0001,54861,3.055765390396118
6.0040674,0.05,209,3818,50.1,219572,1046,0.0001,54867,0.6236205101013184
7.16956954,0.05,209,3819,50.61,219657,1046,0.0001,54889,2.382197856903076
7.10076471,0.05,209,3820,50.59,219682,1046,0.0001,54895,4.451910018920898
5.9271296599999985,0.05,209,3821,49.99,219707,1047,0.0001,54901,3.422316312789917
4.827607319999999,0.05,209,3822,49.39,219732,1047,0.0001,54907,0.3083396255970001
3.736219269999999,0.05,209,3823,48.79,219757,1047,0.0001,54914,3.2248401641845703
4.638629409999999,0.05,209,3824,48.21,219784,1047,0.0001,54920,1.7672321796417236
3.8753681699999993,0.05,209,3825,48.81,219869,1047,0.0001,54942,5.087823390960693
4.929230369999999,0.05,209,3826,49.39,219954,1048,0.0001,54963,1.7957085371017456
6.0708988,0.05,209,3827,49.99,220039,1048,0.0001,54984,0.14646553993225098
5.9968074,0.05,209,3828,49.99,220064,1048,0.0001,54990,0.9039063453674316
6.00037697,0.05,209,3829,50.0,220090,1049,0.0001,54997,0.9913955926895142
6.824280290000001,0.05,209,3830,49.4,220115,1049,0.0001,55003,0.899483323097229
6.0735363000000016,0.05,209,3831,50.0,220200,1049,0.0001,55024,1.8934175968170166
5.99356257,0.05,209,3832,49.99,220225,1049,0.0001,55031,5.747727870941162
6.824616090000002,0.05,209,3833,49.39,220250,1049,0.0001,55037,7.506018161773682
6.9037760200000005,0.05,209,3834,49.92,220328,1050,0.0001,55056,0.5555710196495056
7.727434459999999,0.05,209,3835,49.33,220354,1050,0.0001,55063,3.470402717590332
8.63336421,0.05,209,3836,48.78,220384,1050,0.0001,55070,1.8621926307678223
8.696461289999998,0.05,209,3837,48.78,220409,1050,0.0001,55077,0.6860759854316711
10.69821786,0.05,209,3838,48.78,220494,1051,0.0001,55098,3.642922878265381
9.52636401,0.05,209,3839,48.18,220519,1051,0.0001,55104,3.102759838104248
9.59871872,0.05,209,3840,48.18,220544,1051,0.0001,55110,4.677182197570801
7.653257920000001,0.05,209,3841,48.18,220629,1051,0.0001,55132,1.8639733791351318
7.593652820000001,0.05,209,3842,48.17,220654,1052,0.0001,55138,0.329237163066864
6.439139430000001,0.05,209,3843,47.58,220680,1052,0.0001,55144,0.8267236948013306
7.66786624,0.05,209,3844,48.18,220765,1052,0.0001,55166,4.367212295532227
7.59662548,0.05,209,3845,48.11,220790,1052,0.0001,55172,2.015972375869751
7.600482209999999,0.05,209,3846,48.1,220815,1053,0.0001,55178,1.8409960269927979
7.60103804,0.05,209,3847,48.14,220844,1053,0.0001,55185,4.103363513946533
7.60304584,0.05,209,3848,48.21,220877,1053,0.0001,55194,3.035541534423828
6.4547358,0.05,209,3849,47.61,220902,1053,0.0001,55200,1.1072784662246704
6.49976332,0.05,209,3850,47.6,220927,1053,0.0001,55206,3.977423667907715
6.501239419999998,0.05,209,3851,47.59,220952,1053,0.0001,55212,5.8920698165893555
6.4991683899999995,0.05,209,3852,47.6,220978,1054,0.0001,55219,3.726485252380371
6.5052670599999995,0.05,209,3853,47.6,221003,1054,0.0001,55225,5.898695945739746
6.495289360000002,0.05,209,3854,47.6,221028,1054,0.0001,55231,2.3091344833374023
7.326662670000002,0.05,209,3855,47.0,221053,1054,0.0001,55238,5.945939064025879
7.39901838,0.05,209,3856,47.0,221078,1055,0.0001,55244,5.127017498016357
7.39902913,0.05,209,3857,47.0,221103,1055,0.0001,55250,2.1296706199645996
6.243920579999999,0.05,209,3858,46.4,221128,1055,0.0001,55256,2.1063451766967773
6.298930299999999,0.05,209,3859,46.41,221154,1055,0.0001,55263,6.083803176879883
6.300655159999999,0.05,209,3860,46.41,221179,1055,0.0001,55269,4.928468227386475
6.299710520000001,0.05,209,3861,46.41,221204,1055,0.0001,55275,5.139270782470703
6.292122410000001,0.05,209,3862,46.02,221229,1056,0.0001,55282,10.807157516479492
5.141945230000001,0.05,209,3863,45.42,221254,1056,0.0001,55288,0.8464311361312866
5.196570250000001,0.05,209,3864,45.41,221279,1056,0.0001,55294,5.937912464141846
5.1925467900000015,0.05,209,3865,45.3,221304,1056,0.0001,55300,2.999236822128296
6.376224300000001,0.05,209,3866,45.89,221389,1057,0.0001,55322,0.8636893033981323
4.307095950000001,0.05,209,3867,45.89,221474,1057,0.0001,55343,2.2930939197540283
3.16760539,0.05,209,3868,45.29,221499,1057,0.0001,55349,0.21978017687797546
