time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/loss,train/learning_rate
7425,232.01616179999996,84.0,19024,32,0.05,623700,155899,8.1748628616333,0.0001
7426,230.93379704999998,84.0,19026,32,0.05,623784,155920,4.401826858520508,0.0001
7427,230.81144583999998,84.0,19029,32,0.05,623868,155941,0.4377301335334778,0.0001
7428,232.58483560999994,84.0,19031,32,0.05,623952,155962,1.0925174951553345,0.0001
7429,232.1881747,84.0,19033,32,0.05,624036,155983,10.606745719909668,0.0001
7430,232.46229912999996,84.0,19036,32,0.05,624120,156004,0.2147386223077774,0.0001
7431,233.30375798999998,84.0,19038,32,0.05,624204,156025,2.64381742477417,0.0001
7432,233.38446356999998,84.0,19041,32,0.05,624288,156046,0.170014888048172,0.0001
7433,233.25723358999997,84.0,19043,32,0.05,624372,156067,0.4240001440048218,0.0001
7434,232.23490344999993,84.0,19046,32,0.05,624456,156088,0.5579500198364258,0.0001
7435,232.12833631999993,84.0,19049,32,0.05,624540,156109,0.8866021037101746,0.0001
7436,232.34661106999997,84.0,19051,32,0.05,624624,156130,0.44336289167404175,0.0001
7437,231.70901434999996,84.0,19053,32,0.05,624708,156151,0.7632706761360168,0.0001
7438,231.78842319999995,84.0,19056,32,0.05,624792,156172,2.464709997177124,0.0001
7439,231.55316797,84.0,19059,32,0.05,624876,156193,8.292292594909668,0.0001
7440,231.78176327999998,84.0,19062,32,0.05,624960,156214,8.806358337402344,0.0001
7441,231.71826376999996,84.0,19064,32,0.05,625044,156235,6.928215980529785,0.0001
7442,232.23472439999998,84.0,19067,32,0.05,625128,156256,5.876335620880127,0.0001
7443,231.77891255999998,84.0,19069,32,0.05,625212,156277,2.1312193870544434,0.0001
7444,232.11945893999996,84.0,19072,32,0.05,625296,156298,1.7927532196044922,0.0001
7445,231.84570519000002,84.0,19074,32,0.05,625380,156319,0.6058186292648315,0.0001
7446,231.79090492,84.0,19077,32,0.05,625464,156340,0.2683728039264679,0.0001
7447,232.12910592999998,84.0,19079,32,0.05,625548,156361,1.5118602514266968,0.0001
7448,232.0945411,84.0,19082,32,0.05,625632,156382,1.085847020149231,0.0001
7449,232.38824201,84.0,19085,32,0.05,625716,156403,3.9407219886779785,0.0001
7450,232.25066084999997,84.0,19087,32,0.05,625800,156424,2.8139240741729736,0.0001
7451,232.57629739,84.0,19090,32,0.05,625884,156445,1.586795449256897,0.0001
7452,232.85468511999997,84.0,19093,32,0.05,625968,156466,1.9079231023788452,0.0001
7453,233.03469641999996,84.0,19095,32,0.05,626052,156487,2.912130355834961,0.0001
7454,233.00531843000002,84.0,19098,32,0.05,626136,156508,0.3715651035308838,0.0001
7455,233.42813455000004,84.0,19100,32,0.05,626220,156529,0.7121935486793518,0.0001
7456,233.88309333,84.0,19103,32,0.05,626304,156550,7.51503849029541,0.0001
7457,233.92859013999998,84.0,19106,32,0.05,626388,156571,2.8287322521209717,0.0001
7458,234.68023327,84.0,19108,32,0.05,626472,156592,1.006110668182373,0.0001
7459,234.85043055000003,84.0,19111,32,0.05,626556,156613,3.1715877056121826,0.0001
7460,234.76488497,84.0,19114,32,0.05,626640,156634,2.3165502548217773,0.0001
7461,234.67342053000002,84.0,19116,32,0.05,626724,156655,1.3331953287124634,0.0001
7462,234.09292259000003,84.0,19119,32,0.05,626808,156676,7.302444934844971,0.0001
7463,232.86602115999997,84.0,19121,32,0.05,626892,156697,2.8670647144317627,0.0001
7464,233.28346580999997,84.0,19124,32,0.05,626976,156718,0.6488534212112427,0.0001
7465,233.23814959,84.0,19126,32,0.05,627060,156739,5.368265628814697,0.0001
7466,233.05741601999998,84.0,19129,32,0.05,627144,156760,0.7832960486412048,0.0001
7467,232.85202094,84.0,19131,32,0.05,627228,156781,0.733508288860321,0.0001
7468,233.07973847000002,84.0,19134,32,0.05,627312,156802,6.634642601013184,0.0001
7469,232.83323959,84.0,19136,32,0.05,627396,156823,8.422530174255371,0.0001
7470,232.93781868000005,84.0,19138,32,0.05,627480,156844,12.578154563903809,0.0001
7471,232.47822243000002,84.0,19141,32,0.05,627564,156865,0.49802687764167786,0.0001
7472,231.89186191000007,84.0,19143,32,0.05,627648,156886,3.884742259979248,0.0001
7473,231.71159812000005,84.0,19146,32,0.05,627732,156907,0.7586838006973267,0.0001
7474,232.07147148000007,84.0,19149,32,0.05,627816,156928,9.037693977355957,0.0001
7475,233.47196252,84.0,19151,32,0.05,627900,156949,0.5700907111167908,0.0001
7476,234.26447086,84.0,19154,32,0.05,627984,156970,8.993627548217773,0.0001
7477,234.44279395,84.0,19157,32,0.05,628068,156991,10.28698444366455,0.0001
7478,234.62236504,84.0,19159,32,0.05,628152,157012,1.225172996520996,0.0001
7479,234.74386672,84.0,19162,32,0.05,628236,157033,8.753800392150879,0.0001
7480,234.20959793000003,84.0,19164,32,0.05,628320,157054,0.6328582763671875,0.0001
7481,233.97207952000005,84.0,19167,32,0.05,628404,157075,1.3322619199752808,0.0001
7482,234.31624761,84.0,19170,32,0.05,628488,157096,1.8771528005599976,0.0001
7483,234.19467049000005,84.0,19172,32,0.05,628572,157117,8.579349517822266,0.0001
7484,234.39501834000004,84.0,19175,32,0.05,628656,157138,1.585789442062378,0.0001
7485,233.95519159,84.0,19177,32,0.05,628740,157159,0.75880366563797,0.0001
7486,233.67363241999996,84.0,19180,32,0.05,628824,157180,0.7015591263771057,0.0001
7487,233.80804634999996,84.0,19182,32,0.05,628908,157201,1.6028366088867188,0.0001
7488,234.57362077999997,84.0,19185,32,0.05,628992,157222,11.882195472717285,0.0001
7489,234.19512234,84.0,19187,32,0.05,629076,157243,0.9482054710388184,0.0001
7490,234.22261343000002,84.0,19190,32,0.05,629160,157264,1.481887698173523,0.0001
7491,234.03776962000003,84.0,19192,32,0.05,629244,157285,1.678789496421814,0.0001
7492,233.00447315000002,84.0,19195,32,0.05,629328,157306,0.922336220741272,0.0001
7493,232.75588704,84.0,19197,32,0.05,629412,157327,0.24558518826961517,0.0001
7494,232.74053949,84.0,19200,32,0.05,629496,157348,0.3808823525905609,0.0001
7495,232.40975375999997,84.0,19203,32,0.05,629580,157369,0.6658086180686951,0.0001
7496,231.25930380000003,84.0,19205,32,0.05,629664,157390,0.48079633712768555,0.0001
7497,231.37093700999995,84.0,19208,32,0.05,629748,157411,3.3942103385925293,0.0001
7498,232.24703645999998,84.0,19210,32,0.05,629832,157432,1.6096638441085815,0.0001
7499,231.52079078999992,84.0,19213,32,0.05,629916,157453,2.0068798065185547,0.0001
7500,231.09322296999994,84.0,19216,32,0.05,630000,157474,7.324455738067627,0.0001
7501,230.91268166999998,84.0,19218,32,0.05,630084,157495,0.20132291316986084,0.0001
7502,230.95674462,84.0,19221,32,0.05,630168,157516,12.10714340209961,0.0001
7503,230.33397020999996,84.0,19223,32,0.05,630252,157537,5.189182758331299,0.0001
7504,230.19977046,84.0,19226,32,0.05,630336,157558,4.564688205718994,0.0001
7505,230.58362745,84.0,19228,32,0.05,630420,157579,2.2127020359039307,0.0001
7506,230.43453125999997,84.0,19231,32,0.05,630504,157600,6.7612528800964355,0.0001
7507,230.83971544999997,84.0,19234,32,0.05,630588,157621,6.59017276763916,0.0001
7508,230.89267943,84.0,19236,32,0.05,630672,157642,0.4647238850593567,0.0001
7509,231.01140031,84.0,19239,32,0.05,630756,157663,0.7131766080856323,0.0001
7510,230.27585571,84.0,19242,32,0.05,630840,157684,0.21534548699855804,0.0001
7511,230.15707892000003,84.0,19244,32,0.05,630924,157705,0.9117332100868225,0.0001
7512,230.18969631000004,84.0,19247,32,0.05,631008,157726,7.095305442810059,0.0001
7513,230.16528648,84.0,19249,32,0.05,631092,157747,2.157297372817993,0.0001
7514,230.15939032000003,84.0,19252,32,0.05,631176,157768,8.413901329040527,0.0001
7515,229.83381692,84.0,19255,32,0.05,631260,157789,0.8728488683700562,0.0001
7516,229.92203724000004,84.0,19257,32,0.05,631344,157810,4.53009557723999,0.0001
7517,230.72605069000005,84.0,19259,32,0.05,631428,157831,0.38560062646865845,0.0001
7518,230.56172205000001,84.0,19262,32,0.05,631512,157852,7.25756311416626,0.0001
7519,231.18898050000004,84.0,19264,32,0.05,631596,157873,2.30879545211792,0.0001
7520,230.77729952,84.0,19267,32,0.05,631680,157894,0.659463107585907,0.0001
7521,230.74799241,84.0,19270,32,0.05,631764,157915,0.41979363560676575,0.0001
7522,231.01196923000003,84.0,19272,32,0.05,631848,157936,0.4505246579647064,0.0001
7523,231.09274729,84.0,19275,32,0.05,631932,157957,1.5499293804168701,0.0001
7524,230.09331423000003,84.0,19277,32,0.05,632016,157978,4.892615795135498,0.0001
7525,230.99665112,84.0,19280,32,0.05,632100,157999,9.562592506408691,0.0001
7526,232.37393474999996,84.0,19282,32,0.05,632184,158020,0.7327257990837097,0.0001
7527,232.38214828999998,84.0,19285,32,0.05,632268,158041,1.2791259288787842,0.0001
7528,232.08996355999997,84.0,19288,32,0.05,632352,158062,0.47662192583084106,0.0001
7529,231.55404732,84.0,19290,32,0.05,632436,158083,0.4200623631477356,0.0001
7530,231.39831444999996,84.0,19293,32,0.05,632520,158104,13.926762580871582,0.0001
7531,231.15731018,84.0,19295,32,0.05,632604,158125,5.658435821533203,0.0001
7532,230.2008525,84.0,19298,32,0.05,632688,158146,8.183351516723633,0.0001
7533,229.98534002,84.0,19300,32,0.05,632772,158167,2.154571533203125,0.0001
7534,230.96148779000004,84.0,19303,32,0.05,632856,158188,1.1695727109909058,0.0001
7535,231.22099986000003,84.0,19305,32,0.05,632940,158209,1.2348426580429077,0.0001
7536,231.39550131,84.0,19308,32,0.05,633024,158230,1.042540431022644,0.0001
7537,231.48561334000001,84.0,19311,32,0.05,633108,158251,3.225334644317627,0.0001
7538,231.27683882999997,84.0,19313,32,0.05,633192,158272,1.5017634630203247,0.0001
7539,232.28280162000001,84.0,19316,32,0.05,633276,158293,0.7564083933830261,0.0001
7540,231.57644650999998,84.0,19319,32,0.05,633360,158314,1.737838625907898,0.0001
7541,231.12122449999998,84.0,19321,32,0.05,633444,158335,10.531547546386719,0.0001
7542,231.16043911,84.0,19324,32,0.05,633528,158356,0.7176705002784729,0.0001
7543,231.88191324000002,84.0,19326,32,0.05,633612,158377,0.6536583304405212,0.0001
7544,232.04705786000002,84.0,19329,32,0.05,633696,158398,0.5241340398788452,0.0001
7545,231.96344795999997,84.0,19331,32,0.05,633780,158419,1.7364604473114014,0.0001
7546,231.96302143,84.0,19334,32,0.05,633864,158440,0.711918830871582,0.0001
7547,231.68162551999998,84.0,19336,32,0.05,633948,158461,0.32767266035079956,0.0001
7548,231.16306762999997,84.0,19339,32,0.05,634032,158482,0.24580028653144836,0.0001
7549,231.37851974999998,84.0,19342,32,0.05,634116,158503,8.690394401550293,0.0001
7550,232.02567488000005,84.0,19344,32,0.05,634200,158524,0.9370593428611755,0.0001
7551,231.90949438000004,84.0,19347,32,0.05,634284,158545,7.150932312011719,0.0001
7552,230.94196266999998,84.0,19350,32,0.05,634368,158566,1.228515863418579,0.0001
7553,230.84578109999998,84.0,19352,32,0.05,634452,158587,1.445839524269104,0.0001
7554,230.54962969999997,84.0,19355,32,0.05,634536,158608,0.9315525889396667,0.0001
7555,230.00296971,84.0,19357,32,0.05,634620,158629,0.7246394157409668,0.0001
7556,229.13852446,84.0,19360,32,0.05,634704,158650,1.0708404779434204,0.0001
7557,228.48170337000002,84.0,19362,32,0.05,634788,158671,4.4528961181640625,0.0001
7558,228.39312795,84.0,19365,32,0.05,634872,158692,4.680248260498047,0.0001
7559,228.21207353000005,84.0,19368,32,0.05,634956,158713,6.5313310623168945,0.0001
7560,227.62150621,84.0,19370,32,0.05,635040,158734,0.2512488067150116,0.0001
7561,225.80310312,84.0,19373,32,0.05,635124,158755,0.9144773483276367,0.0001
7562,225.45410448,84.0,19375,32,0.05,635208,158776,1.484821081161499,0.0001
7563,226.23408022000007,84.0,19378,32,0.05,635292,158797,23.182172775268555,0.0001
7564,226.30740794000005,84.0,19381,32,0.05,635376,158818,0.798403799533844,0.0001
7565,226.48286029000002,84.0,19383,32,0.05,635460,158839,10.082725524902344,0.0001
7566,226.49547960000004,84.0,19386,32,0.05,635544,158860,0.37910571694374084,0.0001
7567,226.61238358000003,84.0,19388,32,0.05,635628,158881,1.502013087272644,0.0001
7568,226.71925534,84.0,19391,32,0.05,635712,158902,1.0493918657302856,0.0001
7569,225.98625725000002,84.0,19393,32,0.05,635796,158923,0.2746135890483856,0.0001
7570,225.6564371,84.0,19396,32,0.05,635880,158944,0.30129772424697876,0.0001
7571,225.61887697999998,84.0,19399,32,0.05,635964,158965,4.98145055770874,0.0001
7572,225.34971363999998,84.0,19401,32,0.05,636048,158986,1.9391719102859497,0.0001
7573,225.66940423000003,84.0,19404,32,0.05,636132,159007,6.052718162536621,0.0001
7574,225.50138145999998,84.0,19406,32,0.05,636216,159028,1.5477930307388306,0.0001
7575,224.78723924000002,84.0,19409,32,0.05,636300,159049,0.33784985542297363,0.0001
7576,224.41210874000004,84.0,19411,32,0.05,636384,159070,1.4126927852630615,0.0001
7577,224.52688547000002,84.0,19414,32,0.05,636468,159091,1.7899380922317505,0.0001
7578,224.26695411,84.0,19416,32,0.05,636552,159112,0.5104956030845642,0.0001
7579,224.62653523,84.0,19419,32,0.05,636636,159133,0.8642478585243225,0.0001
7580,225.24383711000002,84.0,19421,32,0.05,636720,159154,10.492059707641602,0.0001
7581,225.28449399,84.0,19424,32,0.05,636804,159175,2.244433641433716,0.0001
7582,224.88448951999996,84.0,19426,32,0.05,636888,159196,10.592360496520996,0.0001
7583,225.10709076999999,84.0,19429,32,0.05,636972,159217,0.5923624038696289,0.0001
7584,225.00947634999997,84.0,19431,32,0.05,637056,159238,0.6896874904632568,0.0001
7585,225.11423804999998,84.0,19434,32,0.05,637140,159259,9.774178504943848,0.0001
7586,225.39513947000003,84.0,19437,32,0.05,637224,159280,1.306288480758667,0.0001
7587,225.26102523999998,84.0,19440,32,0.05,637308,159301,6.554656028747559,0.0001
7588,225.02270424000005,84.0,19442,32,0.05,637392,159322,9.2489652633667,0.0001
7589,224.77814483000003,84.0,19445,32,0.05,637476,159343,0.35743558406829834,0.0001
7590,224.58105121000006,84.0,19447,32,0.05,637560,159364,4.327634811401367,0.0001
7591,224.7376525,84.0,19450,32,0.05,637644,159385,1.39658522605896,0.0001
7592,225.74320305,84.0,19452,32,0.05,637728,159406,2.5775723457336426,0.0001
7593,225.91310027,84.0,19454,32,0.05,637812,159427,0.6255236268043518,0.0001
7594,225.53464569,84.0,19457,32,0.05,637896,159448,2.6683993339538574,0.0001
7595,225.72378469,84.0,19459,32,0.05,637980,159469,0.42433297634124756,0.0001
7596,226.74021586999996,84.0,19462,32,0.05,638064,159490,0.43986254930496216,0.0001
7597,227.00239231999996,84.0,19464,32,0.05,638148,159511,0.9520694613456726,0.0001
7598,226.50796079999998,84.0,19467,32,0.05,638232,159532,12.878351211547852,0.0001
7599,227.36479101999998,84.0,19469,32,0.05,638316,159553,1.437157154083252,0.0001
7600,227.27238827999994,84.0,19472,32,0.05,638400,159574,0.3003583252429962,0.0001
7601,227.09316831999996,84.0,19474,32,0.05,638484,159595,9.181910514831543,0.0001
7602,226.13445921,84.0,19477,32,0.05,638568,159616,2.0849928855895996,0.0001
7603,226.37229286,84.0,19479,32,0.05,638652,159637,14.361767768859863,0.0001
7604,225.75123742999997,84.0,19482,32,0.05,638736,159658,0.579910159111023,0.0001
7605,225.93399925999998,84.0,19484,32,0.05,638820,159679,7.9413533210754395,0.0001
7606,225.85233864999998,84.0,19487,32,0.05,638904,159700,14.229085922241211,0.0001
7607,225.18239257000002,84.0,19489,32,0.05,638988,159721,10.143342018127441,0.0001
7608,225.29655733999996,84.0,19492,32,0.05,639072,159742,0.2507425844669342,0.0001
7609,225.78556398999999,84.0,19494,32,0.05,639156,159763,3.552525043487549,0.0001
7610,226.41426742999997,84.0,19497,32,0.05,639240,159784,1.4579697847366333,0.0001
7611,226.67902304999996,84.0,19499,32,0.05,639324,159805,3.3660576343536377,0.0001
7612,226.17371104999998,84.0,19502,32,0.05,639408,159826,0.8747397661209106,0.0001
7613,225.22245801999998,84.0,19504,32,0.05,639492,159847,6.608975410461426,0.0001
7614,225.05004701000001,84.0,19507,32,0.05,639576,159868,1.082270860671997,0.0001
7615,225.13281734999998,84.0,19510,32,0.05,639660,159889,1.759743332862854,0.0001
7616,225.12397199,84.0,19512,32,0.05,639744,159910,0.3047294318675995,0.0001
7617,224.53436442999998,84.0,19515,32,0.05,639828,159931,1.3188135623931885,0.0001
7618,224.01077824,84.0,19517,32,0.05,639912,159952,1.4591666460037231,0.0001
7619,223.97090459,84.0,19520,32,0.05,639996,159973,1.1357002258300781,0.0001
7620,223.91958694999997,84.0,19523,32,0.05,640080,159994,0.46140149235725403,0.0001
7621,224.09305877999995,84.0,19525,32,0.05,640164,160015,3.9330790042877197,0.0001
7622,224.02284977,84.0,19528,32,0.05,640248,160036,1.6237739324569702,0.0001
7623,224.16869996999998,84.0,19530,32,0.05,640332,160057,1.8810709714889526,0.0001
7624,225.19158159000003,84.0,19533,32,0.05,640416,160078,6.8255934715271,0.0001
7625,224.53650807999998,84.0,19535,32,0.05,640500,160099,1.708587884902954,0.0001
7626,224.46617770000003,84.0,19538,32,0.05,640584,160120,1.0167696475982666,0.0001
7627,224.59279492999994,84.0,19541,32,0.05,640668,160141,8.67582893371582,0.0001
7628,224.88827679999997,84.0,19543,32,0.05,640752,160162,2.868769645690918,0.0001
7629,225.19930053999997,84.0,19546,32,0.05,640836,160183,11.523818969726562,0.0001
7630,224.53876203,84.0,19548,32,0.05,640920,160204,17.36122703552246,0.0001
7631,224.34128316999994,84.0,19551,32,0.05,641004,160225,2.922598123550415,0.0001
7632,224.58136763,84.0,19554,32,0.05,641088,160246,0.486131489276886,0.0001
7633,223.98062767999997,84.0,19556,32,0.05,641172,160267,1.3676602840423584,0.0001
7634,223.6550271,84.0,19559,32,0.05,641256,160288,2.4424149990081787,0.0001
7635,223.01109892,84.0,19562,32,0.05,641340,160309,1.361406683921814,0.0001
7636,222.4477393,84.0,19564,32,0.05,641424,160330,0.430433064699173,0.0001
7637,222.91429771,84.0,19567,32,0.05,641508,160351,0.6817348599433899,0.0001
7638,223.06154814000004,84.0,19569,32,0.05,641592,160372,5.37316370010376,0.0001
7639,222.80721477999998,84.0,19572,32,0.05,641676,160393,1.160768985748291,0.0001
7640,222.94315850000007,84.0,19575,32,0.05,641760,160414,2.4441652297973633,0.0001
7641,223.20809348000003,84.0,19577,32,0.05,641844,160435,1.249624252319336,0.0001
7642,223.32983162,84.0,19580,32,0.05,641928,160456,0.5743339657783508,0.0001
7643,222.95948504,84.0,19583,32,0.05,642012,160477,5.367210388183594,0.0001
7644,222.54463285000003,84.0,19585,32,0.05,642096,160498,0.40706387162208557,0.0001
7645,222.94640914000004,84.0,19588,32,0.05,642180,160519,2.0644607543945312,0.0001
7646,223.23548358000005,84.0,19590,32,0.05,642264,160540,0.9045698642730713,0.0001
7647,223.18338882000003,84.0,19593,32,0.05,642348,160561,1.718845009803772,0.0001
7648,223.84844179000004,84.0,19595,32,0.05,642432,160582,2.296884298324585,0.0001
7649,223.30017593000005,84.0,19598,32,0.05,642516,160603,1.3467806577682495,0.0001
7650,223.47361848,84.0,19600,32,0.05,642600,160624,1.479257345199585,0.0001
7651,223.59635538000003,84.0,19602,32,0.05,642684,160645,0.3742731213569641,0.0001
7652,224.58306997,84.0,19605,32,0.05,642768,160666,0.9192602634429932,0.0001
7653,224.68929132000005,84.0,19607,32,0.05,642852,160687,0.7225087285041809,0.0001
7654,225.02946086000003,84.0,19610,32,0.05,642936,160708,0.6109786033630371,0.0001
7655,224.87432049000006,84.0,19613,32,0.05,643020,160729,7.51934289932251,0.0001
7656,225.36271400000004,84.0,19615,32,0.05,643104,160750,5.891834735870361,0.0001
7657,225.54028964,84.0,19618,32,0.05,643188,160771,0.5691824555397034,0.0001
7658,225.20032911000007,84.0,19621,32,0.05,643272,160792,0.837626576423645,0.0001
7659,224.83778706,84.0,19623,32,0.05,643356,160813,10.226118087768555,0.0001
7660,224.94324286,84.0,19626,32,0.05,643440,160834,0.4306584894657135,0.0001
7661,227.01495287999998,84.0,19628,32,0.05,643524,160855,8.46626091003418,0.0001
7662,227.59257940999996,84.0,19631,32,0.05,643608,160876,1.5240508317947388,0.0001
7663,227.25370421,84.0,19634,32,0.05,643692,160897,1.1841474771499634,0.0001
7664,227.19592785999998,84.0,19636,32,0.05,643776,160918,12.200637817382812,0.0001
7665,226.98259546,84.0,19639,32,0.05,643860,160939,8.243700981140137,0.0001
7666,227.30513364,84.0,19641,32,0.05,643944,160960,2.4730491638183594,0.0001
7667,227.51653965000003,84.0,19644,32,0.05,644028,160981,7.167660236358643,0.0001
7668,227.68640342000003,84.0,19646,32,0.05,644112,161002,2.350172996520996,0.0001
7669,228.59424956000004,84.0,19649,32,0.05,644196,161023,2.2041776180267334,0.0001
7670,229.02608587999998,84.0,19651,32,0.05,644280,161044,15.081786155700684,0.0001
7671,229.47865105,84.0,19654,32,0.05,644364,161065,1.302548885345459,0.0001
7672,229.68849574,84.0,19656,32,0.05,644448,161086,14.027667999267578,0.0001
7673,229.78907313,84.0,19659,32,0.05,644532,161107,0.3596445322036743,0.0001
7674,229.66306576000002,84.0,19662,32,0.05,644616,161128,6.69480037689209,0.0001
7675,229.87604201,84.0,19664,32,0.05,644700,161149,0.5529229044914246,0.0001
7676,229.98849141000002,84.0,19667,32,0.05,644784,161170,3.529093027114868,0.0001
7677,230.35368578,84.0,19669,32,0.05,644868,161191,0.8905484676361084,0.0001
7678,230.64404033999995,84.0,19672,32,0.05,644952,161212,1.9645394086837769,0.0001
7679,230.54730307999998,84.0,19675,32,0.05,645036,161233,4.302597999572754,0.0001
7680,229.02223183,84.0,19677,32,0.05,645120,161254,0.566342830657959,0.0001
7681,228.36291703000003,84.0,19680,32,0.05,645204,161275,2.715121269226074,0.0001
7682,227.88281872000005,84.0,19682,32,0.05,645288,161296,2.112067222595215,0.0001
7683,227.31382230000003,84.0,19685,32,0.05,645372,161317,0.9296653866767883,0.0001
7684,226.95172732,84.0,19687,32,0.05,645456,161338,0.347655713558197,0.0001
7685,227.13663252000003,84.0,19690,32,0.05,645540,161359,9.291341781616211,0.0001
7686,226.99020752,84.0,19692,32,0.05,645624,161380,1.296869158744812,0.0001
7687,226.61501701999995,84.0,19695,32,0.05,645708,161401,2.001727342605591,0.0001
7688,226.68054808999997,84.0,19697,32,0.05,645792,161422,5.447051525115967,0.0001
7689,226.75545963000002,84.0,19700,32,0.05,645876,161443,1.734385371208191,0.0001
7690,226.83078338999997,84.0,19703,32,0.05,645960,161464,5.97128963470459,0.0001
7691,226.75172498999996,84.0,19705,32,0.05,646044,161485,2.1194400787353516,0.0001
7692,226.77975781999993,84.0,19708,32,0.05,646128,161506,0.27007678151130676,0.0001
7693,225.98726369999997,84.0,19710,32,0.05,646212,161527,2.179839611053467,0.0001
7694,225.82648933000002,84.0,19713,32,0.05,646296,161548,1.0855820178985596,0.0001
7695,225.91806854999996,84.0,19716,32,0.05,646380,161569,0.43134167790412903,0.0001
7696,225.26645374,84.0,19718,32,0.05,646464,161590,1.6072378158569336,0.0001
7697,225.14733561,84.0,19721,32,0.05,646548,161611,1.7198740243911743,0.0001
7698,225.02201946999998,84.0,19723,32,0.05,646632,161632,2.2493858337402344,0.0001
7699,224.93281648999996,84.0,19726,32,0.05,646716,161653,7.9585089683532715,0.0001
7700,225.25712385999998,84.0,19729,32,0.05,646800,161674,6.698948383331299,0.0001
7701,225.21606771999996,84.0,19731,32,0.05,646884,161695,0.4174051582813263,0.0001
7702,226.22995980999997,84.0,19734,32,0.05,646968,161716,1.9686943292617798,0.0001
7703,226.24914565999995,84.0,19736,32,0.05,647052,161737,0.9860684871673584,0.0001
7704,226.88018042,84.0,19739,32,0.05,647136,161758,0.6932059526443481,0.0001
7705,226.55668219999998,84.0,19742,32,0.05,647220,161779,0.28538522124290466,0.0001
7706,226.71889379000004,84.0,19744,32,0.05,647304,161800,8.859665870666504,0.0001
7707,226.96684059000003,84.0,19747,32,0.05,647388,161821,1.7448699474334717,0.0001
7708,226.73784159000002,84.0,19749,32,0.05,647472,161842,0.6613538861274719,0.0001
7709,226.53369337000004,84.0,19752,32,0.05,647556,161863,0.5293735861778259,0.0001
7710,226.54496783,84.0,19754,32,0.05,647640,161884,0.5130414366722107,0.0001
7711,225.79960216000003,84.0,19757,32,0.05,647724,161905,4.105133056640625,0.0001
7712,225.82508202000005,84.0,19759,32,0.05,647808,161926,2.675997257232666,0.0001
7713,226.69411318000004,84.0,19762,32,0.05,647892,161947,2.5760011672973633,0.0001
7714,226.92602864,84.0,19765,32,0.05,647976,161968,5.627756595611572,0.0001
7715,227.36569454,84.0,19767,32,0.05,648060,161989,0.4566479027271271,0.0001
7716,226.92356345,84.0,19770,32,0.05,648144,162010,0.440513014793396,0.0001
7717,226.91365439,84.0,19772,32,0.05,648228,162031,8.911192893981934,0.0001
7718,227.89903111,84.0,19775,32,0.05,648312,162052,2.726609706878662,0.0001
7719,227.46834668000002,84.0,19777,32,0.05,648396,162073,0.5777216553688049,0.0001
7720,227.71684657000006,84.0,19780,32,0.05,648480,162094,1.6381466388702393,0.0001
7721,227.42034075000004,84.0,19783,32,0.05,648564,162115,0.3214823603630066,0.0001
7722,226.77755238,84.0,19785,32,0.05,648648,162136,0.6677536368370056,0.0001
7723,226.18593328999998,84.0,19788,32,0.05,648732,162157,2.5846521854400635,0.0001
7724,225.69665960999998,84.0,19790,32,0.05,648816,162178,0.24765799939632416,0.0001
7725,225.98194567,84.0,19793,32,0.05,648900,162199,1.0811419486999512,0.0001
7726,226.09632867,84.0,19795,32,0.05,648984,162220,3.4245660305023193,0.0001
7727,226.01715035,84.0,19798,32,0.05,649068,162241,10.272488594055176,0.0001
7728,225.90637084000002,84.0,19800,32,0.05,649152,162262,1.5018798112869263,0.0001
7729,226.23923241,84.0,19803,32,0.05,649236,162283,0.5448260307312012,0.0001
7730,226.75756551000003,84.0,19805,32,0.05,649320,162304,0.7255262732505798,0.0001
7731,227.34183148,84.0,19808,32,0.05,649404,162325,6.264888763427734,0.0001
7732,228.06960547999998,84.0,19811,32,0.05,649488,162346,0.9613209962844849,0.0001
7733,228.83999453000004,84.0,19813,32,0.05,649572,162367,0.2688399851322174,0.0001
7734,229.34160132999997,84.0,19816,32,0.05,649656,162388,0.8218309283256531,0.0001
7735,229.77061538,84.0,19818,32,0.05,649740,162409,7.365320682525635,0.0001
7736,229.42429012,84.0,19821,32,0.05,649824,162430,1.9621641635894775,0.0001
7737,229.12456511,84.0,19823,32,0.05,649908,162451,6.876615524291992,0.0001
7738,229.13689266,84.0,19826,32,0.05,649992,162472,7.798848628997803,0.0001
7739,229.31039458000004,84.0,19828,32,0.05,650076,162493,0.9223721027374268,0.0001
7740,229.53348791,84.0,19831,32,0.05,650160,162514,2.566803216934204,0.0001
7741,229.80255972999998,84.0,19833,32,0.05,650244,162535,3.476679563522339,0.0001
7742,229.69755635000004,84.0,19836,32,0.05,650328,162556,2.3233799934387207,0.0001
7743,229.81753670000006,84.0,19839,32,0.05,650412,162577,3.308026075363159,0.0001
7744,229.57610779000007,84.0,19841,32,0.05,650496,162598,1.0050666332244873,0.0001
7745,229.85139990999997,84.0,19844,32,0.05,650580,162619,0.45556503534317017,0.0001
7746,230.07001659000002,84.0,19846,32,0.05,650664,162640,10.805962562561035,0.0001
7747,229.91549496999997,84.0,19849,32,0.05,650748,162661,1.1518343687057495,0.0001
7748,229.99745486,84.0,19852,32,0.05,650832,162682,0.0976148471236229,0.0001
