#{"t_start": 1753348350.973733, "env_id": "None"}
r,l,t
235.067945,84,8808.002433
323.785172,84,8808.940139
342.785086,84,8809.899265
314.043767,84,8810.875035
291.776732,84,8811.860124
336.737563,84,8812.821925
306.29157,84,8813.794025
335.97091,84,8814.747494
300.103365,84,8815.638002
342.410402,84,8816.60853
287.256471,84,8817.580298
295.612368,84,8818.561378
334.038758,84,8819.385226
333.88187,84,8820.345608
316.779236,84,8821.281922
289.908633,84,8822.221637
328.333649,84,8823.172895
337.675308,84,8824.113865
340.42053,84,8825.037183
330.848035,84,8825.966818
319.374964,84,8826.903152
321.65697,84,8827.872893
324.575247,84,8828.816275
284.219151,84,8829.78329
221.903413,84,8830.762133
322.471184,84,8831.70891
316.69357,84,8832.662933
312.991886,84,8833.59978
298.966644,84,8834.554746
316.268822,84,8835.477305
328.657491,84,8836.408035
325.752462,84,8837.338894
329.682602,84,8838.273927
325.14166,84,8839.251544
291.851622,84,8840.18888
306.569776,84,8841.182182
317.152819,84,8842.254603
330.251751,84,8843.196257
331.636569,84,8844.200941
326.037498,84,8845.170678
303.310068,84,8846.106857
215.265423,84,8847.037347
328.225071,84,8847.98526
328.75908,84,8848.905653
313.202884,84,8849.90218
336.209797,84,8850.858041
298.030743,84,8851.820314
320.617952,84,8852.771918
303.740031,84,8853.754748
318.998892,84,8854.67009
313.059764,84,8855.578818
326.997239,84,8856.52485
325.075758,84,8857.489035
322.256882,84,8858.440073
318.24497,84,8859.394145
335.798528,84,8860.237123
314.547423,84,8861.183962
322.942331,84,8862.094462
338.59023,84,8863.036773
312.348197,84,8863.973164
336.29139,84,8864.923954
287.711065,84,8865.890466
309.616227,84,8866.896938
294.094674,84,8867.875683
311.019138,84,8868.82447
292.112877,84,8869.797859
329.427691,84,8870.76069
334.918662,84,8871.708757
313.299362,84,8872.63841
318.195097,84,8873.588912
323.694215,84,8874.556968
323.215119,84,8875.497326
299.304312,84,8876.413867
309.801588,84,8877.369753
317.343059,84,8878.251395
323.397799,84,8879.224948
297.023161,84,8880.184908
301.676454,84,8881.120756
296.325722,84,8882.085649
327.068028,84,8882.999817
332.227069,84,8883.960446
315.305896,84,8884.94589
270.997353,84,8885.897811
313.185616,84,8886.837371
253.867959,84,8887.703512
320.191807,84,8888.661343
328.75464,84,8889.63344
310.782263,84,8890.581316
331.002908,84,8891.536116
336.772121,84,8892.521432
310.018097,84,8893.499732
336.974925,84,8894.494985
330.511901,84,8895.441235
323.28985,84,8896.411416
316.222322,84,8897.36879
303.877652,84,8898.315108
319.223913,84,8899.252665
331.625026,84,8900.239898
289.909762,84,8901.203135
311.978784,84,8902.150597
319.042044,84,8903.161291
289.606489,84,8904.114277
225.345292,84,8905.12119
322.878502,84,8906.008839
318.11867,84,8906.945101
275.110922,84,8907.853511
304.537232,84,8908.787439
323.560386,84,8909.706322
287.861484,84,8910.639949
322.161722,84,8911.585372
328.967253,84,8912.502346
283.955909,84,8913.453234
262.76696,84,8914.385502
292.246905,84,8915.338434
319.06073,84,8916.281872
301.048855,84,8917.23097
305.967311,84,8918.185545
328.267132,84,8919.16141
339.012713,84,8920.108387
283.006999,84,8921.047081
338.080548,84,8921.953669
335.080522,84,8922.905358
315.89068,84,8923.900023
268.152759,84,8924.823021
315.234141,84,8925.793693
337.22466,84,8926.759912
332.17688,84,8927.701622
308.302832,84,8928.688524
317.847418,84,8929.637361
310.070097,84,8930.545333
306.031185,84,8931.503148
299.770584,84,8932.430956
306.105307,84,8933.390747
316.158717,84,8934.347692
316.626668,84,8935.303205
311.5498,84,8936.268833
311.510262,84,8937.215614
317.548008,84,8938.126019
256.434069,84,8939.04284
302.84488,84,8939.980076
314.54488,84,8940.886611
313.805087,84,8941.814014
331.865747,84,8942.785457
303.524006,84,8943.714412
313.113096,84,8944.612983
315.14896,84,8945.535802
316.875995,84,8946.471363
307.336394,84,8947.389779
324.824878,84,8948.316615
321.424595,84,8949.252501
305.489837,84,8950.1452
320.7127,84,8951.100763
326.122242,84,8952.085958
337.019232,84,8952.987846
282.309644,84,8953.929846
329.036683,84,8954.877588
319.529753,84,8955.813866
299.870144,84,8956.76305
319.809564,84,8957.703387
262.437981,84,8958.671151
330.906154,84,8959.633952
300.280089,84,8960.513829
323.32278,84,8961.446191
333.882764,84,8962.406018
301.975968,84,8963.344921
325.619939,84,8964.259319
