#{"t_start": 1744527226.6520722, "env_id": "None"}
r,l,t
107.912908,85,117.257741
27.732913,85,117.586156
-14.404079,26,117.76773
-14.128239,27,117.955039
28.815244,85,118.296785
-12.70303,27,118.483046
57.642447,75,118.795052
-14.857543,26,118.979101
0.980128,36,119.196739
-14.167972,26,119.381676
32.037062,85,119.717677
-15.507461,26,119.908001
-13.97899,27,120.086313
-9.834474,30,120.280327
-13.829343,26,120.464152
-15.698648,25,120.641172
-5.571831,32,120.844508
18.958608,85,121.172083
-14.811928,27,121.36167
-15.63289,25,121.542869
32.249238,85,121.875165
-20.908664,85,122.214192
-15.490327,26,122.397159
-16.101914,25,122.579045
-8.040042,30,122.771142
98.82323,85,123.131339
-11.163241,29,123.317275
-15.353701,26,123.504297
-15.44963,25,123.676346
-15.978911,25,123.86142
27.304992,85,124.202386
64.592828,85,124.546756
45.055756,85,124.888695
-16.656926,25,125.071188
-10.788934,29,125.265333
45.318565,85,125.603736
14.012318,85,125.939458
-14.154208,27,126.126921
-15.349467,26,126.311428
34.214759,85,126.675721
-9.960419,29,126.872021
68.061891,61,127.147209
11.188054,85,127.480054
45.473334,85,127.82732
-13.357049,27,128.010286
-15.345439,25,128.198663
-15.837302,25,128.383213
-11.188875,28,128.574852
99.969586,85,128.902946
-14.334215,27,129.093181
48.732809,85,129.433557
-15.69422,25,129.612271
-13.814023,26,129.798849
-12.785022,28,129.993263
40.533527,74,130.321377
-9.991255,85,130.654591
-14.190524,27,130.831264
-14.137126,26,131.009331
23.638498,85,131.352518
-16.656468,25,131.535805
-15.345439,25,131.719305
-15.077454,26,131.902259
-12.630867,28,132.086895
-15.345439,25,132.269844
-15.346986,25,132.454658
-15.345842,25,132.638585
-15.422331,25,132.833263
-1.300165,85,133.173157
27.72826,85,133.515969
-16.65756,25,133.700402
-12.205885,28,133.891474
-13.532491,28,134.07585
-15.344133,25,134.260315
-16.170264,25,134.444438
-13.643778,27,134.631824
-13.981776,27,134.830342
-9.875569,30,135.033374
-12.222191,28,135.229078
35.850102,76,135.547492
32.741509,85,135.896237
-15.345439,25,136.080291
-15.688535,25,136.26151
-16.175744,25,136.442523
-13.490469,27,136.628107
-15.345439,25,136.804733
-15.352298,25,136.985665
-15.345439,25,137.169763
-15.362844,25,137.350123
-15.345439,25,137.535225
-15.345439,25,137.716422
-15.350958,25,137.903731
-15.407216,25,138.09176
-15.331076,26,138.294837
-21.498502,85,138.646595
-15.345439,25,138.825865
-13.409981,26,139.013904
79.023016,85,139.361035
-15.345439,25,139.537648
-15.346567,25,139.721587
6.882224,85,140.063973
-12.191743,29,140.251413
-13.118386,27,140.437475
-15.905395,25,140.626839
-16.677575,25,140.814034
-15.429446,25,140.997634
-15.422331,25,141.180026
-14.715543,26,141.370315
-15.348115,25,141.552221
-15.331076,26,141.740945
-15.313367,26,141.94206
-15.345439,25,142.122615
-16.079468,25,142.303397
-15.345439,25,142.49496
-15.348115,25,142.675584
-13.936898,26,142.86833
40.453143,85,143.214951
-16.655816,25,143.39979
-16.656468,25,143.583811
-15.398773,25,143.776823
-16.240591,25,143.964641
54.036675,85,144.314629
-15.345439,25,144.505885
-15.345439,25,144.693882
-15.393955,25,144.881812
-11.18341,29,145.079817
-16.656468,25,145.278318
-13.629331,26,145.473273
46.81908,82,145.816579
-15.350958,25,145.999876
-15.345439,25,146.18451
-15.345439,25,146.375582
-15.345439,25,146.574806
28.566024,85,146.926587
-15.345439,25,147.110948
-15.345439,25,147.290933
-16.405919,25,147.477801
-16.668747,25,147.680116
-15.577343,25,147.883687
-15.345439,25,148.080809
-16.170915,25,148.268262
-13.975902,27,148.449312
-15.916071,25,148.639951
70.524304,75,148.969939
-15.397144,25,149.168351
-15.351392,25,149.385736
-3.133124,85,149.736572
-13.144174,27,149.951967
-15.422833,25,150.145728
-15.345439,25,150.338466
-14.130768,26,150.526807
-15.345439,25,150.711967
-14.313253,26,150.899794
43.647238,85,151.248752
-15.345439,25,151.430916
-7.719537,32,151.645144
-15.407356,25,151.823709
-15.348115,25,152.006412
-15.3718,25,152.200888
-14.137126,26,152.382412
-16.065706,25,152.566563
-15.532339,25,152.743882
-15.355152,25,152.929877
-15.345439,25,153.119424
-15.348733,25,153.305319
-15.351807,25,153.502826
-15.350958,25,153.696503
-15.688535,25,153.876837
-15.408878,25,154.065733
-15.443251,25,154.255604
-15.971914,25,154.441943
47.639928,85,154.800235
-15.345439,25,154.997542
-16.656926,25,155.190415
-15.757989,25,155.386254
-15.345439,25,155.572339
-15.345439,25,155.781674
-16.656926,25,155.992941
-15.345439,25,156.186483
-15.615184,25,156.385709
43.749371,85,156.749128
-15.557089,25,156.945941
-15.345439,25,157.175218
-15.971912,25,157.383494
-15.582278,25,157.579961
-15.345439,25,157.764337
-15.394012,25,157.950617
-13.662945,28,158.155607
-15.345439,25,158.338402
-16.535121,25,158.540012
-16.081295,25,158.723076
-15.345439,25,158.923316
-15.345439,25,159.119882
-15.345439,25,159.316328
-15.758165,25,159.496626
-15.351112,25,159.681851
-15.347641,25,159.875305
-15.351807,25,160.082585
-15.345439,25,160.264141
-15.971912,25,160.451057
-5.32866,33,160.658704
-15.345439,25,160.839625
-15.345439,25,161.032121
-15.345439,25,161.216411
-15.354219,25,161.410781
-15.345987,25,161.601075
-15.345439,25,161.778078
-8.694077,29,161.979078
-15.345439,25,162.168388
-15.349936,25,162.34953
-15.618384,25,162.535136
-15.347195,25,162.709596
-15.34814,25,162.902861
-15.345439,25,163.089858
-16.53441,25,163.274273
-15.345439,25,163.460489
