time/total_timesteps,time/time_elapsed,time/episodes,rollout/exploration_rate,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates
173936,885,3094,0.05,31.119246429999997,196,73.2,0.37624868750572205,0.0001,43458
174021,885,3095,0.05,30.57063701,196,73.24,0.31222471594810486,0.0001,43480
174094,886,3096,0.05,31.23727344,196,73.64,2.538957357406616,0.0001,43498
174173,886,3097,0.05,31.33459488,196,73.75,0.3091586232185364,0.0001,43518
174204,886,3098,0.05,30.86838833,196,73.21,3.615126371383667,0.0001,43525
174289,887,3099,0.05,30.479997189999995,196,73.34,0.6592974662780762,0.0001,43547
174374,887,3100,0.05,29.358014509999997,196,73.34,0.5295079350471497,0.0001,43568
174459,887,3101,0.05,28.771723729999994,196,73.34,0.6282379031181335,0.0001,43589
174544,888,3102,0.05,28.695199239999994,196,73.8,0.302618145942688,0.0001,43610
174609,888,3103,0.05,28.685207220000002,196,73.6,0.43045201897621155,0.0001,43627
174694,888,3104,0.05,28.235677409999997,196,73.81,3.2925262451171875,0.0001,43648
174779,889,3105,0.05,27.89062213,196,73.94,0.64482581615448,0.0001,43669
174859,889,3106,0.05,27.936092670000004,196,73.93,2.9590656757354736,0.0001,43689
174944,889,3107,0.05,28.76830989,196,73.93,3.2582340240478516,0.0001,43710
175007,890,3108,0.05,29.106594680000004,196,74.18,3.5662899017333984,0.0001,43726
175092,890,3109,0.05,28.93054962,196,74.18,2.5505869388580322,0.0001,43747
175177,890,3110,0.05,28.473771079999995,196,74.18,3.169609308242798,0.0001,43769
175262,891,3111,0.05,28.474143919999996,196,74.55,3.2955620288848877,0.0001,43790
175347,891,3112,0.05,28.63542038,196,74.57,0.3958480954170227,0.0001,43811
175432,892,3113,0.05,28.90838352999999,196,74.57,3.3993992805480957,0.0001,43832
175515,892,3114,0.05,28.93543616,196,74.73,2.7217562198638916,0.0001,43853
175600,892,3115,0.05,28.53495094,196,74.73,3.1936776638031006,0.0001,43874
175685,893,3116,0.05,28.44216906,196,74.84,4.7378411293029785,0.0001,43896
175770,893,3117,0.05,28.04721137,196,74.89,0.3204311728477478,0.0001,43917
175842,893,3118,0.05,28.061713799999996,196,74.77,3.1061718463897705,0.0001,43935
175927,894,3119,0.05,27.519361949999997,196,74.94,4.301498889923096,0.0001,43956
176012,894,3120,0.05,27.58809276,196,75.46,0.3748135566711426,0.0001,43977
176097,895,3121,0.05,27.769484060000003,196,75.99,3.258986473083496,0.0001,43999
176182,895,3122,0.05,28.239720150000004,196,76.53,0.26063981652259827,0.0001,44020
176267,895,3123,0.05,28.769403450000006,196,77.06,0.3423255383968353,0.0001,44041
176334,896,3124,0.05,28.69470989,196,76.91,0.42316895723342896,0.0001,44058
176419,896,3125,0.05,28.542027240000003,196,77.03,0.4740798771381378,0.0001,44079
176504,896,3126,0.05,28.83552601,196,77.03,0.3908366560935974,0.0001,44100
176589,897,3127,0.05,28.343449820000004,196,77.12,2.22265625,0.0001,44122
176674,897,3128,0.05,27.731806520000006,196,77.24,0.3698599934577942,0.0001,44143
176706,897,3129,0.05,27.199103190000002,196,76.86,3.1813905239105225,0.0001,44151
176786,898,3130,0.05,27.762910450000003,196,77.34,4.856109142303467,0.0001,44171
176862,898,3131,0.05,27.897186140000002,196,77.3,0.21980926394462585,0.0001,44190
176947,898,3132,0.05,27.25806387,196,77.34,0.25546932220458984,0.0001,44211
177032,899,3133,0.05,26.98276644,196,77.49,0.5504917502403259,0.0001,44232
177104,899,3134,0.05,27.50460443,196,77.87,0.1733320653438568,0.0001,44250
177178,899,3135,0.05,27.257529440000003,196,77.82,5.9625396728515625,0.0001,44269
177263,900,3136,0.05,27.29247096,196,77.92,3.9969441890716553,0.0001,44290
177348,900,3137,0.05,27.650386560000005,196,77.92,5.770289421081543,0.0001,44311
177433,900,3138,0.05,27.388340590000002,196,77.93,0.9577553272247314,0.0001,44333
177466,901,3139,0.05,26.87132984,196,77.46,2.8884897232055664,0.0001,44341
177551,901,3140,0.05,26.90563685,196,77.46,3.161578893661499,0.0001,44362
177630,901,3141,0.05,26.921691609999996,196,77.48,0.2878018915653229,0.0001,44382
177715,902,3142,0.05,26.97809387,196,77.64,5.169273376464844,0.0001,44403
177799,902,3143,0.05,26.90375673,197,77.74,2.9935779571533203,0.0001,44424
177879,902,3144,0.05,27.212385959999995,197,77.69,3.1661980152130127,0.0001,44444
177957,903,3145,0.05,27.195453979999996,197,77.64,2.7653112411499023,0.0001,44464
178024,903,3146,0.05,27.769128369999997,197,77.46,0.3501814603805542,0.0001,44480
178104,903,3147,0.05,28.692887929999998,197,77.41,0.2526763677597046,0.0001,44500
178177,904,3148,0.05,29.21486681,197,77.49,0.3785671591758728,0.0001,44519
178262,904,3149,0.05,28.89750276,197,77.49,0.37997421622276306,0.0001,44540
178347,904,3150,0.05,29.785750240000002,197,77.98,0.29934704303741455,0.0001,44561
178422,905,3151,0.05,29.74998679,197,78.15,3.2999138832092285,0.0001,44580
178507,905,3152,0.05,28.942343660000002,197,78.31,3.1914122104644775,0.0001,44601
178592,905,3153,0.05,28.752986579999998,197,78.38,6.004481315612793,0.0001,44622
178674,906,3154,0.05,28.603733089999995,197,78.44,3.2544519901275635,0.0001,44643
178755,906,3155,0.05,29.077115349999996,197,78.95,0.4372231662273407,0.0001,44663
178840,907,3156,0.05,29.038903809999994,197,79.48,3.3087525367736816,0.0001,44684
178925,907,3157,0.05,29.166849319999997,197,79.48,3.1206252574920654,0.0001,44706
179010,907,3158,0.05,28.919496210000002,197,79.5,3.295642852783203,0.0001,44727
179082,908,3159,0.05,28.936329009999998,197,79.53,0.16910284757614136,0.0001,44745
179153,908,3160,0.05,29.5624919,197,79.39,1.040165662765503,0.0001,44763
179238,908,3161,0.05,29.52520355,197,79.39,3.511331081390381,0.0001,44784
179323,909,3162,0.05,28.94965169,197,79.39,0.7522284984588623,0.0001,44805
179408,909,3163,0.05,29.675101639999994,197,79.39,2.730821371078491,0.0001,44826
179490,909,3164,0.05,29.859171939999996,197,79.45,5.569443702697754,0.0001,44847
179575,910,3165,0.05,29.91382029,197,79.45,2.350311040878296,0.0001,44868
179648,910,3166,0.05,30.24995697,197,79.33,0.36557602882385254,0.0001,44886
179733,910,3167,0.05,30.264117490000004,197,79.36,3.077333927154541,0.0001,44908
179809,911,3168,0.05,30.357634689999994,197,79.27,3.4351298809051514,0.0001,44927
179879,911,3169,0.05,29.979228169999995,197,79.2,0.5249533653259277,0.0001,44944
179964,911,3170,0.05,29.520045589999995,197,79.2,3.6274068355560303,0.0001,44965
180049,912,3171,0.05,29.658279180000005,197,79.2,5.861804008483887,0.0001,44987
180086,912,3172,0.05,29.09159613,197,78.73,5.145123481750488,0.0001,44996
180120,912,3173,0.05,29.17288959,197,78.22,0.5220943689346313,0.0001,45004
180205,913,3174,0.05,29.663208939999993,197,78.22,9.99126148223877,0.0001,45026
180275,913,3175,0.05,29.971906779999998,197,78.07,5.861420631408691,0.0001,45043
180360,913,3176,0.05,30.04750448,197,78.07,0.5793820023536682,0.0001,45064
180445,914,3177,0.05,29.597486,197,78.07,0.43420344591140747,0.0001,45086
180479,914,3178,0.05,29.06262085,197,77.57,0.3264915347099304,0.0001,45094
180563,914,3179,0.05,29.635459609999995,197,77.56,0.38054484128952026,0.0001,45115
180622,915,3180,0.05,29.581250439999998,197,77.32,3.005449056625366,0.0001,45130
180707,915,3181,0.05,29.522049959999993,197,77.36,0.3945990800857544,0.0001,45151
180778,915,3182,0.05,29.8570888,197,77.22,0.5453281998634338,0.0001,45169
180834,916,3183,0.05,29.486782910000002,197,76.95,0.4215943217277527,0.0001,45183
180919,916,3184,0.05,29.647996,197,77.5,0.5404828786849976,0.0001,45204
180985,916,3185,0.05,29.707998819999997,197,77.31,3.3944573402404785,0.0001,45221
181019,916,3186,0.05,29.207172309999997,197,76.8,0.6486012935638428,0.0001,45229
181057,917,3187,0.05,29.24459942,197,76.33,0.6426877379417419,0.0001,45239
181142,917,3188,0.05,30.16858777,197,76.82,0.24024653434753418,0.0001,45260
181227,917,3189,0.05,30.047034710000002,197,76.87,0.323470801115036,0.0001,45281
181262,918,3190,0.05,29.46197839,197,76.57,5.048244476318359,0.0001,45290
181347,918,3191,0.05,30.1163005,197,76.57,0.34209883213043213,0.0001,45311
181390,918,3192,0.05,30.14232908,197,76.15,0.5841984152793884,0.0001,45322
181449,919,3193,0.05,30.63111334,197,75.89,2.3186421394348145,0.0001,45337
181525,919,3194,0.05,30.490562989999994,197,75.89,0.35979998111724854,0.0001,45356
181568,919,3195,0.05,30.672372659999997,197,75.47,0.27145659923553467,0.0001,45366
181641,919,3196,0.05,30.51345821,197,75.47,5.360955238342285,0.0001,45385
181724,920,3197,0.05,30.460898569999998,197,75.51,3.3258044719696045,0.0001,45405
181784,920,3198,0.05,30.961246910000003,197,75.8,0.30502843856811523,0.0001,45420
181869,920,3199,0.05,31.262150150000007,197,75.8,4.829125881195068,0.0001,45442
181947,921,3200,0.05,32.14822515,197,75.73,0.6588914394378662,0.0001,45461
182010,921,3201,0.05,32.952720389999996,197,75.51,3.1580801010131836,0.0001,45477
182069,921,3202,0.05,33.3792937,197,75.25,2.8515355587005615,0.0001,45492
182154,922,3203,0.05,33.13308662,197,75.45,0.43522581458091736,0.0001,45513
182234,922,3204,0.05,33.55533235,197,75.4,4.364043712615967,0.0001,45533
182290,922,3205,0.05,33.9382934,197,75.11,3.647728443145752,0.0001,45547
182349,923,3206,0.05,34.001359310000005,197,74.9,0.2651146650314331,0.0001,45562
182434,923,3207,0.05,33.76111965,197,74.9,0.40782153606414795,0.0001,45583
182519,923,3208,0.05,33.21252838,197,75.12,2.9626259803771973,0.0001,45604
182604,924,3209,0.05,33.52716617,197,75.12,3.3199830055236816,0.0001,45625
182675,924,3210,0.05,33.79863933,197,74.98,3.1840310096740723,0.0001,45643
182760,925,3211,0.05,34.36956216,197,74.98,3.1088335514068604,0.0001,45664
182845,925,3212,0.05,34.30349386,197,74.98,0.40018075704574585,0.0001,45686
182920,925,3213,0.05,34.26354815,197,74.88,5.933845520019531,0.0001,45704
183005,926,3214,0.05,34.28251858,197,74.9,0.2644740641117096,0.0001,45726
183073,926,3215,0.05,34.590530050000005,197,74.73,0.25437745451927185,0.0001,45743
183128,926,3216,0.05,34.69905721,197,74.43,0.361737459897995,0.0001,45756
183207,927,3217,0.05,35.13830154,197,74.37,0.3646029233932495,0.0001,45776
183282,927,3218,0.05,35.055354779999995,197,74.4,0.4539541006088257,0.0001,45795
183360,927,3219,0.05,35.56270861,197,74.33,0.27155715227127075,0.0001,45814
183436,928,3220,0.05,35.917174349999996,197,74.24,3.3030378818511963,0.0001,45833
183509,928,3221,0.05,36.187397940000004,197,74.12,3.5195887088775635,0.0001,45852
183582,928,3222,0.05,36.21099795,197,74.0,0.3422585129737854,0.0001,45870
183667,929,3223,0.05,36.175161630000005,197,74.0,0.5123785138130188,0.0001,45891
183741,929,3224,0.05,36.31948184,197,74.07,3.527560234069824,0.0001,45910
183773,929,3225,0.05,35.96756789,197,73.54,6.1503095626831055,0.0001,45918
183855,930,3226,0.05,36.4359166,197,73.51,0.4251749515533447,0.0001,45938
183940,930,3227,0.05,36.43204501,197,73.51,0.4409788250923157,0.0001,45959
184014,930,3228,0.05,37.01160006,197,73.4,3.18769907951355,0.0001,45978
184088,931,3229,0.05,37.56174256,197,73.82,0.23224477469921112,0.0001,45996
184160,931,3230,0.05,37.59539607999999,197,73.74,2.9824252128601074,0.0001,46014
184218,931,3231,0.05,37.39614452,197,73.56,3.417757272720337,0.0001,46029
184303,932,3232,0.05,37.462266529999994,197,73.56,0.7443869113922119,0.0001,46050
184371,932,3233,0.05,37.690498129999995,197,73.39,3.086155414581299,0.0001,46067
184408,932,3234,0.05,37.23891673999999,197,73.04,0.5177072286605835,0.0001,46076
184474,932,3235,0.05,37.32652204,197,72.96,0.44722431898117065,0.0001,46093
184542,933,3236,0.05,36.986311900000004,197,72.79,3.4270179271698,0.0001,46110
184599,933,3237,0.05,36.637915119999995,197,72.51,0.3713796138763428,0.0001,46124
184636,933,3238,0.05,36.57742643,197,72.03,5.732210159301758,0.0001,46133
184712,934,3239,0.05,37.06654554,197,72.46,3.1533210277557373,0.0001,46152
184788,934,3240,0.05,37.107514699999996,197,72.37,6.300839900970459,0.0001,46171
184862,934,3241,0.05,37.10761162,197,72.32,4.228379249572754,0.0001,46190
184927,935,3242,0.05,37.3000343,197,72.12,0.2972407937049866,0.0001,46206
185012,935,3243,0.05,37.42007730999999,197,72.13,0.22005675733089447,0.0001,46227
185097,935,3244,0.05,37.441658939999996,197,72.18,3.7781217098236084,0.0001,46249
185180,936,3245,0.05,37.34512366999999,197,72.23,0.47780078649520874,0.0001,46269
185254,936,3246,0.05,37.21867672,197,72.3,3.1147191524505615,0.0001,46288
185330,936,3247,0.05,36.770222059999995,197,72.26,8.56167984008789,0.0001,46307
185410,937,3248,0.05,36.26673746,197,72.33,3.001847743988037,0.0001,46327
185473,937,3249,0.05,36.57686002,197,72.11,0.5833182334899902,0.0001,46343
185536,937,3250,0.05,36.05086347,197,71.89,0.6329414248466492,0.0001,46358
185621,938,3251,0.05,35.54138522,197,71.99,0.3653092384338379,0.0001,46380
185694,938,3252,0.05,36.26075999,197,71.87,0.18672792613506317,0.0001,46398
185779,938,3253,0.05,36.21351526,197,71.87,0.33607542514801025,0.0001,46419
185854,939,3254,0.05,36.26411495,197,71.8,0.24068379402160645,0.0001,46438
185917,939,3255,0.05,36.24299128,197,71.62,0.5063781142234802,0.0001,46454
185994,939,3256,0.05,36.77422773,197,71.54,0.27859172224998474,0.0001,46473
186064,940,3257,0.05,37.11895277,197,71.39,0.1334819793701172,0.0001,46490
186128,940,3258,0.05,37.04198802,197,71.18,0.46200910210609436,0.0001,46506
186198,940,3259,0.05,37.0218786,197,71.16,8.767403602600098,0.0001,46524
186266,941,3260,0.05,36.93284146,197,71.13,3.245126247406006,0.0001,46541
186325,941,3261,0.05,37.31450622,197,70.87,0.2763870656490326,0.0001,46556
186389,941,3262,0.05,37.7236156,197,70.66,0.5363014936447144,0.0001,46572
186446,942,3263,0.05,37.651527429999994,197,70.38,0.5245828628540039,0.0001,46586
186524,942,3264,0.05,37.4137098,197,70.34,0.6276895403862,0.0001,46605
186598,942,3265,0.05,37.37321007,197,70.23,0.46605849266052246,0.0001,46624
186683,943,3266,0.05,37.3090975,197,70.35,0.10428100824356079,0.0001,46645
186753,943,3267,0.05,37.43810489,197,70.2,0.3371359407901764,0.0001,46663
186814,943,3268,0.05,37.17561729999999,197,70.05,6.0247416496276855,0.0001,46678
186896,944,3269,0.05,37.259673729999996,197,70.17,3.170825481414795,0.0001,46698
186976,944,3270,0.05,37.52280293,197,70.12,3.1643269062042236,0.0001,46718
187008,944,3271,0.05,37.048284429999995,197,69.59,0.3128255605697632,0.0001,46726
187093,945,3272,0.05,36.989954229999995,197,70.07,3.464310646057129,0.0001,46748
187148,945,3273,0.05,37.35242917,197,70.28,0.5360817909240723,0.0001,46761
187233,945,3274,0.05,37.89472441,197,70.28,0.33394867181777954,0.0001,46783
187318,946,3275,0.05,37.87325945,197,70.43,0.3658568859100342,0.0001,46804
187403,946,3276,0.05,37.633116539999996,197,70.43,0.2301798164844513,0.0001,46825
187478,946,3277,0.05,38.220971889999994,197,70.33,2.8640363216400146,0.0001,46844
187563,947,3278,0.05,38.215056589999996,198,70.84,3.419001817703247,0.0001,46865
187648,947,3279,0.05,37.97340707,198,70.85,2.2117795944213867,0.0001,46886
187732,948,3280,0.05,37.808318459999995,198,71.1,3.339224338531494,0.0001,46907
187815,948,3281,0.05,37.91105946,198,71.08,3.138624668121338,0.0001,46928
187872,948,3282,0.05,37.858763999999994,198,70.94,0.4601905941963196,0.0001,46942
187927,948,3283,0.05,37.90056721,198,70.93,4.835987091064453,0.0001,46956
188002,949,3284,0.05,38.345479409999996,198,70.83,3.4153177738189697,0.0001,46975
188087,949,3285,0.05,37.83193624999999,198,71.02,0.2983137369155884,0.0001,46996
188172,949,3286,0.05,38.09750941,198,71.53,0.35311368107795715,0.0001,47017
188257,950,3287,0.05,37.944875839999995,198,72.0,0.18150682747364044,0.0001,47039
188342,950,3288,0.05,37.56500172,198,72.0,0.4575357437133789,0.0001,47060
188427,950,3289,0.05,37.48766696,198,72.0,0.40763381123542786,0.0001,47081
188504,951,3290,0.05,37.96456501,198,72.42,3.2202162742614746,0.0001,47100
188588,951,3291,0.05,38.147731900000004,198,72.41,0.26237574219703674,0.0001,47121
188669,951,3292,0.05,38.564981040000006,198,72.79,3.7615625858306885,0.0001,47142
188754,952,3293,0.05,38.37914577000001,198,73.05,3.316223382949829,0.0001,47163
188826,952,3294,0.05,38.38727826,198,73.01,3.296175003051758,0.0001,47181
188911,952,3295,0.05,38.799125010000004,198,73.43,0.5477875471115112,0.0001,47202
188996,952,3296,0.05,38.79948226999999,198,73.55,0.3616025447845459,0.0001,47223
189076,953,3297,0.05,38.70072326,198,73.52,2.863035202026367,0.0001,47243
189147,953,3298,0.05,38.84392918,198,73.63,5.016693115234375,0.0001,47261
189232,953,3299,0.05,38.914453300000005,198,73.63,2.9440441131591797,0.0001,47282
189266,954,3300,0.05,38.419507540000005,198,73.19,0.47893714904785156,0.0001,47291
189351,954,3301,0.05,38.26402121,198,73.41,2.912288188934326,0.0001,47312
189385,954,3302,0.05,37.82331927,198,73.16,0.3725284934043884,0.0001,47321
189454,955,3303,0.05,37.999735050000005,198,73.0,0.48749643564224243,0.0001,47338
189539,955,3304,0.05,37.96471581,198,73.05,3.107774257659912,0.0001,47359
189624,955,3305,0.05,37.97149558,198,73.34,4.7822113037109375,0.0001,47380
189692,956,3306,0.05,37.96143738,198,73.43,5.6827006340026855,0.0001,47397
189765,956,3307,0.05,38.15892316,198,73.31,3.2131669521331787,0.0001,47416
189840,956,3308,0.05,38.68912941999999,198,73.21,2.6792588233947754,0.0001,47434
189912,957,3309,0.05,38.691095759999996,198,73.08,0.372430682182312,0.0001,47452
189997,957,3310,0.05,38.69138857,198,73.22,0.30181095004081726,0.0001,47474
190056,957,3311,0.05,38.223292799999996,198,72.96,0.41834157705307007,0.0001,47488
190100,958,3312,0.05,37.891252949999995,198,72.55,0.30168718099594116,0.0001,47499
190133,958,3313,0.05,37.271384129999994,198,72.13,3.1881000995635986,0.0001,47508
190208,958,3314,0.05,37.040698219999996,198,72.03,0.32141679525375366,0.0001,47526
190243,958,3315,0.05,36.637705419999996,198,71.7,3.586712121963501,0.0001,47535
190308,959,3316,0.05,36.7705486,198,71.8,2.665214776992798,0.0001,47551
190393,959,3317,0.05,37.342534269999994,198,71.86,0.648491621017456,0.0001,47573
190421,959,3318,0.05,36.82784291,198,71.39,0.3159993290901184,0.0001,47580
190506,960,3319,0.05,36.22843254,198,71.46,0.5237194299697876,0.0001,47601
190539,960,3320,0.05,35.78151557,198,71.03,0.8470069766044617,0.0001,47609
190619,960,3321,0.05,36.17932014,198,71.1,0.2362072467803955,0.0001,47629
190689,961,3322,0.05,36.288523399999995,198,71.07,0.5541914701461792,0.0001,47647
190774,961,3323,0.05,36.54809859,198,71.07,0.37959498167037964,0.0001,47668
190807,961,3324,0.05,36.00975575,198,70.66,5.110732078552246,0.0001,47676
190873,962,3325,0.05,36.66845867,198,71.0,0.31280434131622314,0.0001,47693
190958,962,3326,0.05,36.7058939,198,71.03,0.7468303442001343,0.0001,47714
191042,962,3327,0.05,36.89183086,198,71.02,4.299249649047852,0.0001,47735
191078,962,3328,0.05,36.500297169999996,198,70.64,3.2041027545928955,0.0001,47744
191152,963,3329,0.05,36.5279635,198,70.64,0.4210447669029236,0.0001,47762
191230,963,3330,0.05,36.46943015,198,70.7,0.4252672791481018,0.0001,47782
191315,963,3331,0.05,36.5834124,198,70.97,0.34939438104629517,0.0001,47803
191373,964,3332,0.05,36.84784932,198,70.7,0.5089331269264221,0.0001,47818
191458,964,3333,0.05,36.99979343,198,70.87,3.5744972229003906,0.0001,47839
191531,964,3334,0.05,37.4234404,198,71.23,2.981438636779785,0.0001,47857
191616,965,3335,0.05,37.531594729999995,198,71.42,0.40608179569244385,0.0001,47878
191701,965,3336,0.05,37.038508289999996,198,71.59,0.614507794380188,0.0001,47900
191777,965,3337,0.05,37.06560171999999,198,71.78,0.2699941396713257,0.0001,47919
191852,966,3338,0.05,37.674406,198,72.16,0.3369516432285309,0.0001,47937
191921,966,3339,0.05,37.61026737999999,198,72.09,0.20482805371284485,0.0001,47955
191985,966,3340,0.05,37.686056439999994,198,71.97,3.271589756011963,0.0001,47971
192070,967,3341,0.05,37.842143279999995,198,72.08,0.44220802187919617,0.0001,47992
192104,967,3342,0.05,37.172197249999996,198,71.77,0.8756310343742371,0.0001,48000
192176,967,3343,0.05,37.12377733000001,198,71.64,0.2928098440170288,0.0001,48018
192261,968,3344,0.05,36.64992596,198,71.64,0.4079592525959015,0.0001,48040
192293,968,3345,0.05,36.0857381,198,71.13,0.3491922616958618,0.0001,48048
192366,968,3346,0.05,36.1955459,198,71.12,3.1970009803771973,0.0001,48066
192410,969,3347,0.05,35.90755416,198,70.8,0.4032505750656128,0.0001,48077
192479,969,3348,0.05,36.207961159999996,198,70.69,1.4389437437057495,0.0001,48094
192541,969,3349,0.05,36.10551108000001,198,70.68,0.33379417657852173,0.0001,48110
192626,970,3350,0.05,36.327726930000004,198,70.9,0.28991371393203735,0.0001,48131
192708,970,3351,0.05,36.97611027000001,198,70.87,0.46945810317993164,0.0001,48151
192777,970,3352,0.05,36.87575813,198,70.83,2.8670499324798584,0.0001,48169
192851,971,3353,0.05,37.14439230999999,198,70.72,0.4722428321838379,0.0001,48187
192920,971,3354,0.05,36.98479313,198,70.66,0.24643531441688538,0.0001,48204
193005,971,3355,0.05,36.86038827,198,70.88,2.894432306289673,0.0001,48226
193037,972,3356,0.05,36.35937725,198,70.43,0.4633311629295349,0.0001,48234
193118,972,3357,0.05,36.41736089,198,70.54,0.5317519903182983,0.0001,48254
193188,972,3358,0.05,36.51520346000001,198,70.6,0.4356262683868408,0.0001,48271
193261,973,3359,0.05,36.59642679,198,70.63,0.45419299602508545,0.0001,48290
193336,973,3360,0.05,36.70780473000001,198,70.7,3.1435770988464355,0.0001,48308
193400,973,3361,0.05,36.71326172,198,70.75,1.9405603408813477,0.0001,48324
193485,974,3362,0.05,36.752429070000005,198,70.96,2.6557023525238037,0.0001,48346
193558,974,3363,0.05,36.64597605000001,198,71.12,0.3083306550979614,0.0001,48364
193623,974,3364,0.05,36.74136139000001,198,70.99,0.27355271577835083,0.0001,48380
193704,975,3365,0.05,36.74688486,198,71.06,0.47473591566085815,0.0001,48400
193786,975,3366,0.05,37.00511719000001,198,71.03,3.3958497047424316,0.0001,48421
193859,975,3367,0.05,36.83952008000001,198,71.06,0.4955484867095947,0.0001,48439
193944,976,3368,0.05,36.81319471,198,71.3,0.39159467816352844,0.0001,48460
194029,976,3369,0.05,36.56953088,198,71.33,0.23349405825138092,0.0001,48482
194101,976,3370,0.05,36.52600054,198,71.25,0.46264615654945374,0.0001,48500
194155,977,3371,0.05,36.89699269,198,71.47,0.2113964855670929,0.0001,48513
194240,977,3372,0.05,37.525029929999995,198,71.47,3.341998338699341,0.0001,48534
194324,977,3373,0.05,37.6887916,198,71.76,3.441462993621826,0.0001,48555
194384,978,3374,0.05,37.53226697,198,71.51,3.585721492767334,0.0001,48570
194469,978,3375,0.05,36.62941514,198,71.51,0.3771713376045227,0.0001,48592
194554,979,3376,0.05,37.050905809999996,198,71.51,0.4326867163181305,0.0001,48613
194616,979,3377,0.05,36.99742431,198,71.38,5.768741607666016,0.0001,48628
194695,979,3378,0.05,37.48338577999999,198,71.32,0.786371648311615,0.0001,48648
194774,980,3379,0.05,37.81003804,198,71.26,3.167097330093384,0.0001,48668
194859,980,3380,0.05,37.52366963,198,71.27,0.4060898721218109,0.0001,48689
194893,980,3381,0.05,36.940455809999996,198,70.78,2.8850603103637695,0.0001,48698
194921,980,3382,0.05,36.420491289999994,198,70.49,5.782534599304199,0.0001,48705
194998,981,3383,0.05,36.60615759999999,198,70.71,0.2184627801179886,0.0001,48724
195032,981,3384,0.05,36.062173189999996,198,70.3,0.5947543978691101,0.0001,48732
195117,981,3385,0.05,35.96234237,198,70.3,3.072089195251465,0.0001,48754
195193,982,3386,0.05,36.231440549999995,198,70.21,3.559896230697632,0.0001,48773
195265,982,3387,0.05,36.799282100000006,198,70.08,0.41614633798599243,0.0001,48791
195350,982,3388,0.05,37.097000720000004,198,70.08,0.46851786971092224,0.0001,48812
195435,983,3389,0.05,36.9187415,198,70.08,0.703500509262085,0.0001,48833
195499,983,3390,0.05,36.871798420000005,198,69.95,0.3639262914657593,0.0001,48849
195580,983,3391,0.05,36.633728690000005,198,69.92,0.5277462005615234,0.0001,48869
195663,984,3392,0.05,36.70195377,198,69.94,3.315845012664795,0.0001,48890
195730,984,3393,0.05,36.82555317,198,69.76,0.2045586109161377,0.0001,48907
195798,984,3394,0.05,36.79701967,198,69.72,6.102705478668213,0.0001,48924
195883,985,3395,0.05,36.59598801999999,198,69.72,2.9761509895324707,0.0001,48945
195937,985,3396,0.05,36.42840149999999,198,69.41,0.437578022480011,0.0001,48959
196006,985,3397,0.05,36.51824180999999,198,69.3,0.9962805509567261,0.0001,48976
196091,986,3398,0.05,35.533682989999996,198,69.44,0.3166824281215668,0.0001,48997
196160,986,3399,0.05,35.58137806,198,69.28,3.5669312477111816,0.0001,49014
196231,986,3400,0.05,36.05747498000001,198,69.65,3.2883572578430176,0.0001,49032
196297,987,3401,0.05,36.11831596,198,69.46,3.1519076824188232,0.0001,49049
196382,987,3402,0.05,36.67307078,198,69.97,0.6131381392478943,0.0001,49070
196437,987,3403,0.05,36.40849368,198,69.83,0.4778992235660553,0.0001,49084
196510,988,3404,0.05,36.39951918,198,69.71,3.0138275623321533,0.0001,49102
196595,988,3405,0.05,36.096058629999995,198,69.71,3.2076759338378906,0.0001,49123
196676,988,3406,0.05,36.09256484,198,69.84,4.863438129425049,0.0001,49143
196761,989,3407,0.05,35.23873631,198,69.96,0.36535996198654175,0.0001,49165
196829,989,3408,0.05,35.393167000000005,198,69.89,0.5496785044670105,0.0001,49182
196893,989,3409,0.05,35.41701286,198,69.81,3.1195712089538574,0.0001,49198
196972,990,3410,0.05,35.59130507,198,69.75,0.2755158841609955,0.0001,49217
197041,990,3411,0.05,35.781769680000004,198,69.85,7.283636093139648,0.0001,49235
197119,990,3412,0.05,36.050062839999995,198,70.19,5.55595064163208,0.0001,49254
197192,991,3413,0.05,36.68815418,198,70.59,0.49449795484542847,0.0001,49272
197277,991,3414,0.05,36.636971460000005,198,70.69,3.5376901626586914,0.0001,49294
197353,991,3415,0.05,37.105491619999995,198,71.1,2.3469395637512207,0.0001,49313
197420,992,3416,0.05,37.09241024000001,198,71.12,4.935537338256836,0.0001,49329
197505,992,3417,0.05,36.781471780000004,198,71.12,0.3481711745262146,0.0001,49351
197575,993,3418,0.05,37.31564713,198,71.54,0.44664597511291504,0.0001,49368
197660,993,3419,0.05,37.87258544,198,71.54,0.23754999041557312,0.0001,49389
197745,993,3420,0.05,37.94477115000001,198,72.06,0.2944381833076477,0.0001,49411
197818,994,3421,0.05,37.71249687,198,71.99,5.585132598876953,0.0001,49429
197890,994,3422,0.05,37.72322491,198,72.01,0.40875422954559326,0.0001,49447
197975,994,3423,0.05,36.99790478,199,72.01,0.2761351466178894,0.0001,49468
198060,995,3424,0.05,37.19843624,199,72.53,0.23298056423664093,0.0001,49489
198139,995,3425,0.05,37.14297094,199,72.66,0.5037978291511536,0.0001,49509
198197,995,3426,0.05,36.95254501,199,72.39,0.23591360449790955,0.0001,49524
198270,996,3427,0.05,37.02370628,199,72.28,0.3180885910987854,0.0001,49542
