#{"t_start": 1755439648.6559148, "env_id": "None"}
r,l,t
51.365887,84,398.057949
52.531693,84,398.570261
10.211272,84,399.110444
57.824997,84,399.617416
23.80531,84,400.120843
0.508901,84,400.702478
92.523074,84,401.217822
50.182849,84,401.814054
-2.002415,84,402.308902
20.907981,84,402.787784
-9.430955,84,403.314372
36.426284,84,403.943582
101.320024,84,404.519528
-12.305297,84,405.068751
-9.065416,84,405.569151
76.205189,84,406.116281
-6.078299,84,406.645927
76.247517,84,407.216125
24.316203,84,407.711768
18.070652,84,408.252708
41.185179,84,408.792605
-45.63573,84,409.424553
56.367964,84,410.013756
100.786466,84,410.505774
-76.392172,84,411.011956
51.216534,84,411.536011
77.50517,84,411.985798
6.937534,84,412.480715
72.750095,84,412.973642
16.875696,84,413.59845
-5.650669,84,414.167583
115.919729,84,414.669441
57.233595,84,415.218049
65.953885,84,415.725899
56.421383,84,416.246996
71.138181,84,416.802978
-38.192044,84,417.320575
52.313708,84,417.817074
75.392228,84,418.336978
115.081268,84,418.897534
32.239795,84,419.608778
22.042126,84,420.317285
-11.750241,84,421.114894
57.380705,84,421.746541
14.927079,84,422.319674
13.672486,84,422.897878
101.208111,84,423.616033
30.772101,84,424.142137
-10.079307,84,424.632728
57.424145,84,425.143407
39.352978,84,425.673476
62.622784,84,426.237583
41.283097,84,426.76684
52.360628,84,427.334617
60.697054,84,427.903328
61.09236,84,428.455909
27.427852,84,429.005151
-143.566058,84,429.586175
15.932165,84,430.118377
55.170625,84,430.655337
117.105997,84,431.295241
-86.041393,84,431.896588
-1.601411,84,432.460834
15.138503,84,433.019862
17.908239,84,433.628597
47.371377,84,434.157315
52.365459,84,434.671917
43.066752,84,435.209995
56.992582,84,435.776678
85.139893,84,436.355408
22.65965,84,436.916484
107.729501,84,437.544048
-20.626853,84,438.141093
37.793996,84,438.719972
-6.48516,84,439.291132
-49.794666,84,440.097462
35.455607,84,440.833917
-23.267263,84,441.617488
15.02354,84,442.209839
72.439058,84,442.739216
61.441104,84,443.352149
76.393695,84,444.030819
57.762698,84,444.651399
14.686249,84,445.232399
56.738316,84,445.771551
63.095653,84,446.340689
54.624843,84,446.88495
-10.435099,84,447.387651
16.145238,84,448.129963
51.576231,84,448.726415
32.507316,84,449.321497
55.67043,84,449.949649
3.72429,84,450.65536
-32.942903,84,451.250358
41.178216,84,451.817938
22.46312,84,452.41784
-15.899903,84,452.983177
19.806651,84,453.616478
69.220277,84,454.238297
-112.195817,84,454.88345
-68.471446,84,455.474097
45.263247,84,456.038201
14.385156,84,456.645284
92.076991,84,457.225086
23.34303,84,457.820639
110.224516,84,458.389712
67.948325,84,459.000543
90.906876,84,459.53983
121.089871,84,460.129688
114.242429,84,460.743156
68.638915,84,461.382355
92.303096,84,461.925991
92.803727,84,462.494235
93.84426,84,463.148421
13.275561,84,463.766752
70.465486,84,464.329741
68.345306,84,464.951047
27.513916,84,465.446149
-57.370946,84,465.978179
-3.735803,84,466.549567
-6.70791,84,467.222169
-77.871704,84,468.040913
71.764617,84,468.809049
90.005241,84,469.559152
89.853178,84,470.264325
86.309816,84,470.867286
77.280629,84,471.521862
39.198418,84,472.100914
20.201091,84,472.924201
42.50817,84,473.566744
11.677293,84,474.175393
58.414597,84,474.771894
-14.07077,84,475.362101
73.628885,84,476.009234
118.019617,84,476.715102
6.650709,84,477.251212
11.12329,84,477.767726
20.617552,84,478.402425
53.465501,84,478.97419
7.318588,84,479.628593
70.031057,84,480.219135
6.493064,84,480.933528
84.038697,84,481.704347
-60.408611,84,482.519968
62.479209,84,483.263108
90.647258,84,484.023265
-61.812889,84,484.796421
-77.315666,84,485.537003
-6.482317,84,486.329109
64.460892,84,487.02157
-39.035412,84,487.825625
93.969891,84,488.517829
88.332401,84,489.360176
41.994823,84,490.221655
77.438424,84,491.084034
32.844222,84,491.893501
80.346741,84,492.646187
138.499559,84,493.519004
89.15093,84,494.268475
-5.085368,84,495.056868
63.533735,84,495.879201
79.150365,84,496.630272
74.37033,84,497.422257
-1.166483,84,498.213597
79.477754,84,498.950128
87.417035,84,499.715321
9.830522,84,500.463865
94.036281,84,501.274208
-19.066185,84,501.982382
24.996874,84,502.720832
-31.179989,84,503.417047
22.864945,84,504.287509
113.251333,84,505.069619
64.823961,84,505.814744
96.455021,84,506.598136
-65.712614,84,507.378184
33.690402,84,508.135401
-42.298979,84,508.891392
40.124511,84,509.616803
113.584668,84,510.348803
-42.43679,84,511.098478
-0.621427,84,511.891841
3.197403,84,512.750188
-150.398705,84,513.638579
106.879131,84,514.382075
91.167692,84,515.161537
8.136605,84,515.917165
-23.610733,84,516.680504
44.946312,84,517.461629
60.282566,84,518.24478
86.741852,84,519.0736
-65.903172,84,519.863835
-68.99301,84,520.637123
-36.175754,84,521.406548
89.911817,84,522.251024
-66.657017,84,523.013283
7.577323,84,523.858957
-2.236933,84,524.710663
80.588394,84,525.475762
-38.93361,84,526.271536
0.135427,84,527.059985
-7.948007,84,527.819495
68.624182,84,528.627702
91.426702,84,529.428191
34.421712,84,530.16839
45.346663,84,530.999469
59.433097,84,531.795606
70.951831,84,532.584928
-60.760675,84,533.303842
34.746166,84,534.060982
79.76718,84,534.964337
97.109913,84,535.822898
-24.790128,84,536.53998
-14.612423,84,537.181402
-37.74527,84,537.927898
72.025201,84,538.664648
-44.011661,84,539.519081
-1.624755,84,540.260509
-130.581727,84,541.010895
34.856989,84,541.793936
80.613036,84,542.570626
73.252356,84,543.353775
38.644605,84,544.10724
9.373492,84,544.885164
24.037142,84,545.631226
78.095085,84,546.547039
8.297475,84,547.33534
-41.590619,84,548.193782
15.078471,84,548.985996
-1.354442,84,549.780337
14.523265,84,550.615932
-51.462323,84,551.502867
-52.706629,84,552.244789
60.747782,84,553.213746
-95.762457,84,554.034008
114.348807,84,554.738164
26.721786,84,555.584478
-140.099042,84,556.368361
-4.065146,84,557.329602
31.742522,84,558.094632
12.373499,84,559.025702
-14.294292,84,559.791704
23.934479,84,560.529792
20.463887,84,561.360955
-35.203893,84,562.208656
-73.682113,84,563.058136
-15.45478,84,563.828391
-3.015634,84,564.579079
-93.470124,84,565.371989
-57.974746,84,566.065318
-16.599366,84,566.848334
51.345269,84,567.570241
25.904845,84,568.355753
35.227782,84,569.110402
-10.361622,84,569.880692
43.69386,84,570.69962
52.292099,84,571.459359
-78.026108,84,572.242392
43.49584,84,572.968168
19.231697,84,573.812591
33.239029,84,574.637972
-188.165894,84,575.451675
16.023551,84,576.356039
34.440956,84,577.096416
109.904527,84,577.906883
26.357171,84,578.765151
-46.196363,84,579.530943
-204.709466,84,580.337475
30.012494,84,581.116554
-9.438918,84,581.944285
0.812352,84,582.67334
-110.76234,84,583.632602
-8.072748,84,584.379953
-207.033446,84,585.108008
42.783349,84,585.916657
-24.846833,84,586.618318
0.554331,84,587.406126
88.682232,84,588.195482
50.135629,84,589.009687
-22.329774,84,589.78467
47.054857,84,590.500622
-90.19272,84,591.266757
3.054386,84,591.966332
-53.727818,84,592.780522
28.205365,84,593.602252
117.316936,84,594.40827
-275.117514,84,595.250612
11.976791,84,595.986109
-3.226125,84,596.877575
99.324882,84,597.622469
-0.09202,84,598.418167
32.536529,84,599.218564
111.750401,84,600.059818
-27.384276,84,600.878918
59.537118,84,601.648839
48.997356,84,602.50497
-265.743321,84,603.304908
61.887842,84,604.120991
74.230047,84,605.023034
-266.545562,84,605.781023
80.95625,84,606.492056
7.475477,84,607.227931
-37.653935,84,607.925442
-41.835504,84,608.696378
122.574455,84,609.453893
31.359888,84,610.21456
-39.174363,84,611.002791
-123.109445,84,611.827977
101.305401,84,612.592473
11.501068,84,613.336982
-24.580237,84,614.115662
-36.320975,84,614.921324
149.561726,84,615.722361
37.031418,84,616.515938
-18.067114,84,617.264961
21.144369,84,617.988575
46.307805,84,618.834854
16.237062,84,619.673629
78.076473,84,620.428405
-50.728547,84,621.202546
-27.348662,84,622.000258
-46.524824,84,622.868372
-1.853155,84,623.688767
-34.416421,84,624.395255
9.130536,84,625.197349
-32.885721,84,625.952769
26.229977,84,626.76769
18.199832,84,627.59184
17.459291,84,628.311532
67.839562,84,629.021457
-64.069979,84,629.798988
53.286341,84,630.58162
-16.008264,84,631.300365
89.183492,84,632.118596
3.35687,84,632.990953
76.16206,84,633.869531
9.488895,84,634.612707
-176.782433,84,635.368103
12.75777,84,636.140798
125.922828,84,636.90112
-144.096097,84,637.681325
-20.231212,84,638.431718
-84.233635,84,639.301574
-33.608324,84,640.042011
-248.668326,84,640.837652
-60.753682,84,641.578959
-158.510064,84,642.39056
74.39526,84,643.209671
-20.239562,84,643.987434
98.470173,84,644.766239
63.522518,84,645.549041
9.584148,84,646.348751
8.842298,84,647.058178
-362.438977,84,647.822931
-137.116347,84,648.587689
-46.662738,84,649.34869
18.248103,84,650.287604
-21.430463,84,651.1576
-32.727623,84,652.153999
30.146501,84,653.074482
35.617262,84,653.912003
-72.751096,84,654.80215
58.447192,84,655.688112
-4.826874,84,656.493212
-192.797807,84,657.219167
-162.567634,84,657.964068
-7.935798,84,658.822099
-1.692601,84,659.705868
51.888605,84,660.490721
76.118535,84,661.259189
49.520467,84,662.064745
41.154913,84,662.773155
18.479748,84,663.567104
117.369904,84,664.342561
-8.916737,84,665.398234
102.650284,84,666.157281
93.904639,84,666.918504
-6.899177,84,667.776948
-28.891689,84,668.582154
5.053245,84,669.38831
11.111483,84,670.173482
-130.365068,84,670.923388
-23.448078,84,671.767643
8.206532,84,672.556402
24.374008,84,673.317526
-51.398335,84,674.149227
14.279094,84,674.858492
38.050578,84,675.672307
-16.800903,84,676.477387
57.683064,84,677.389991
14.805527,84,678.26408
