time/total_timesteps,rollout/exploration_rate,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/loss
25284,0.7331133333333336,156,78.68270799000001,301,162,84.0,6295,0.0001,0.2675706446170807
25368,0.7322266666666664,156,78.35021459000001,302,162,84.0,6316,0.0001,3.3809597492218018
25452,0.7313400000000003,157,79.04143315,303,161,84.0,6337,0.0001,3.3927724361419678
25536,0.7304533333333331,157,78.81220121,304,161,84.0,6358,0.0001,0.47441020607948303
25620,0.7295666666666669,158,78.53981715,305,161,84.0,6379,0.0001,0.2602543532848358
25704,0.7286799999999998,158,79.19456691,306,161,84.0,6400,0.0001,0.45940208435058594
25788,0.7277933333333335,159,79.86680566,307,161,84.0,6421,0.0001,0.25455331802368164
25872,0.7269066666666664,159,79.84921877000001,308,161,84.0,6442,0.0001,0.6380466818809509
25956,0.7260200000000002,160,79.11525478,309,161,84.0,6463,0.0001,0.4803192615509033
26040,0.725133333333333,161,79.10384950000001,310,161,84.0,6484,0.0001,3.4693522453308105
26124,0.7242466666666669,161,78.68548281,311,161,84.0,6505,0.0001,3.4366607666015625
26208,0.7233599999999997,162,78.29553476999999,312,161,84.0,6526,0.0001,0.3166022300720215
26292,0.7224733333333335,162,78.2696498,313,161,84.0,6547,0.0001,0.4711570739746094
26376,0.7215866666666664,163,77.90203945,314,161,84.0,6568,0.0001,0.4224522113800049
26460,0.7207000000000001,163,77.98048044000001,315,161,84.0,6589,0.0001,3.7233455181121826
26544,0.719813333333333,164,77.34014056999999,316,161,84.0,6610,0.0001,0.21543213725090027
26628,0.7189266666666668,164,77.20599939,317,161,84.0,6631,0.0001,3.4580254554748535
26712,0.7180399999999996,165,77.79907236,318,161,84.0,6652,0.0001,3.290898084640503
26796,0.7171533333333335,166,77.67326039,319,161,84.0,6673,0.0001,0.26466062664985657
26880,0.7162666666666663,166,77.22526342,320,161,84.0,6694,0.0001,0.4504820704460144
26964,0.7153800000000001,167,77.92145751000001,321,161,84.0,6715,0.0001,0.7648403644561768
27048,0.714493333333333,167,77.90403342,322,161,84.0,6736,0.0001,0.38976794481277466
27132,0.7136066666666667,168,77.73629204000001,323,161,84.0,6757,0.0001,3.456474781036377
27216,0.7127199999999996,168,77.99283838000001,324,161,84.0,6778,0.0001,0.44908419251441956
27300,0.7118333333333334,169,77.8300187,325,161,84.0,6799,0.0001,0.3625923991203308
27384,0.7109466666666662,169,77.92575562,326,161,84.0,6820,0.0001,0.22773945331573486
27468,0.7100600000000001,170,78.24699700000001,327,161,84.0,6841,0.0001,3.290740966796875
27552,0.7091733333333329,171,77.92753018000002,328,161,84.0,6862,0.0001,3.273603916168213
27636,0.7082866666666667,171,77.41500648000002,329,161,84.0,6883,0.0001,0.31662142276763916
27720,0.7073999999999996,172,77.28465927,330,161,84.0,6904,0.0001,0.7632900476455688
27804,0.7065133333333333,172,77.17027672,331,160,84.0,6925,0.0001,3.646279811859131
27888,0.7056266666666662,173,77.16480354999999,332,160,84.0,6946,0.0001,3.5538084506988525
27972,0.70474,173,77.49874548999999,333,160,84.0,6967,0.0001,3.3407552242279053
28056,0.7038533333333328,174,77.7790083,334,160,84.0,6988,0.0001,0.39752811193466187
28140,0.7029666666666667,174,77.41607692000001,335,160,84.0,7009,0.0001,6.267000198364258
28224,0.7020799999999995,175,77.18119449000001,336,160,84.0,7030,0.0001,0.4298294186592102
28308,0.7011933333333333,176,76.93433683,337,160,84.0,7051,0.0001,0.3413618206977844
28392,0.7003066666666673,176,76.72036142,338,160,84.0,7072,0.0001,0.6184037923812866
28476,0.6994199999999999,177,76.40977972,339,160,84.0,7093,0.0001,0.44095927476882935
28560,0.6985333333333328,177,76.386144,340,160,84.0,7114,0.0001,0.3654749393463135
28644,0.6976466666666666,178,76.3807717,341,160,84.0,7135,0.0001,0.4941917657852173
28728,0.6967600000000005,178,77.21307542000001,342,160,84.0,7156,0.0001,0.5219917297363281
28812,0.6958733333333333,179,77.11664843000001,343,160,84.0,7177,0.0001,0.39264971017837524
28896,0.6949866666666672,179,77.63290602000001,344,160,84.0,7198,0.0001,6.367893695831299
28980,0.6940999999999999,180,77.24793002,345,160,84.0,7219,0.0001,0.36564862728118896
29064,0.6932133333333339,181,77.52614911,346,160,84.0,7240,0.0001,0.5262978076934814
29148,0.6923266666666665,181,77.2096732,347,160,84.0,7261,0.0001,6.599774360656738
29232,0.6914400000000005,182,76.96317839000001,348,160,84.0,7282,0.0001,0.3379232883453369
29316,0.6905533333333332,182,77.10585281,349,160,84.0,7303,0.0001,0.4582647681236267
29400,0.6896666666666671,183,76.91613468,350,160,84.0,7324,0.0001,3.265920877456665
29484,0.68878,184,77.08926619,351,160,84.0,7345,0.0001,3.3877339363098145
29568,0.6878933333333338,184,77.01312866,352,160,84.0,7366,0.0001,3.3113300800323486
29652,0.6870066666666665,185,77.37969960000001,353,159,84.0,7387,0.0001,3.5448317527770996
29736,0.6861200000000005,185,77.49746269,354,159,84.0,7408,0.0001,0.27846336364746094
29820,0.6852333333333331,186,77.39448045,355,159,84.0,7429,0.0001,0.47290053963661194
29904,0.6843466666666671,187,77.37004389999998,356,159,84.0,7450,0.0001,0.4428230822086334
29988,0.6834599999999998,187,77.06558933000001,357,159,84.0,7471,0.0001,0.25370728969573975
30072,0.6825733333333337,188,76.84563348,358,159,84.0,7492,0.0001,3.8819916248321533
30156,0.6816866666666666,188,76.96804358,359,159,84.0,7513,0.0001,0.8553307056427002
30240,0.6808000000000004,189,77.20201402,360,159,84.0,7534,0.0001,3.4863595962524414
30324,0.6799133333333331,189,77.63615578,361,159,84.0,7555,0.0001,0.54595547914505
30408,0.6790266666666671,190,77.51428272,362,159,84.0,7576,0.0001,3.647758960723877
30492,0.6781399999999997,190,77.48014977999999,363,159,84.0,7597,0.0001,0.4312279522418976
30576,0.6772533333333337,191,77.75895680999999,364,159,84.0,7618,0.0001,0.5105403661727905
30660,0.6763666666666664,192,78.56667770000001,365,159,84.0,7639,0.0001,3.5253188610076904
30744,0.6754800000000003,192,78.38717187,366,159,84.0,7660,0.0001,0.45178669691085815
30828,0.6745933333333332,193,77.5955493,367,159,84.0,7681,0.0001,0.4645530581474304
30912,0.673706666666667,193,77.67683242000001,368,159,84.0,7702,0.0001,0.5443111658096313
30996,0.6728199999999998,194,78.14484336000001,369,159,84.0,7723,0.0001,3.5388736724853516
31080,0.6719333333333337,194,77.65208195999999,370,159,84.0,7744,0.0001,0.6049953699111938
31164,0.6710466666666663,195,77.59380024000001,371,159,84.0,7765,0.0001,0.43641597032546997
31248,0.6701600000000003,195,77.37570265000001,372,159,84.0,7786,0.0001,0.3769339919090271
31332,0.669273333333333,196,77.6285699,373,159,84.0,7807,0.0001,0.460605263710022
31416,0.6683866666666669,196,77.81576186000001,374,159,84.0,7828,0.0001,0.42730075120925903
31500,0.6674999999999998,197,77.71077456,375,159,84.0,7849,0.0001,0.42127498984336853
31584,0.6666133333333336,197,77.54977154,376,159,84.0,7870,0.0001,0.2930302619934082
31668,0.6657266666666664,198,77.74041002,377,159,84.0,7891,0.0001,3.4980759620666504
31752,0.6648400000000003,199,77.83100575,378,159,84.0,7912,0.0001,3.5223548412323
31836,0.663953333333333,199,77.25524217,379,159,84.0,7933,0.0001,3.545680284500122
31920,0.6630666666666669,200,77.13834509,380,159,84.0,7954,0.0001,0.2756095230579376
32004,0.6621799999999997,200,77.5069332,381,159,84.0,7975,0.0001,0.47666043043136597
32088,0.6612933333333335,201,77.40258967000001,382,159,84.0,7996,0.0001,0.3247441053390503
32172,0.6604066666666664,201,77.47565542000001,383,159,84.0,8017,0.0001,0.6418730020523071
32256,0.6595200000000002,202,77.25875098,384,159,84.0,8038,0.0001,0.21596075594425201
32340,0.658633333333333,202,77.50021712,385,159,84.0,8059,0.0001,0.4861997067928314
32424,0.6577466666666669,203,78.07984182,386,159,84.0,8080,0.0001,0.5799669027328491
32508,0.6568599999999996,204,78.43011664000001,387,159,84.0,8101,0.0001,0.35151058435440063
32592,0.6559733333333335,204,78.31292246,388,159,84.0,8122,0.0001,3.5340938568115234
32676,0.6550866666666663,205,78.84232923000002,389,159,84.0,8143,0.0001,0.4697508215904236
32760,0.6542000000000001,205,78.67367888000001,390,159,84.0,8164,0.0001,0.22835829854011536
32844,0.653313333333333,206,79.1948832,391,159,84.0,8185,0.0001,0.5154151320457458
32928,0.6524266666666668,206,78.84288384999999,392,159,84.0,8206,0.0001,0.5056523680686951
33012,0.6515399999999996,207,79.61455507,393,159,84.0,8227,0.0001,0.46220558881759644
33096,0.6506533333333335,207,79.76836343999999,394,159,84.0,8248,0.0001,0.4384876489639282
33180,0.6497666666666662,208,80.38475804,395,159,84.0,8269,0.0001,0.28359106183052063
33264,0.6488800000000001,209,80.33000216,396,159,84.0,8290,0.0001,3.359905242919922
33348,0.6479933333333329,209,80.62948949000001,397,159,84.0,8311,0.0001,9.52031135559082
33432,0.6471066666666667,210,80.59766842,398,159,84.0,8332,0.0001,0.32167547941207886
33516,0.6462199999999996,210,79.50707095000001,399,159,84.0,8353,0.0001,3.5544631481170654
33600,0.6453333333333334,211,79.66617761,400,159,84.0,8374,0.0001,0.5651788115501404
33684,0.6444466666666662,211,79.75249792,401,159,84.0,8395,0.0001,3.631800413131714
33768,0.6435600000000001,212,79.97111942000001,402,159,84.0,8416,0.0001,0.4214895963668823
33852,0.6426733333333339,212,79.93561699000001,403,159,84.0,8437,0.0001,0.45315325260162354
33936,0.6417866666666667,213,80.23740662000002,404,159,84.0,8458,0.0001,0.3031565845012665
34020,0.6408999999999995,213,80.68139234000002,405,159,84.0,8479,0.0001,3.422255039215088
34104,0.6400133333333333,214,80.84885737000002,406,159,84.0,8500,0.0001,3.545163869857788
34188,0.6391266666666672,215,80.6242398,407,158,84.0,8521,0.0001,3.5719997882843018
34272,0.63824,215,80.29470036,408,158,84.0,8542,0.0001,0.3003465533256531
34356,0.6373533333333339,216,80.50585172999999,409,158,84.0,8563,0.0001,0.5167701244354248
34440,0.6364666666666667,216,80.64610404999999,410,158,84.0,8584,0.0001,3.321305751800537
34524,0.6355800000000005,217,80.76406766,411,158,84.0,8605,0.0001,0.40333831310272217
34608,0.6346933333333333,217,81.12574726,412,158,84.0,8626,0.0001,0.2892821431159973
34692,0.6338066666666671,218,81.65581072,413,158,84.0,8647,0.0001,3.1918468475341797
34776,0.6329199999999999,219,81.89594932,414,158,84.0,8668,0.0001,0.28688955307006836
34860,0.6320333333333338,219,81.90670119,415,158,84.0,8689,0.0001,3.3987231254577637
34944,0.6311466666666666,220,81.83672511,416,158,84.0,8710,0.0001,0.5834851264953613
35028,0.6302600000000005,220,81.78329274,417,158,84.0,8731,0.0001,3.4435057640075684
35112,0.6293733333333333,221,81.61111715,418,158,84.0,8752,0.0001,0.4100155234336853
35196,0.6284866666666671,221,81.97929355999999,419,158,84.0,8773,0.0001,0.6030025482177734
35280,0.6275999999999999,222,82.50379794,420,158,84.0,8794,0.0001,3.2918577194213867
35364,0.6267133333333337,223,82.54112201,421,158,84.0,8815,0.0001,0.5665061473846436
35448,0.6258266666666665,223,82.34742806,422,158,84.0,8836,0.0001,0.6617168188095093
35532,0.6249400000000004,224,82.83794312,423,158,84.0,8857,0.0001,0.32358506321907043
35616,0.6240533333333332,224,82.77974884999999,424,158,84.0,8878,0.0001,0.4062039852142334
35700,0.6231666666666671,225,83.02102119999999,425,158,84.0,8899,0.0001,3.562636375427246
35784,0.6222799999999999,225,82.72556989,426,158,84.0,8920,0.0001,0.486000120639801
35868,0.6213933333333337,226,82.58092235,427,158,84.0,8941,0.0001,0.6732245683670044
35952,0.6205066666666665,226,83.17041934000001,428,158,84.0,8962,0.0001,0.4713364839553833
36036,0.6196200000000003,227,83.44863106000001,429,158,84.0,8983,0.0001,3.377040386199951
36120,0.6187333333333331,228,83.12233604000001,430,158,84.0,9004,0.0001,3.607728958129883
36204,0.617846666666667,228,83.14849720000001,431,158,84.0,9025,0.0001,0.2900272309780121
36288,0.6169599999999998,229,82.99136592999999,432,158,84.0,9046,0.0001,0.35013455152511597
36372,0.6160733333333337,229,83.01756515,433,158,84.0,9067,0.0001,0.4604927599430084
36456,0.6151866666666665,230,82.75604304999999,434,158,84.0,9088,0.0001,6.590575695037842
36540,0.6143000000000003,230,82.77709071999999,435,158,84.0,9109,0.0001,0.4425322413444519
36624,0.6134133333333331,231,82.58611660999999,436,158,84.0,9130,0.0001,6.500472068786621
36708,0.6125266666666669,231,82.59362239999999,437,158,84.0,9151,0.0001,0.39658457040786743
36792,0.6116399999999997,232,82.00926414999998,438,158,84.0,9172,0.0001,0.27495816349983215
36876,0.6107533333333336,233,82.42048440999999,439,158,84.0,9193,0.0001,6.358247756958008
36960,0.6098666666666664,233,82.63172952,440,158,84.0,9214,0.0001,0.5773797035217285
37044,0.6089800000000003,234,82.87052282,441,158,84.0,9235,0.0001,0.4201459586620331
37128,0.6080933333333332,234,82.18224101,442,158,84.0,9256,0.0001,3.5610008239746094
37212,0.6072066666666669,235,82.2441851,443,158,84.0,9277,0.0001,0.3904263973236084
37296,0.6063199999999997,235,81.48483173,444,158,84.0,9298,0.0001,0.40931910276412964
37380,0.6054333333333335,236,81.47315889999999,445,158,84.0,9319,0.0001,3.3592519760131836
37464,0.6045466666666663,237,81.33544228999999,446,158,84.0,9340,0.0001,0.29665160179138184
37548,0.6036600000000002,237,81.71530790999999,447,158,84.0,9361,0.0001,0.470780611038208
37632,0.602773333333333,238,81.54465323000001,448,157,84.0,9382,0.0001,0.3073985278606415
37716,0.6018866666666669,238,81.56027234,449,157,84.0,9403,0.0001,0.35537683963775635
37800,0.6009999999999998,239,81.42629943,450,157,84.0,9424,0.0001,0.5942997932434082
37884,0.6001133333333335,239,81.37079254,451,157,84.0,9445,0.0001,0.3678947687149048
37968,0.5992266666666664,240,81.43084329,452,157,84.0,9466,0.0001,0.5608524680137634
38052,0.5983400000000001,241,80.9930736,453,157,84.0,9487,0.0001,3.435811996459961
38136,0.597453333333333,241,80.79979730999999,454,157,84.0,9508,0.0001,0.3531670868396759
38220,0.5965666666666668,242,80.07881866,455,157,84.0,9529,0.0001,0.7303562164306641
38304,0.5956799999999997,242,79.83258278,456,157,84.0,9550,0.0001,0.5766793489456177
38388,0.5947933333333335,243,80.32879105,457,157,84.0,9571,0.0001,0.2512381076812744
38472,0.5939066666666664,243,80.02721135,458,157,84.0,9592,0.0001,3.375689744949341
38556,0.5930200000000001,244,79.98673488,459,157,84.0,9613,0.0001,0.34788382053375244
38640,0.592133333333333,245,80.23256504999999,460,157,84.0,9634,0.0001,0.20345699787139893
38724,0.5912466666666667,245,79.80456996,461,157,84.0,9655,0.0001,3.4575071334838867
38808,0.5903599999999996,246,79.95883146,462,157,84.0,9676,0.0001,0.40152356028556824
38892,0.5894733333333334,246,79.75965697999999,463,157,84.0,9697,0.0001,3.418443441390991
38976,0.5885866666666663,247,79.44442167,464,157,84.0,9718,0.0001,0.3978024423122406
39060,0.5877000000000001,248,79.30183190999999,465,157,84.0,9739,0.0001,3.5405619144439697
39144,0.586813333333333,248,79.20524574999999,466,157,84.0,9760,0.0001,3.4572205543518066
39228,0.5859266666666667,249,79.41657865,467,157,84.0,9781,0.0001,3.670250654220581
39312,0.5850400000000007,249,78.67271214,468,157,84.0,9802,0.0001,0.35849252343177795
39396,0.5841533333333333,250,78.25978369,469,157,84.0,9823,0.0001,0.28835517168045044
39480,0.5832666666666662,250,78.20868623,470,157,84.0,9844,0.0001,0.2557857036590576
39564,0.58238,251,78.15612766,471,157,84.0,9865,0.0001,0.544453501701355
39648,0.5814933333333339,252,78.50288738,472,157,84.0,9886,0.0001,0.2747763395309448
39732,0.5806066666666667,252,78.04242902000001,473,157,84.0,9907,0.0001,3.3407227993011475
39816,0.5797199999999996,253,77.77201855,474,157,84.0,9928,0.0001,0.37055009603500366
39900,0.5788333333333333,253,77.71247448,475,157,84.0,9949,0.0001,0.490225613117218
39984,0.5779466666666673,254,77.79670886000001,476,157,84.0,9970,0.0001,0.3860093355178833
40068,0.5770599999999999,254,78.05260263999999,477,157,84.0,9991,0.0001,3.9806878566741943
40152,0.5761733333333339,255,77.71000362,478,157,84.0,10012,0.0001,0.9374450445175171
40236,0.5752866666666666,256,78.03722962,479,157,84.0,10033,0.0001,3.8556697368621826
40320,0.5744000000000005,256,77.81304168999999,480,157,84.0,10054,0.0001,0.5640921592712402
40404,0.5735133333333333,257,77.37305325,481,156,84.0,10075,0.0001,3.8810935020446777
40488,0.5726266666666672,257,77.69802311999999,482,156,84.0,10096,0.0001,3.433417797088623
40572,0.5717399999999999,258,77.28903122,483,156,84.0,10117,0.0001,3.4416391849517822
40656,0.5708533333333339,259,77.19547667,484,156,84.0,10138,0.0001,0.5757535696029663
40740,0.5699666666666665,259,76.10681782,485,156,84.0,10159,0.0001,0.4006752371788025
40824,0.5690800000000005,260,75.85925585999999,486,156,84.0,10180,0.0001,0.47076812386512756
40908,0.5681933333333332,260,74.31722041,487,156,84.0,10201,0.0001,3.492053747177124
40992,0.5673066666666671,261,73.74126259,488,156,84.0,10222,0.0001,3.445056676864624
41076,0.5664199999999999,262,73.34234997000001,489,156,84.0,10243,0.0001,0.6885182857513428
41160,0.5655333333333338,262,73.05741514,490,156,84.0,10264,0.0001,0.33431875705718994
41244,0.5646466666666665,263,73.05527377000001,491,156,84.0,10285,0.0001,0.3937939703464508
41328,0.5637600000000005,263,73.3018418,492,156,84.0,10306,0.0001,0.5307959318161011
41412,0.5628733333333331,264,73.35346942000001,493,156,84.0,10327,0.0001,3.5171945095062256
41496,0.5619866666666671,264,73.21007618,494,156,84.0,10348,0.0001,6.854686737060547
41580,0.5610999999999998,265,73.12857395,495,156,84.0,10369,0.0001,0.5006883144378662
41664,0.5602133333333337,265,73.50741227999998,496,156,84.0,10390,0.0001,0.482494592666626
41748,0.5593266666666665,266,73.25228121,497,156,84.0,10411,0.0001,0.34712183475494385
41832,0.5584400000000004,267,73.48532053,498,156,84.0,10432,0.0001,0.48241016268730164
41916,0.5575533333333331,267,74.34352467,499,156,84.0,10453,0.0001,0.4968768358230591
42000,0.5566666666666671,268,74.14716853,500,156,84.0,10474,0.0001,3.461639881134033
42084,0.5557799999999997,268,74.14698814000002,501,156,84.0,10495,0.0001,0.6940280199050903
42168,0.5548933333333337,269,73.95776244,502,156,84.0,10516,0.0001,0.546363353729248
42252,0.5540066666666665,269,74.20965354,503,156,84.0,10537,0.0001,0.48938921093940735
42336,0.5531200000000003,270,74.24771213,504,156,84.0,10558,0.0001,0.4958812892436981
42420,0.5522333333333331,271,74.27233375,505,156,84.0,10579,0.0001,0.24269381165504456
42504,0.551346666666667,271,74.09316927000002,506,156,84.0,10600,0.0001,3.5613818168640137
42588,0.5504599999999997,272,73.86891314,507,156,84.0,10621,0.0001,6.768376350402832
42672,0.5495733333333337,272,74.13033836,508,156,84.0,10642,0.0001,3.443526029586792
42756,0.5486866666666664,273,73.82932552,509,156,84.0,10663,0.0001,0.5289537310600281
42840,0.5478000000000003,273,74.07761819,510,156,84.0,10684,0.0001,0.5809852480888367
42924,0.5469133333333331,274,74.13998486,511,156,84.0,10705,0.0001,6.694517612457275
43008,0.5460266666666669,275,74.01402275,512,156,84.0,10726,0.0001,6.595233917236328
43092,0.5451399999999997,275,73.61568521,513,156,84.0,10747,0.0001,0.5083063840866089
43176,0.5442533333333336,276,72.88960508,514,156,84.0,10768,0.0001,3.5057497024536133
43260,0.5433666666666663,277,72.26519880000001,515,156,84.0,10789,0.0001,0.16595399379730225
43344,0.5424800000000003,277,72.86675863,516,156,84.0,10810,0.0001,0.3487190008163452
43428,0.541593333333333,278,72.84481681999999,517,156,84.0,10831,0.0001,0.49066880345344543
43512,0.5407066666666669,278,72.31193374,518,156,84.0,10852,0.0001,0.6334035396575928
